TM,STN,WS_AVG,WR_DAY,WD_MAX,WS_MAX,WS_MAX_TM,WD_INS,WS_INS,WS_INS_TM,TA_AVG,TA_MAX,TA_MAX_TM,TA_MIN,TA_MIN_TM,TD_AVG,TS_AVG,TG_MIN,HM_AVG,HM_MIN,HM_MIN_TM,PV_AVG,EV_S,EV_L,FG_DUR,PA_AVG,PS_AVG,PS_MAX,PS_MAX_TM,PS_MIN,PS_MIN_TM,CA_TOT,SS_DAY,SS_DUR,SS_CMB,SI_DAY,SI_60M_MAX,SI_60M_MAX_TM,RN_DAY,RN_D99,RN_DUR,RN_60M_MAX,RN_60M_MAX_TM,RN_10M_MAX,RN_10M_MAX_TM,RN_POW_MAX,RN_POW_MAX_TM,SD_NEW,SD_NEW_TM,SD_MAX,SD_MAX_TM,TE_05,TE_10,TE_15,TE_30,TE_50
20250110,90,3.2,2774,27,5.6,337,29,8.4,328,-5.0,1.1,1454,-9.5,152,-19.7,-4.1,-10.8,31.1,21.0,1342,1.3,2.4,1.7,-9.00,1025.8,1028.1,1029.9,2238,1025.1,1,0.8,8.8,9.7,-9.0,10.83,1.79,1100,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20250110,93,0.6,482,23,2.3,1226,23,3.9,1219,-13.5,-5.7,1552,-19.2,749,-19.6,-4.6,-15.2,62.3,34.0,1455,1.3,1.0,0.7,-9.00,1021.0,1034.0,1035.9,929,1032.1,1553,0.0,8.9,9.7,-9.0,12.00,1.95,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,4.0,1,0.8,4.5,8.3,15.5,17.7
20250110,95,0.5,423,23,2.3,1350,20,4.8,1312,-14.1,-6.1,1602,-20.6,749,-18.8,-2.0,-10.4,70.3,39.0,1427,1.4,1.0,0.7,-9.00,1013.3,1034.2,1036.1,834,1032.4,1446,6.1,8.1,9.7,-9.0,11.72,1.97,1100,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20250110,98,0.6,556,25,2.6,1658,25,3.8,1653,-10.9,-4.1,1619,-16.5,729,-16.5,-3.4,-16.3,65.4,40.0,1315,1.7,1.1,0.8,-9.00,1018.0,1033.4,1035.2,956,1031.8,1446,3.0,8.5,9.7,-9.0,11.42,1.95,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20250110,99,0.6,536,27,2.2,1543,27,3.8,1353,-11.7,-4.4,1530,-18.4,704,-16.6,-4.2,-17.8,68.6,43.0,1453,1.7,1.0,0.7,-9.00,1029.8,1033.9,1035.7,937,1032.5,25,2.9,8.7,9.7,-9.0,11.69,1.94,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20250110,100,2.2,1905,27,4.5,1451,32,9.1,1431,-15.9,-7.6,1440,-23.2,806,-22.2,-7.8,-21.4,59.5,37.0,1349,1.1,1.1,0.8,-9.00,934.1,1034.0,1037.5,806,1030.1,1424,5.8,9.0,9.8,-9.0,11.79,2.07,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20250110,101,0.9,757,32,2.5,1805,7,3.7,1450,-11.9,-4.0,1603,-17.9,737,-17.2,-5.7,-21.7,67.9,34.0,1406,1.6,1.1,0.8,-9.00,1022.8,1033.0,1035.0,938,1030.9,1602,3.3,7.9,9.7,-9.0,11.16,1.98,1100,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,1.8,6.3,10.0,15.7,17.4
20250110,102,7.6,6568,36,11.5,409,34,17.3,405,-3.2,-2.1,2257,-5.5,9,-99.0,-3.1,-5.9,-9.0,-9.0,-9,-9.0,-9.0,-9.0,-9.00,1027.1,1031.8,1032.8,735,1030.7,1519,8.4,0.5,9.7,-9.0,4.76,0.84,1200,0.0,-9.0,20.58,-9.0,-9,-9.0,-9,-9.0,-9,0.0,-9,0.1,1,-99.0,-99.0,-99.0,-99.0,-99.0
20250110,104,2.1,1810,18,3.7,744,18,6.2,909,-4.8,2.4,1419,-10.0,12,-19.6,-4.4,-11.9,31.1,19.0,1235,1.3,2.2,1.6,-9.00,1018.0,1027.7,1029.8,2312,1024.9,1,0.0,9.1,9.7,-9.0,11.23,1.94,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,0.8,6.1,9.3,14.7,16.9
20250110,105,3.7,3230,25,5.3,733,23,9.3,2038,-4.4,2.0,1419,-9.2,434,-17.7,-4.3,-11.9,35.1,22.0,1320,1.6,2.7,1.9,-9.00,1024.8,1028.4,1030.2,2145,1025.5,1,0.3,9.1,9.7,-9.0,11.04,1.88,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,0.5,5.3,12.1,17.7,19.9
20250110,106,2.4,2087,2,4.9,1407,5,7.5,1446,-3.3,2.9,1153,-9.9,1,-18.2,-4.1,-13.1,30.5,19.0,1513,1.5,2.6,1.8,-9.00,1022.9,1028.1,1030.1,2229,1025.6,1,1.1,8.7,9.8,-9.0,11.38,1.96,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20250110,108,1.6,1376,34,3.0,411,20,4.9,1444,-7.3,-1.7,1553,-12.2,721,-16.5,-4.8,-17.1,48.0,36.0,1459,1.7,1.5,1.1,-9.00,1020.6,1031.9,1033.6,942,1030.4,1443,1.5,9.2,9.8,-9.0,12.17,2.06,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,2.7,6.2,9.1,15.8,17.7
20250110,112,2.2,1866,32,4.7,2251,34,7.8,50,-7.4,-2.7,1507,-11.7,655,-15.4,-3.1,-13.2,53.3,42.0,1,1.9,1.4,1.0,-9.00,1023.5,1032.6,1034.1,946,1031.3,10,1.8,8.8,9.8,-9.0,11.48,1.96,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,2.9,5.3,8.4,13.9,16.8
20250110,114,0.7,606,23,2.1,1358,23,4.0,1356,-9.2,-4.3,1523,-14.2,741,-17.8,-5.5,-18.9,51.3,33.0,1310,1.6,1.2,0.9,-9.00,1013.3,1033.1,1035.0,922,1031.5,1535,3.0,8.8,9.8,-9.0,11.51,1.96,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
