TM,STN,WS_AVG,WR_DAY,WD_MAX,WS_MAX,WS_MAX_TM,WD_INS,WS_INS,WS_INS_TM,TA_AVG,TA_MAX,TA_MAX_TM,TA_MIN,TA_MIN_TM,TD_AVG,TS_AVG,TG_MIN,HM_AVG,HM_MIN,HM_MIN_TM,PV_AVG,EV_S,EV_L,FG_DUR,PA_AVG,PS_AVG,PS_MAX,PS_MAX_TM,PS_MIN,PS_MIN_TM,CA_TOT,SS_DAY,SS_DUR,SS_CMB,SI_DAY,SI_60M_MAX,SI_60M_MAX_TM,RN_DAY,RN_D99,RN_DUR,RN_60M_MAX,RN_60M_MAX_TM,RN_10M_MAX,RN_10M_MAX_TM,RN_POW_MAX,RN_POW_MAX_TM,SD_NEW,SD_NEW_TM,SD_MAX,SD_MAX_TM,TE_05,TE_10,TE_15,TE_30,TE_50
20250109,90,4.2,3599,29,8.8,1203,29,15.4,532,-8.6,-5.7,1,-11.5,2054,-24.9,-5.3,-13.6,26.5,17.0,1104,0.9,2.3,1.6,-9.00,1019.1,1021.4,1025.2,2354,1018.1,52,1.4,9.0,9.7,-9.0,11.14,1.84,1100,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20250109,93,2.2,1939,23,6.3,1222,32,11.3,1042,-12.6,-8.1,1,-17.1,2256,-23.6,-3.7,-14.2,41.9,21.0,1007,0.9,1.3,0.9,-9.00,1013.8,1026.6,1032.5,2359,1023.0,1,0.8,8.3,9.7,-9.0,11.87,2.04,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,4.2,1,1.2,4.5,8.6,15.6,17.8
20250109,95,1.9,1626,29,5.0,1253,29,10.3,1245,-13.5,-9.0,22,-19.2,2319,-23.1,-1.5,-10.1,47.0,28.0,1403,1.0,0.9,0.7,-9.00,1007.0,1027.8,1033.0,2336,1024.2,1,7.1,7.4,9.7,-9.0,10.35,1.94,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20250109,98,2.5,2164,29,6.1,1053,29,12.5,400,-11.3,-7.9,1327,-14.0,2351,-20.8,-2.5,-15.2,46.4,33.0,1255,1.2,1.1,0.8,-9.00,1012.2,1027.5,1032.3,2347,1024.2,3,2.8,8.0,9.7,-9.0,11.20,2.01,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20250109,99,2.6,2219,32,5.5,1251,2,10.5,1606,-11.8,-8.3,1,-16.2,2332,-20.7,-4.5,-16.2,48.9,34.0,1442,1.2,1.0,0.7,-9.00,1024.3,1028.5,1032.8,2343,1025.2,3,2.8,8.2,9.7,-9.0,11.15,1.97,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20250109,100,6.7,5821,27,11.4,527,27,18.5,525,-16.2,-11.9,1,-19.8,2340,-24.8,-6.8,-18.9,48.8,29.0,1453,0.9,1.1,0.8,-9.00,925.6,1024.7,1032.3,2354,1020.5,1,8.8,9.0,9.7,-9.0,12.10,2.13,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20250109,101,3.2,2722,25,6.9,1402,29,12.3,1319,-11.0,-7.1,1,-16.4,2334,-22.1,-4.3,-21.3,41.8,24.0,1041,1.1,1.3,0.9,-9.00,1015.6,1025.7,1031.6,2357,1022.3,1,3.0,7.8,9.7,-9.0,11.02,1.93,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,2.0,6.5,10.2,15.8,17.4
20250109,102,12.1,10480,34,14.7,848,34,21.4,1244,-6.9,-5.1,2354,-9.7,1115,-99.0,-7.4,-8.9,-9.0,-9.0,-9,-9.0,-9.0,-9.0,-9.00,1023.4,1028.1,1032.0,2356,1024.6,301,9.8,0.0,9.7,-9.0,2.33,0.43,1200,0.0,-9.0,24.00,-9.0,-9,-9.0,-9,-9.0,-9,0.1,1555,0.2,1555,-99.0,-99.0,-99.0,-99.0,-99.0
20250109,104,3.4,2902,29,6.8,910,29,14.4,700,-7.7,-3.8,20,-11.2,2112,-24.9,-6.3,-14.9,24.9,14.0,1228,0.8,2.3,1.6,-9.00,1011.2,1021.0,1024.9,2352,1017.5,1,0.0,9.1,9.7,-9.0,11.66,1.99,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,1.1,6.1,9.5,14.9,16.9
20250109,105,3.5,3051,25,5.9,1212,25,12.7,158,-7.2,-3.7,1,-9.6,2022,-21.8,-6.2,-13.1,30.8,19.0,1343,1.1,2.3,1.6,-9.00,1018.1,1021.6,1025.5,2343,1018.0,3,0.0,9.0,9.7,-9.0,11.38,1.94,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,1.2,5.6,12.3,17.8,20.0
