TM,STN,WS_AVG,WR_DAY,WD_MAX,WS_MAX,WS_MAX_TM,WD_INS,WS_INS,WS_INS_TM,TA_AVG,TA_MAX,TA_MAX_TM,TA_MIN,TA_MIN_TM,TD_AVG,TS_AVG,TG_MIN,HM_AVG,HM_MIN,HM_MIN_TM,PV_AVG,EV_S,EV_L,FG_DUR,PA_AVG,PS_AVG,PS_MAX,PS_MAX_TM,PS_MIN,PS_MIN_TM,CA_TOT,SS_DAY,SS_DUR,SS_CMB,SI_DAY,SI_60M_MAX,SI_60M_MAX_TM,RN_DAY,RN_D99,RN_DUR,RN_60M_MAX,RN_60M_MAX_TM,RN_10M_MAX,RN_10M_MAX_TM,RN_POW_MAX,RN_POW_MAX_TM,SD_NEW,SD_NEW_TM,SD_MAX,SD_MAX_TM,TE_05,TE_10,TE_15,TE_30,TE_50
20210202,90,3.7,3218,29,8.1,1720,29,15.9,1713,-2.7,3.6,1,-5.8,2322,-22.9,-0.3,-6.9,20.3,13.0,39,1.0,-9.0,-9.0,-9.00,1017.8,1020.1,1023.3,2333,1014.5,1,0.3,9.6,10.3,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20210202,93,3.0,2561,34,6.4,357,34,11.1,354,-4.9,0.4,1,-8.4,709,-17.6,-1.5,-10.4,36.9,20.0,1347,1.6,2.3,1.6,-9.00,1012.5,1024.9,1027.3,2358,1019.4,1,1.5,8.9,10.3,-9.0,13.87,2.28,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,0.8,3.2,5.8,12.1,15.5
20210202,95,2.1,1843,27,4.4,1438,27,12.1,1630,-7.1,-3.1,1,-10.0,759,-16.8,-1.4,-11.1,47.1,27.0,1200,1.7,1.6,1.1,-9.00,1006.3,1026.4,1029.0,2349,1021.7,1,2.0,8.5,10.3,-9.0,12.90,2.25,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20210202,98,3.2,2755,29,6.7,1533,32,11.2,1527,-6.2,-1.9,1518,-9.9,744,-15.2,-0.9,-10.2,50.4,28.0,1350,1.9,-9.0,-9.0,-9.00,1012.1,1027.1,1029.3,2336,1022.8,1,1.6,8.8,10.4,-9.0,13.37,2.23,1300,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20210202,99,2.6,2268,32,5.4,1320,32,9.8,1317,-6.9,-2.9,1542,-9.7,2400,-15.5,-1.5,-11.0,52.1,30.0,1256,1.9,-9.0,-9.0,-9.00,1023.5,1027.5,1029.6,2328,1023.2,1,2.6,8.7,10.3,-9.0,13.20,2.22,1300,0.1,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20210202,100,7.6,6577,27,12.3,1427,27,19.8,39,-9.1,-1.8,1,-11.5,2400,-20.9,-5.2,-12.4,39.8,24.0,1358,1.2,2.4,1.7,-9.00,925.6,1021.8,1024.8,2347,1014.9,7,1.1,9.6,10.4,-9.0,15.22,2.46,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20210202,101,3.2,2727,27,5.9,1457,25,8.5,1540,-4.3,0.9,1,-6.9,811,-17.3,-0.9,-9.3,36.5,21.0,1227,1.6,2.2,1.5,-9.00,1014.9,1024.7,1027.2,2356,1019.4,3,-9.0,8.9,10.3,-9.0,12.93,2.19,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,0.7,4.3,7.5,13.2,16.5
20210202,102,6.6,5697,34,14.2,259,34,19.5,5,-5.5,-3.2,2234,-7.0,1818,-11.2,-2.8,-11.1,65.4,43.0,322,2.7,1.2,0.8,-9.00,1021.9,1026.6,1028.4,1039,1024.4,1,4.1,5.7,10.4,-9.0,10.27,1.66,1200,0.9,-9.0,8.00,-9.0,-9,-9.0,-9,-9.0,-9,1.3,2125,1.3,2125,-99.0,-99.0,-99.0,-99.0,-99.0
20210202,104,2.6,2255,27,6.6,434,27,11.0,434,-1.5,5.6,9,-5.5,2310,-21.1,0.0,-9.0,22.4,10.0,1158,1.2,3.2,2.3,-9.00,1009.9,1019.5,1022.6,2343,1013.1,3,0.0,9.7,10.4,-9.0,13.96,2.26,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,1.1,4.3,6.8,12.2,15.2
20210202,105,4.0,3439,23,6.8,1341,23,12.3,1250,-0.8,6.5,3,-3.8,2333,-17.5,2.8,-6.0,28.1,17.0,1522,1.6,3.6,2.5,-9.00,1016.8,1020.3,1023.3,2346,1013.9,1,0.0,9.3,10.4,-9.0,14.39,2.33,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,4.2,6.2,8.4,13.3,16.2
