TM,STN,WS_AVG,WR_DAY,WD_MAX,WS_MAX,WS_MAX_TM,WD_INS,WS_INS,WS_INS_TM,TA_AVG,TA_MAX,TA_MAX_TM,TA_MIN,TA_MIN_TM,TD_AVG,TS_AVG,TG_MIN,HM_AVG,HM_MIN,HM_MIN_TM,PV_AVG,EV_S,EV_L,FG_DUR,PA_AVG,PS_AVG,PS_MAX,PS_MAX_TM,PS_MIN,PS_MIN_TM,CA_TOT,SS_DAY,SS_DUR,SS_CMB,SI_DAY,SI_60M_MAX,SI_60M_MAX_TM,RN_DAY,RN_D99,RN_DUR,RN_60M_MAX,RN_60M_MAX_TM,RN_10M_MAX,RN_10M_MAX_TM,RN_POW_MAX,RN_POW_MAX_TM,SD_NEW,SD_NEW_TM,SD_MAX,SD_MAX_TM,TE_05,TE_10,TE_15,TE_30,TE_50
20181119,90,1.5,1261,29,3.6,941,29,6.7,934,7.4,12.1,1254,4.4,2349,-2.6,5.4,0.2,49.8,34.0,1144,5.1,-9.0,-9.0,-9.00,1019.0,1021.2,1022.8,2247,1019.8,47,0.6,8.2,10.0,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20181119,93,0.6,518,27,2.7,1611,27,3.4,1604,3.2,11.0,1334,-2.0,609,-2.0,4.2,-6.0,71.6,31.0,1529,5.3,1.4,1.0,-9.00,1011.0,1022.9,1024.6,2358,1020.9,1444,2.6,6.1,10.0,-9.0,7.04,1.37,1100,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,11.0,13.9,16.7,20.4,20.4
20181119,95,0.7,591,23,2.7,1320,29,4.7,1405,1.8,9.7,1432,-2.9,718,-2.3,2.0,-11.5,77.9,30.0,1436,5.2,-9.0,-9.0,-9.00,1004.1,1023.5,1025.7,2357,1021.6,1515,3.3,5.4,10.0,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20181119,98,1.0,859,29,3.9,1426,32,5.1,1437,4.8,12.4,1227,-0.1,739,-3.4,4.0,-4.4,57.9,33.0,1348,4.9,-9.0,-9.0,-9.00,1009.0,1023.4,1025.7,2357,1022.0,39,3.4,3.3,10.0,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20181119,99,0.8,652,23,3.0,1614,29,4.0,1359,2.7,10.7,1336,-2.8,2357,-2.1,3.1,-6.0,73.3,36.0,1558,5.3,-9.0,-9.0,-9.00,1019.4,1023.3,1025.5,2353,1021.7,8,3.3,3.5,10.0,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20181119,100,3.0,2629,11,7.5,1353,14,10.3,1345,1.7,7.1,1333,-4.6,621,-4.5,1.5,-7.4,64.9,38.0,1334,4.4,2.2,1.5,-9.00,929.9,1022.5,1025.0,618,1019.3,1344,2.1,7.6,10.1,-9.0,9.47,1.84,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20181119,101,0.9,760,25,3.1,1642,23,5.9,1635,3.8,10.6,1315,-1.5,740,-1.5,2.5,-7.3,72.1,34.0,1454,5.5,1.5,1.0,-9.00,1013.5,1023.1,1024.7,2359,1021.1,1440,-9.0,5.2,10.0,-9.0,7.13,1.63,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,9.9,13.6,16.0,18.4,17.9
20181119,102,3.5,2982,34,6.3,1642,32,9.4,1558,8.4,10.6,1159,5.1,2317,-4.3,6.1,0.2,40.8,27.0,1520,4.5,3.5,2.5,-9.00,1017.7,1022.1,1024.0,2301,1019.8,415,3.3,7.4,10.0,-9.0,11.24,2.05,1200,0.0,-9.0,0.92,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20181119,104,1.2,1000,36,2.4,1140,36,4.6,1137,7.9,11.7,1249,2.7,716,-3.4,5.8,-3.3,44.8,29.0,5,4.8,2.1,1.5,-9.00,1011.6,1021.3,1022.4,2230,1020.0,9,3.0,6.1,10.0,-9.0,7.61,1.61,1100,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,9.5,13.5,15.1,17.1,16.4
20181119,105,2.0,1741,25,4.2,805,25,6.3,804,8.5,13.1,1205,4.8,703,-3.1,6.4,2.8,44.4,31.0,1041,4.9,2.8,2.0,-9.00,1018.2,1021.4,1022.5,2220,1020.2,113,2.0,7.0,10.0,-9.0,9.14,1.86,1100,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,12.3,14.9,16.6,18.8,18.3
20181119,106,1.7,1450,2,3.9,1228,2,6.0,1227,8.6,12.5,1046,4.2,647,-1.4,5.2,-0.2,49.9,30.0,1124,5.6,-9.0,-9.0,-9.00,1016.3,1021.2,1022.3,2240,1019.9,1416,2.1,6.1,10.1,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20181119,108,1.4,1238,32,4.4,1539,29,7.7,1615,6.5,11.3,1436,3.3,718,-3.5,5.6,-1.0,50.4,30.0,1426,4.8,2.2,1.6,-9.00,1012.2,1022.7,1024.9,2341,1021.3,101,1.9,5.8,10.1,-9.0,7.83,1.42,1000,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,11.1,14.0,16.0,18.6,18.3
20181119,112,2.4,2082,2,5.9,1950,2,8.9,1949,7.9,11.1,1409,4.9,2303,-0.6,5.8,-0.7,56.3,36.0,1344,5.9,3.1,2.2,-9.00,1014.2,1022.7,1025.0,2335,1021.0,135,2.0,7.3,10.1,-9.0,9.10,1.81,1100,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,10.6,12.6,13.9,17.2,17.0
20181119,114,0.5,435,29,2.1,1356,29,4.1,1356,5.6,11.2,1508,0.4,714,-1.1,3.4,-5.6,64.3,36.0,1315,5.6,1.7,1.2,-9.00,1004.2,1022.6,1024.3,2353,1021.1,1450,1.4,6.3,10.1,-9.0,8.89,1.79,1100,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20181119,115,2.6,2245,32,6.3,1637,25,14.0,401,9.2,11.2,1205,8.1,1808,-2.0,7.9,5.3,45.8,36.0,1152,5.3,2.8,1.9,-9.00,993.6,1020.5,1022.1,2106,1018.4,111,6.6,4.5,10.1,-9.0,3.72,0.82,1100,0.0,1.3,3.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,11.8,14.8,16.6,17.1,15.0
20181119,119,1.2,1069,27,3.9,1535,27,6.1,1527,6.8,14.2,1347,1.6,546,-0.1,4.9,-1.3,64.6,39.0,1443,6.2,2.4,1.7,-9.00,1018.7,1023.1,1025.3,2353,1021.4,1431,1.9,8.2,10.1,-9.0,9.68,1.76,1300,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20181119,121,0.6,484,27,2.4,1550,27,5.0,1549,5.1,11.5,1304,-0.9,633,-0.6,3.8,-4.8,70.0,39.0,1514,5.9,-9.0,-9.0,-9.00,993.3,1022.8,1024.8,813,1020.7,1454,1.4,6.3,10.1,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20181119,127,0.9,743,32,2.5,1526,29,4.7,1524,5.1,13.2,1338,-0.6,635,-0.4,6.5,-2.6,70.3,36.0,1517,6.0,-9.0,-9.0,-9.00,1008.8,1023.2,1024.9,2321,1021.5,1432,1.7,6.7,10.1,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20181119,129,1.0,832,32,4.5,1523,36,5.7,1506,6.7,13.3,1512,1.2,2354,2.4,7.3,-4.2,76.6,37.0,1518,7.3,1.6,1.2,-9.00,1019.9,1023.1,1025.8,2354,1021.5,116,3.0,5.1,10.1,-9.0,7.32,1.60,1000,0.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20181119,130,1.7,1511,7,3.8,1133,9,5.1,1129,7.1,13.3,1052,1.6,534,-0.8,7.4,-1.1,59.6,26.0,1025,5.8,-9.0,-9.0,-9.00,1015.5,1021.7,1022.6,813,1020.2,118,3.1,7.6,10.1,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20181119,131,1.1,951,32,2.8,1934,29,5.2,2001,8.5,13.3,1518,3.6,621,0.0,8.1,-3.7,56.5,38.0,1235,6.2,2.3,1.6,-9.00,1015.5,1022.6,1024.7,2354,1021.1,1417,3.9,6.6,10.1,-9.0,9.08,1.80,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20181119,133,1.0,904,32,3.1,1515,27,6.2,1508,8.6,14.7,1456,2.8,746,1.6,9.8,-1.6,64.1,35.0,1321,6.9,2.9,2.0,-9.00,1014.6,1023.0,1025.1,2359,1021.3,1433,4.3,8.4,10.2,-9.0,12.78,2.12,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,12.2,14.9,17.0,19.9,19.5
20181119,135,1.7,1442,25,5.9,1323,25,8.9,1256,6.5,12.4,1356,-0.3,705,-2.2,6.2,-1.8,56.5,28.0,1432,5.2,3.3,2.3,-9.00,992.9,1022.6,1024.2,2349,1020.6,1522,2.7,8.5,10.2,-9.0,11.59,2.00,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20181119,136,0.9,768,29,3.8,1603,29,7.3,1628,6.4,13.4,1343,-0.7,729,-0.7,6.3,-4.2,64.1,31.0,1624,5.8,2.6,1.8,-9.00,1005.1,1022.3,1023.9,817,1020.4,1450,4.0,8.9,10.1,-9.0,12.28,2.08,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20181119,137,1.1,920,27,3.6,1613,29,6.5,1608,8.0,14.4,1457,1.8,720,-1.3,8.3,-3.3,54.3,28.0,1532,5.6,-9.0,-9.0,-9.00,1010.6,1022.4,1023.9,2359,1020.6,1419,1.6,7.7,10.2,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20181119,138,1.7,1478,5,3.3,1434,7,4.8,1358,9.8,14.5,1334,5.9,729,-1.3,10.1,0.2,46.6,28.0,1219,5.6,3.2,2.2,-9.00,1021.3,1021.8,1023.0,2217,1020.0,28,2.0,8.9,10.2,-9.0,11.29,1.90,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,14.8,17.0,18.2,19.2,18.1
20181119,140,1.0,829,29,4.0,1430,29,6.2,1415,8.6,13.6,1333,3.6,434,3.4,8.6,0.2,71.5,46.0,1426,7.8,-9.0,-9.0,-9.00,1020.1,1023.0,1025.1,2311,1021.6,401,2.3,8.4,10.2,-9.0,-9.00,-9.00,-9,0.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20181119,143,1.1,979,25,3.6,1335,27,7.1,1332,8.2,14.5,1324,2.8,708,-1.9,8.4,-3.3,51.9,22.0,1445,5.4,2.6,1.8,-9.00,1015.6,1022.1,1023.6,2355,1020.5,1415,1.9,8.6,10.2,-9.0,10.92,1.89,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20181119,146,1.5,1320,27,4.4,1620,27,7.3,1619,8.7,14.0,1326,3.1,448,2.6,10.4,-0.7,67.5,41.0,1314,7.4,2.7,1.9,-9.00,1015.3,1022.8,1024.8,2356,1021.7,105,4.1,8.9,10.2,-9.0,11.82,1.97,1200,0.0,0.0,0.12,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20181119,152,2.0,1735,34,4.1,1011,2,6.8,1315,9.2,14.6,1353,6.0,645,-3.0,8.3,-0.9,44.0,20.0,1244,4.9,-9.0,-9.0,-9.00,1011.3,1021.5,1023.1,2358,1019.7,17,3.4,7.9,10.2,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20181119,155,1.3,1165,5,4.0,854,7,8.1,245,9.8,14.7,1419,6.9,725,-1.0,8.9,2.7,47.8,27.0,1353,5.7,3.1,2.2,-9.00,1017.0,1021.6,1023.2,2342,1020.1,18,3.3,7.2,10.2,-9.0,12.55,2.17,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20181119,156,0.8,693,5,2.7,316,36,5.2,1509,8.7,14.4,1351,4.2,444,2.0,8.0,0.5,64.3,40.0,1425,7.1,2.4,1.7,-9.00,1014.1,1023.0,1024.9,2333,1021.5,103,4.3,7.4,10.2,-9.0,11.44,1.87,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20181119,159,2.5,2159,34,5.8,11,32,10.0,5,11.1,17.2,1343,7.6,629,-2.1,9.9,1.5,40.1,29.0,1121,5.3,4.3,3.0,-9.00,1012.7,1021.1,1022.8,2339,1019.4,40,3.0,9.3,10.2,-9.0,12.28,2.18,1100,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,15.6,17.5,19.0,20.1,19.5
20181119,162,2.5,2144,36,5.5,1011,34,8.4,749,10.6,16.0,1425,7.1,2330,0.3,10.0,3.1,50.0,31.0,1458,6.3,-9.0,-9.0,-9.00,1017.8,1021.8,1023.5,2344,1020.1,5,3.9,7.6,10.3,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20181119,165,2.0,1695,2,3.6,1345,2,5.3,1342,9.7,13.7,1222,6.1,754,2.3,10.2,2.3,60.9,45.0,1500,7.3,2.6,1.8,-9.00,1018.3,1023.0,1024.8,2221,1021.3,49,4.0,8.4,10.3,-9.0,11.33,1.89,1100,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,13.6,16.0,17.5,19.9,20.5
20181119,168,3.3,2883,2,6.6,546,2,10.1,417,11.0,15.5,1405,8.7,817,0.5,10.5,7.2,48.3,37.0,1621,6.4,3.6,2.5,-9.00,1013.9,1021.8,1023.8,2326,1020.1,138,2.6,8.3,10.3,-9.0,10.10,1.89,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,13.5,16.7,18.5,20.5,19.4
20181119,169,3.3,2840,34,8.9,2321,34,11.5,2317,12.1,14.8,1433,10.6,1,5.3,11.4,7.9,63.8,49.0,2245,9.0,3.2,2.2,-9.00,1013.5,1022.7,1024.5,2156,1020.8,415,6.6,3.5,10.3,-9.0,7.37,1.38,1100,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20181119,170,1.3,1117,29,4.0,1525,29,6.5,1520,10.4,15.0,1305,6.0,705,2.7,8.7,1.8,60.0,45.0,1511,7.5,-9.0,-9.0,-9.00,1018.4,1022.6,1024.6,2252,1020.9,107,3.6,8.1,10.3,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20181119,172,1.4,1179,34,4.5,1540,34,6.3,1540,6.8,14.1,1405,0.9,617,2.6,7.7,-3.2,77.1,44.0,1404,7.4,1.9,1.3,-9.00,1016.8,1023.2,1025.3,2239,1021.9,56,6.3,7.3,10.2,-9.0,7.52,1.25,1100,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20181119,174,1.4,1182,29,4.4,1424,34,8.7,1513,6.0,13.5,1431,0.5,542,1.3,6.4,-2.0,75.0,41.0,1230,6.8,-9.0,-9.0,-9.00,1002.0,1022.3,1024.8,2304,1020.7,1,4.0,7.8,10.3,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
