TM,STN,WS_AVG,WR_DAY,WD_MAX,WS_MAX,WS_MAX_TM,WD_INS,WS_INS,WS_INS_TM,TA_AVG,TA_MAX,TA_MAX_TM,TA_MIN,TA_MIN_TM,TD_AVG,TS_AVG,TG_MIN,HM_AVG,HM_MIN,HM_MIN_TM,PV_AVG,EV_S,EV_L,FG_DUR,PA_AVG,PS_AVG,PS_MAX,PS_MAX_TM,PS_MIN,PS_MIN_TM,CA_TOT,SS_DAY,SS_DUR,SS_CMB,SI_DAY,SI_60M_MAX,SI_60M_MAX_TM,RN_DAY,RN_D99,RN_DUR,RN_60M_MAX,RN_60M_MAX_TM,RN_10M_MAX,RN_10M_MAX_TM,RN_POW_MAX,RN_POW_MAX_TM,SD_NEW,SD_NEW_TM,SD_MAX,SD_MAX_TM,TE_05,TE_10,TE_15,TE_30,TE_50
20170902,90,1.2,1047,11,3.0,1250,11,4.4,1231,19.9,24.3,1359,14.4,451,14.6,25.4,13.9,72.9,54.0,1335,16.7,-9.0,-9.0,-9.00,1012.1,1014.2,1015.2,912,1013.4,1504,-9.0,12.3,13.0,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20170902,93,1.0,837,18,3.1,1340,20,4.8,1334,20.6,28.8,1557,13.6,607,12.7,26.3,11.6,66.8,28.0,1430,14.9,6.3,4.4,-9.00,1002.1,1013.2,1014.5,649,1010.9,1532,1.3,12.0,13.0,-9.0,22.87,2.94,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,23.8,23.9,23.8,23.0,20.3
20170902,95,1.0,904,34,3.0,1404,32,5.7,1549,20.2,27.7,1539,13.6,603,14.5,24.6,13.1,73.6,33.0,1609,16.5,-9.0,-9.0,-9.00,995.2,1013.1,1014.3,2354,1010.7,1539,-9.0,11.5,13.0,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20170902,98,1.0,880,32,2.3,1725,32,4.3,1716,21.4,29.5,1329,15.1,614,15.1,24.3,15.5,69.8,37.0,1535,17.1,-9.0,-9.0,-9.00,999.7,1012.7,1014.0,958,1010.8,1523,-9.0,11.2,13.0,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20170902,99,1.2,1006,5,3.2,556,5,5.6,550,20.6,28.2,1618,14.6,412,16.3,24.1,13.5,79.1,44.0,1529,18.6,-9.0,-9.0,-9.00,1009.4,1012.8,1014.2,942,1011.1,1525,-9.0,12.1,13.0,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20170902,100,1.6,1412,9,4.0,1300,11,7.2,1305,12.9,19.3,1249,6.4,548,9.8,18.5,6.2,83.6,51.0,1253,12.2,4.9,3.5,-9.00,927.0,1015.2,1017.6,622,1011.9,1527,-9.0,11.6,13.0,-9.0,22.77,3.14,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20170902,101,1.4,1208,34,2.7,302,5,4.9,1629,20.9,27.6,1652,15.5,609,14.8,26.1,13.4,74.0,31.0,1351,17.0,5.7,4.0,-9.00,1004.5,1013.3,1014.7,803,1011.1,1535,-9.0,12.0,13.0,-9.0,22.35,2.98,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,24.8,25.2,24.7,21.6,17.3
20170902,102,2.2,1940,29,3.7,1540,29,5.7,1534,21.7,24.6,1150,19.1,515,18.1,24.0,15.8,81.1,31.0,11,20.9,-9.0,-9.0,-9.00,996.3,1013.0,1014.1,957,1012.2,1426,1.4,11.8,13.0,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20170902,104,1.0,867,5,2.3,1325,5,5.1,1304,19.2,23.2,1156,14.8,352,14.7,25.3,14.2,76.8,57.0,1130,16.7,5.6,3.9,-9.00,1005.0,1014.2,1015.1,932,1013.2,1509,2.0,12.3,13.0,-9.0,23.85,3.20,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,22.2,22.8,21.7,18.9,15.1
20170902,105,2.6,2284,32,4.6,227,34,7.0,226,19.9,25.1,1452,15.2,549,12.2,24.7,13.3,62.8,42.0,1056,14.2,7.3,5.1,-9.00,1011.3,1014.4,1015.3,924,1013.3,1515,-9.0,11.6,13.0,-9.0,25.27,3.37,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,23.9,23.8,23.4,20.6,16.8
20170902,106,1.9,1624,2,3.4,1314,5,5.0,1235,19.8,24.1,1435,15.0,559,15.5,24.3,12.8,77.9,59.0,1300,17.6,-9.0,-9.0,-9.00,1009.5,1014.2,1015.1,946,1013.2,1511,-9.0,11.4,13.0,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
