TM,STN,WS_AVG,WR_DAY,WD_MAX,WS_MAX,WS_MAX_TM,WD_INS,WS_INS,WS_INS_TM,TA_AVG,TA_MAX,TA_MAX_TM,TA_MIN,TA_MIN_TM,TD_AVG,TS_AVG,TG_MIN,HM_AVG,HM_MIN,HM_MIN_TM,PV_AVG,EV_S,EV_L,FG_DUR,PA_AVG,PS_AVG,PS_MAX,PS_MAX_TM,PS_MIN,PS_MIN_TM,CA_TOT,SS_DAY,SS_DUR,SS_CMB,SI_DAY,SI_60M_MAX,SI_60M_MAX_TM,RN_DAY,RN_D99,RN_DUR,RN_60M_MAX,RN_60M_MAX_TM,RN_10M_MAX,RN_10M_MAX_TM,RN_POW_MAX,RN_POW_MAX_TM,SD_NEW,SD_NEW_TM,SD_MAX,SD_MAX_TM,TE_05,TE_10,TE_15,TE_30,TE_50
20181229,90,2.4,2050,29,6.1,2,32,12.1,23,-4.7,-0.3,1359,-8.5,543,-25.2,-4.5,-9.9,18.8,12.0,1229,0.8,-9.0,-9.0,-9.00,1027.2,1029.5,1031.8,2400,1026.4,6,0.9,8.9,9.5,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20181229,93,1.1,958,25,3.3,1735,25,4.5,1736,-10.1,-2.6,1502,-16.6,736,-21.4,-7.8,-19.8,45.1,15.0,1434,1.1,1.3,0.9,-9.00,1021.9,1034.6,1036.5,2351,1032.1,1336,0.0,8.5,9.6,-9.0,8.89,1.51,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,3.0,6.6,10.6,16.4,18.0
20181229,95,1.4,1221,27,3.6,1437,27,7.1,1443,-9.8,-4.4,1537,-15.8,746,-22.6,-7.9,-22.8,36.4,19.0,1554,1.0,-9.0,-9.0,-9.00,1015.0,1035.6,1037.8,2253,1033.1,1455,0.1,8.0,9.6,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20181229,98,2.1,1845,29,5.5,1436,32,7.3,1145,-8.5,-1.7,1406,-13.0,650,-22.6,-6.2,-18.2,33.5,15.0,1407,1.0,-9.0,-9.0,-9.00,1020.7,1036.0,1037.8,2221,1033.3,1448,0.0,8.5,9.6,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20181229,99,1.9,1659,29,5.4,1327,27,7.5,1327,-8.8,-2.9,1512,-14.1,2359,-21.0,-7.3,-17.2,39.0,23.0,1229,1.2,-9.0,-9.0,-9.00,1031.9,1036.0,1037.7,2254,1033.6,1347,0.1,8.4,9.6,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20181229,100,5.7,4946,25,9.5,407,25,12.2,403,-12.5,-7.4,1406,-16.3,420,-25.1,-10.0,-17.8,35.3,20.0,1330,0.8,1.7,1.2,-9.00,934.6,1033.1,1035.4,2353,1028.6,1336,1.5,8.8,9.6,-9.0,9.28,1.62,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20181229,101,1.4,1239,23,3.4,1736,23,6.3,1727,-9.5,-2.2,1449,-16.4,701,-20.1,-7.2,-22.6,48.5,19.0,1452,1.3,1.5,1.1,-9.00,1024.6,1034.8,1036.6,915,1032.3,1329,-9.0,7.9,9.6,-9.0,9.66,1.62,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,1.9,6.4,10.0,15.1,17.0
20181229,102,9.0,7771,34,13.4,55,34,18.8,33,-4.2,-3.3,1229,-5.2,1729,-12.2,-4.3,-6.0,53.6,42.0,610,2.4,2.0,1.4,-9.00,1030.7,1035.4,1036.8,2138,1033.6,1341,7.5,2.2,9.6,-9.0,6.58,1.29,1300,0.0,-9.0,2.67,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,0.2,1,-99.0,-99.0,-99.0,-99.0,-99.0
20181229,104,3.0,2554,27,7.8,42,29,14.3,222,-4.1,0.8,1406,-8.8,600,-25.0,-4.0,-13.3,18.8,9.0,1252,0.8,3.0,2.1,-9.00,1019.3,1029.6,1031.8,2328,1025.7,4,0.0,8.7,9.6,-9.0,10.66,1.88,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,1.5,6.7,9.3,14.0,15.8
20181229,105,4.3,3719,23,7.0,2319,23,13.0,302,-4.1,2.2,1434,-7.8,425,-24.4,-3.2,-8.6,19.6,11.0,1309,0.9,3.7,2.6,-9.00,1026.6,1030.0,1032.3,2326,1026.7,1,0.6,8.9,9.6,-9.0,11.44,2.00,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,4.7,8.8,11.5,16.1,17.7
