TM,STN,WS_AVG,WR_DAY,WD_MAX,WS_MAX,WS_MAX_TM,WD_INS,WS_INS,WS_INS_TM,TA_AVG,TA_MAX,TA_MAX_TM,TA_MIN,TA_MIN_TM,TD_AVG,TS_AVG,TG_MIN,HM_AVG,HM_MIN,HM_MIN_TM,PV_AVG,EV_S,EV_L,FG_DUR,PA_AVG,PS_AVG,PS_MAX,PS_MAX_TM,PS_MIN,PS_MIN_TM,CA_TOT,SS_DAY,SS_DUR,SS_CMB,SI_DAY,SI_60M_MAX,SI_60M_MAX_TM,RN_DAY,RN_D99,RN_DUR,RN_60M_MAX,RN_60M_MAX_TM,RN_10M_MAX,RN_10M_MAX_TM,RN_POW_MAX,RN_POW_MAX_TM,SD_NEW,SD_NEW_TM,SD_MAX,SD_MAX_TM,TE_05,TE_10,TE_15,TE_30,TE_50
20190723,90,1.5,1326,27,3.5,1045,29,10.0,1045,30.4,36.1,1430,25.3,2055,21.2,30.6,24.0,59.5,42.0,1436,25.2,-9.0,-9.0,-9.00,1000.4,1002.3,1003.2,916,1000.7,1720,7.6,8.6,14.4,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20190723,93,0.8,692,20,2.5,1501,25,5.0,1509,27.1,32.6,1453,22.6,504,23.2,30.1,21.3,81.0,57.0,1459,28.4,4.4,3.1,-9.00,994.2,1005.0,1007.2,902,1002.0,1721,8.5,3.4,14.4,-9.0,17.35,3.01,1400,0.2,0.5,1.33,0.2,-9,0.1,-9,-9.0,-9,-9.0,-9,-9.0,-9,25.7,23.8,21.5,16.7,14.3
20190723,95,0.9,748,32,2.3,1423,23,4.7,1314,26.0,30.5,1310,21.4,524,24.3,27.3,20.5,91.1,71.0,1315,30.5,3.8,2.7,-9.00,987.7,1005.1,1007.2,242,1002.3,1729,8.5,6.6,14.4,-9.0,15.59,2.72,1300,0.0,0.0,-9.00,0.0,-9,0.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20190723,98,0.8,711,25,4.2,1836,23,6.5,1830,26.3,31.4,1606,22.3,416,23.8,27.5,20.7,87.1,68.0,1617,29.6,-9.0,-9.0,-9.00,992.4,1005.4,1007.5,2,1002.5,1728,9.1,2.9,14.4,-9.0,11.98,1.94,1400,0.1,-9.0,-9.00,0.1,-9,0.1,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20190723,99,0.8,670,27,3.9,1733,29,6.7,1712,26.1,31.4,1620,22.2,315,23.5,28.0,22.6,86.9,66.0,1625,29.0,-9.0,-9.0,-9.00,1001.9,1005.3,1007.5,135,1002.8,1606,9.3,2.0,14.4,-9.0,11.53,1.97,1300,0.0,-9.0,-9.00,0.0,-9,0.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20190723,100,3.0,2596,25,6.3,1312,25,10.6,1120,23.7,28.4,1514,20.2,537,20.5,25.6,18.7,83.0,62.0,1553,24.1,5.3,3.7,-9.00,920.7,1004.4,1006.5,537,1001.5,1707,6.8,10.3,14.4,-9.0,22.77,2.55,1300,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20190723,101,0.9,782,25,2.5,1459,25,5.7,2102,27.9,32.7,1437,23.7,524,23.9,29.6,21.6,80.3,57.0,1438,29.6,4.0,2.8,-9.00,996.6,1005.1,1007.3,911,1002.1,1717,-9.0,4.2,14.4,-9.0,14.79,2.94,1300,0.0,0.7,-9.00,0.0,-9,0.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,26.1,23.4,20.8,16.8,15.0
20190723,102,5.0,4300,14,6.9,1344,14,11.3,1459,21.6,22.5,159,20.1,1,21.5,24.0,21.3,100.0,100.0,1,25.6,1.0,0.7,19.50,998.1,1002.2,1004.6,1,1000.0,1718,10.0,0.0,14.4,-9.0,5.31,0.88,1200,0.0,-9.0,10.08,0.0,-9,0.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20190723,104,1.8,1582,25,4.3,310,23,8.9,202,29.6,34.5,1441,26.0,2124,21.1,30.9,23.0,61.8,42.0,1217,25.1,6.3,4.4,-9.00,994.0,1002.4,1003.5,949,1000.7,1705,7.1,9.3,14.4,-9.0,22.89,2.72,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,25.3,22.3,20.1,15.5,13.5
20190723,105,3.5,3021,23,6.2,946,23,10.6,838,31.2,35.4,1703,28.6,522,20.6,30.3,24.9,54.0,42.0,1558,24.3,8.0,5.6,-9.00,1000.1,1003.1,1004.2,903,1001.3,1709,7.0,10.1,14.4,-9.0,24.46,2.96,1100,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,25.2,22.6,21.1,17.4,15.1
20190723,106,2.4,2097,29,4.9,428,27,10.9,533,29.0,33.0,1437,25.2,2216,20.3,31.8,24.8,60.9,49.0,1439,23.9,-9.0,-9.0,-9.00,998.5,1003.1,1004.0,854,1001.4,1718,7.8,8.1,14.3,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20190723,108,1.7,1433,25,3.6,1800,29,7.7,1330,28.1,32.9,1613,24.4,158,22.0,29.3,20.9,70.8,48.0,1526,26.4,4.4,3.1,-9.00,995.3,1004.9,1006.9,13,1002.0,1625,8.6,4.0,14.4,-9.0,13.34,2.10,1300,-9.0,0.7,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,25.4,23.3,21.6,16.9,14.4
20190723,112,2.5,2159,23,5.5,1636,23,9.1,1640,26.5,29.9,1541,23.7,58,23.8,28.7,21.7,86.3,64.0,1541,29.5,4.6,3.3,2.82,997.2,1005.0,1007.0,107,1002.5,1626,9.0,5.4,14.3,-9.0,17.95,3.30,1200,0.0,0.4,2.17,0.0,-9,0.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,24.5,22.6,20.6,16.4,13.3
20190723,114,0.7,640,25,2.2,1400,25,3.8,1354,28.0,32.7,1507,24.1,649,21.5,28.7,21.5,69.1,49.0,1550,25.7,4.8,3.3,-9.00,988.3,1005.1,1007.3,112,1001.9,1727,7.6,5.7,14.3,-9.0,18.04,3.10,1300,0.0,-9.0,-9.00,0.0,-9,0.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
