TM,STN,WS_AVG,WR_DAY,WD_MAX,WS_MAX,WS_MAX_TM,WD_INS,WS_INS,WS_INS_TM,TA_AVG,TA_MAX,TA_MAX_TM,TA_MIN,TA_MIN_TM,TD_AVG,TS_AVG,TG_MIN,HM_AVG,HM_MIN,HM_MIN_TM,PV_AVG,EV_S,EV_L,FG_DUR,PA_AVG,PS_AVG,PS_MAX,PS_MAX_TM,PS_MIN,PS_MIN_TM,CA_TOT,SS_DAY,SS_DUR,SS_CMB,SI_DAY,SI_60M_MAX,SI_60M_MAX_TM,RN_DAY,RN_D99,RN_DUR,RN_60M_MAX,RN_60M_MAX_TM,RN_10M_MAX,RN_10M_MAX_TM,RN_POW_MAX,RN_POW_MAX_TM,SD_NEW,SD_NEW_TM,SD_MAX,SD_MAX_TM,TE_05,TE_10,TE_15,TE_30,TE_50
20210602,90,1.3,1111,2,3.5,1338,34,5.5,1929,17.1,21.3,943,13.9,521,15.5,23.8,11.8,90.9,76.0,856,17.6,-9.0,-9.0,-9.00,1011.1,1013.1,1015.2,557,1010.4,2359,3.6,6.8,14.7,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20210602,93,1.0,899,23,2.8,1722,18,5.2,1434,20.9,29.3,1620,14.6,336,15.2,23.2,12.3,75.3,23.0,1405,17.4,6.7,4.7,-9.00,1001.9,1013.0,1016.3,830,1009.7,1725,7.0,8.1,14.6,-9.0,24.48,3.38,1300,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,19.1,17.3,15.8,13.1,12.1
20210602,95,0.9,798,23,3.0,1508,20,6.2,1503,21.0,28.8,1619,13.2,501,15.7,24.5,10.3,77.3,33.0,1409,18.1,6.6,4.7,-9.00,994.9,1012.8,1016.0,150,1009.9,1652,3.9,10.6,14.7,-9.0,27.07,3.38,1100,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20210602,98,0.9,803,25,4.5,1622,25,7.1,1613,20.9,28.7,1454,13.8,514,16.0,26.5,12.3,77.0,45.0,1204,18.2,-9.0,-9.0,-9.00,999.7,1013.1,1015.7,150,1010.5,1651,3.8,10.3,14.6,-9.0,24.80,3.23,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20210602,99,1.1,953,25,3.3,1507,25,5.7,1458,20.6,27.9,1413,14.3,331,15.6,22.8,13.5,77.1,43.0,1501,17.8,-9.0,-9.0,-9.00,1009.5,1013.1,1015.6,144,1010.9,1655,4.8,10.1,14.6,-9.0,24.89,3.12,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20210602,100,1.2,1078,27,4.1,1151,27,6.5,1143,17.7,26.1,1406,11.0,557,12.6,21.7,8.3,75.9,27.0,1428,14.8,7.4,5.2,-9.00,926.8,1013.2,1017.6,556,1008.9,1706,4.0,12.9,14.6,-9.0,29.43,3.56,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20210602,101,1.4,1191,34,2.7,159,32,4.0,40,21.6,29.8,1639,16.1,530,15.2,23.5,13.3,71.4,30.0,1408,17.4,6.4,4.5,-9.00,1004.2,1013.0,1016.2,742,1009.8,1720,-9.0,8.0,14.6,-9.0,22.76,3.30,1100,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,19.3,17.1,15.5,14.1,14.6
20210602,102,4.4,3781,16,8.4,1136,16,13.0,1135,17.9,20.9,1558,15.0,331,15.5,21.6,13.6,86.3,68.0,1600,17.6,4.7,3.3,-9.00,1006.3,1010.5,1013.0,8,1008.0,2259,6.5,9.3,14.6,-9.0,25.22,2.98,1400,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20210602,104,0.9,796,7,2.4,1330,2,3.9,1313,18.5,23.1,1157,14.9,526,15.7,24.2,13.1,85.1,59.0,839,17.9,5.5,3.8,2.58,1003.7,1012.5,1014.8,543,1010.3,2339,4.1,11.9,14.6,-9.0,26.93,3.39,1100,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,18.9,15.7,14.7,12.8,11.8
20210602,105,1.3,1118,34,2.8,1734,5,5.2,1348,20.7,25.2,1230,17.1,542,16.6,24.4,15.0,78.8,59.0,1238,19.0,6.0,4.2,-9.00,1010.0,1013.1,1015.5,638,1010.9,2307,4.8,10.9,14.6,-9.0,26.04,3.36,1100,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,19.2,17.7,16.4,14.3,14.3
20210602,106,1.2,1022,2,2.9,2023,2,5.0,2022,17.9,21.9,1234,15.5,453,15.9,25.4,13.6,88.9,63.0,1229,18.1,-9.0,-9.0,-9.00,1008.2,1013.0,1015.3,728,1010.5,1745,5.0,12.6,14.6,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20210602,108,2.1,1842,29,4.5,1718,29,8.2,1827,23.2,29.7,1531,16.6,453,15.3,25.0,12.6,64.4,37.0,1506,17.4,7.7,5.4,-9.00,1002.6,1012.4,1014.9,617,1009.8,1711,3.4,11.9,14.6,-9.0,26.82,3.21,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,19.3,17.7,16.8,14.3,13.6
20210602,112,2.0,1733,27,4.1,1828,27,6.7,1828,22.4,27.4,1518,17.5,327,12.3,23.2,13.6,56.3,25.0,1304,14.4,7.8,5.5,-9.00,1004.5,1012.4,1014.5,100,1010.4,1653,3.9,12.2,14.6,-9.0,26.06,3.19,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,18.0,16.3,15.1,13.0,12.4
20210602,114,0.9,749,29,2.4,1658,25,5.5,1714,23.1,29.3,1627,15.7,523,13.6,26.3,11.2,58.5,30.0,1305,15.6,7.5,5.2,-9.00,995.3,1012.4,1015.5,617,1009.6,1645,3.5,12.7,14.6,-9.0,27.34,3.41,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20210602,115,3.3,2848,25,5.6,1922,23,8.8,1919,19.7,24.1,1558,15.6,424,15.7,23.5,12.6,78.6,58.0,1341,17.9,6.5,4.5,-9.00,988.6,1014.0,1015.8,449,1012.2,1744,5.1,12.3,14.6,-9.0,28.10,3.50,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,17.2,15.4,14.6,12.2,13.4
20210602,119,1.5,1275,29,3.8,1835,32,6.0,1831,23.1,30.0,1440,16.0,531,16.0,26.0,10.7,68.1,37.0,1345,18.2,6.8,4.7,-9.00,1008.2,1012.7,1015.0,617,1010.3,1705,3.0,12.3,14.6,-9.0,25.99,3.20,1100,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20210602,121,0.6,542,18,2.2,1835,18,4.9,1826,21.6,30.0,1313,14.9,508,13.0,24.7,13.3,63.9,25.0,1329,15.1,-9.0,-9.0,-9.00,985.4,1012.9,1016.3,557,1009.4,1724,4.9,11.9,14.6,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20210602,127,1.0,889,25,2.7,1308,27,5.1,1249,22.4,30.0,1517,15.0,526,14.5,24.8,13.1,64.9,34.0,1108,16.5,-9.0,-9.0,-9.00,999.4,1012.6,1015.7,609,1009.9,1706,5.9,10.9,14.6,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20210602,129,1.8,1595,23,4.9,1234,23,6.5,1349,23.0,29.2,1335,16.1,419,14.1,25.0,13.1,61.6,32.0,1345,16.2,7.5,5.3,-9.00,1009.8,1012.7,1014.6,620,1010.8,1833,3.9,12.5,14.5,-9.0,27.00,3.30,1300,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20210602,130,2.1,1828,16,4.5,1859,14,6.6,1852,18.3,21.3,1346,15.7,2344,16.5,25.1,15.7,89.5,79.0,651,18.8,-9.0,-9.0,-9.00,1007.5,1013.2,1015.8,726,1011.0,1736,5.4,12.0,14.6,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20210602,131,1.2,1071,25,2.7,1349,27,5.5,1346,24.9,30.2,1330,18.7,517,14.2,28.0,17.2,53.8,31.0,1255,16.2,6.8,4.7,-9.00,1005.9,1012.6,1015.3,716,1009.9,1932,4.4,11.3,14.5,-9.0,25.65,3.32,1100,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20210602,133,1.0,894,25,2.5,1359,27,4.9,1312,24.4,30.6,1344,18.0,514,15.6,25.7,14.9,61.5,37.0,1219,17.8,-9.0,-9.0,-9.00,1004.8,1012.9,1015.5,621,1010.2,1721,4.0,1.0,14.5,-9.0,2.86,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,20.9,18.2,16.9,14.8,14.9
20210602,135,1.2,1015,7,3.9,1203,7,6.9,1309,20.8,28.0,1358,14.6,535,13.9,25.6,14.6,67.3,30.0,1621,15.9,6.1,4.3,-9.00,984.5,1012.5,1015.6,629,1009.9,1713,4.9,10.8,14.5,-9.0,26.01,3.38,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
