TM,STN,WS_AVG,WR_DAY,WD_MAX,WS_MAX,WS_MAX_TM,WD_INS,WS_INS,WS_INS_TM,TA_AVG,TA_MAX,TA_MAX_TM,TA_MIN,TA_MIN_TM,TD_AVG,TS_AVG,TG_MIN,HM_AVG,HM_MIN,HM_MIN_TM,PV_AVG,EV_S,EV_L,FG_DUR,PA_AVG,PS_AVG,PS_MAX,PS_MAX_TM,PS_MIN,PS_MIN_TM,CA_TOT,SS_DAY,SS_DUR,SS_CMB,SI_DAY,SI_60M_MAX,SI_60M_MAX_TM,RN_DAY,RN_D99,RN_DUR,RN_60M_MAX,RN_60M_MAX_TM,RN_10M_MAX,RN_10M_MAX_TM,RN_POW_MAX,RN_POW_MAX_TM,SD_NEW,SD_NEW_TM,SD_MAX,SD_MAX_TM,TE_05,TE_10,TE_15,TE_30,TE_50
20230122,90,1.2,1025,34,2.7,1311,34,3.9,1302,-0.7,3.6,1543,-4.8,7,-8.2,0.0,-3.6,57.0,39.0,1037,3.3,-9.0,-9.0,-9.00,1023.8,1026.0,1029.2,12,1022.7,2355,7.8,2.1,10.0,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20230122,93,0.5,459,34,1.5,2113,18,2.1,938,-5.3,-0.5,1552,-9.8,5,-8.2,-1.2,-4.0,80.5,58.0,1302,3.3,0.7,0.5,-9.00,1015.9,1028.4,1032.2,417,1025.5,2341,7.5,2.3,10.0,-9.0,5.97,1.10,1200,-9.0,0.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,4.6,1,1.3,4.3,7.0,13.3,15.8
20230122,95,0.5,443,25,1.4,717,27,2.3,716,-3.7,0.5,1613,-9.7,50,-5.8,-0.4,-5.9,85.0,68.0,1020,4.1,0.7,0.5,-9.00,1008.0,1027.9,1032.0,258,1024.9,2315,6.0,3.0,10.0,-9.0,5.28,1.01,1400,0.0,0.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20230122,98,0.3,241,18,2.1,1611,20,3.2,1609,-2.1,2.5,1529,-6.0,1,-5.4,-0.2,-5.4,78.4,64.0,955,4.2,0.7,0.5,-9.00,1012.5,1027.3,1031.0,303,1024.7,1800,6.6,2.2,10.0,-9.0,5.03,1.03,1400,0.1,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20230122,99,0.8,674,7,2.8,151,7,5.1,146,-2.5,1.2,1514,-5.1,503,-5.2,-1.1,-5.2,82.3,67.0,2,4.3,0.6,0.4,-9.00,1023.8,1027.7,1031.2,256,1025.1,2253,6.9,0.5,10.0,-9.0,4.33,0.87,1400,0.6,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20230122,100,0.9,775,29,4.4,1242,32,7.7,1242,-7.3,-1.5,1517,-13.4,3,-11.8,-4.2,-12.2,70.9,44.0,1117,2.5,1.0,0.7,-9.00,932.7,1029.0,1033.8,1,1025.4,1620,7.5,1.1,10.0,-9.0,6.93,1.20,1100,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20230122,101,0.9,813,32,3.9,211,32,5.3,147,-4.4,0.5,1533,-8.2,15,-8.7,-2.4,-7.8,72.5,49.0,1303,3.2,0.7,0.5,-9.00,1017.9,1027.7,1031.5,409,1024.9,2343,6.4,0.0,10.0,-9.0,5.56,0.97,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,1.6,5.2,8.7,14.5,17.2
20230122,102,4.4,3820,9,6.4,344,11,9.7,49,0.5,1.9,2046,-0.8,735,-0.3,-0.2,-0.5,95.0,86.0,1844,6.0,0.6,0.4,-9.00,1020.1,1024.7,1026.8,246,1022.8,1500,8.8,0.0,10.0,-9.0,2.95,0.55,1500,13.8,-9.0,14.42,-9.0,-9,-9.0,-9,-9.0,-9,10.4,1330,10.5,1330,-99.0,-99.0,-99.0,-99.0,-99.0
20230122,104,0.8,690,18,1.9,37,23,3.8,111,0.7,4.6,1459,-2.9,24,-9.6,-0.5,-5.8,47.5,27.0,1133,3.1,1.3,0.9,-9.00,1016.1,1025.6,1028.9,2,1022.8,2335,7.8,1.4,10.0,-9.0,6.35,1.07,1300,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,9.0,1,1.8,5.3,7.5,12.7,12.7
20230122,105,1.7,1509,29,3.9,511,27,6.6,354,1.7,6.4,1521,-1.5,48,-9.1,0.1,-3.4,45.6,32.0,1059,3.2,1.5,1.1,-9.00,1022.7,1026.2,1029.4,400,1023.3,2335,8.1,0.9,10.0,-9.0,5.75,0.94,1300,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,2.7,6.0,8.3,13.6,16.6
20230122,106,1.3,1152,25,2.6,2311,25,4.5,2308,2.0,6.3,1306,-1.9,129,-9.1,0.4,-5.6,45.3,28.0,1133,3.1,-9.0,-9.0,-9.00,1020.9,1026.0,1029.2,417,1023.1,2350,7.6,1.3,10.0,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20230122,108,2.6,2212,5,4.8,747,5,7.4,742,-0.6,2.6,1533,-2.8,117,-6.9,-0.8,-5.7,62.8,53.0,154,3.7,1.0,0.7,-9.00,1015.4,1026.3,1029.9,259,1023.9,1730,7.5,0.3,10.0,-9.0,4.41,0.77,1400,0.0,0.0,2.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,2.3,4.7,7.8,13.8,17.1
20230122,112,2.0,1713,9,4.6,416,11,6.8,441,0.0,2.8,1554,-2.2,1,-8.8,-0.1,-6.6,51.8,40.0,1430,3.2,1.3,0.9,-9.00,1017.4,1026.2,1029.8,333,1023.8,1745,7.1,0.3,10.0,-9.0,5.05,1.01,1400,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,2.6,4.8,6.9,12.2,15.5
20230122,114,0.5,420,2,1.3,1225,2,2.5,1218,-1.8,2.9,1616,-5.3,11,-9.1,-0.4,-10.3,58.6,40.0,1331,3.1,0.9,0.6,-9.00,1008.0,1027.2,1031.1,328,1024.6,1752,7.5,0.7,10.0,-9.0,5.83,1.28,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20230122,115,1.5,1258,23,3.9,2335,23,6.6,2325,2.4,5.3,1344,-1.4,4,-2.9,1.5,-4.3,69.0,50.0,256,5.1,1.3,0.9,-9.00,998.2,1025.7,1028.7,501,1022.3,2359,8.8,0.2,10.0,-9.0,5.62,1.17,1300,0.5,0.6,3.95,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,4.6,6.9,9.4,14.2,15.5
20230122,119,1.8,1563,9,4.4,827,9,6.5,818,-0.1,3.4,1548,-2.3,316,-10.5,-0.6,-6.7,46.3,30.0,1353,2.8,1.2,0.8,-9.00,1021.6,1026.7,1030.3,300,1024.2,1727,7.8,0.3,10.1,-9.0,4.56,0.75,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
