TM,STN,WS_AVG,WR_DAY,WD_MAX,WS_MAX,WS_MAX_TM,WD_INS,WS_INS,WS_INS_TM,TA_AVG,TA_MAX,TA_MAX_TM,TA_MIN,TA_MIN_TM,TD_AVG,TS_AVG,TG_MIN,HM_AVG,HM_MIN,HM_MIN_TM,PV_AVG,EV_S,EV_L,FG_DUR,PA_AVG,PS_AVG,PS_MAX,PS_MAX_TM,PS_MIN,PS_MIN_TM,CA_TOT,SS_DAY,SS_DUR,SS_CMB,SI_DAY,SI_60M_MAX,SI_60M_MAX_TM,RN_DAY,RN_D99,RN_DUR,RN_60M_MAX,RN_60M_MAX_TM,RN_10M_MAX,RN_10M_MAX_TM,RN_POW_MAX,RN_POW_MAX_TM,SD_NEW,SD_NEW_TM,SD_MAX,SD_MAX_TM,TE_05,TE_10,TE_15,TE_30,TE_50
20181126,90,1.3,1108,29,3.2,2259,27,6.3,2318,8.7,13.8,1322,2.6,616,-1.6,5.2,-1.3,49.8,27.0,2257,5.5,-9.0,-9.0,-9.00,1020.3,1022.6,1025.4,952,1020.0,2123,0.0,9.1,9.8,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20181126,93,0.7,578,34,1.9,21,34,3.0,13,2.6,4.4,1318,1.3,734,1.6,4.6,1.3,94.1,87.0,1308,6.9,0.5,0.3,4.50,1014.2,1026.3,1028.6,934,1024.5,1719,10.0,0.0,9.9,-9.0,2.33,0.45,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,8.4,12.1,15.6,19.7,20.0
20181126,95,0.5,451,20,2.7,1515,20,5.0,1514,2.3,11.4,1441,-1.4,459,0.7,4.5,-7.5,91.5,50.0,1548,6.5,-9.0,-9.0,-9.00,1006.3,1025.8,1028.3,908,1023.1,1705,3.4,5.3,9.8,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20181126,98,0.7,583,23,2.0,1416,20,2.7,1404,4.3,13.4,1419,-0.9,704,0.3,4.6,-3.4,77.3,44.0,1342,6.3,-9.0,-9.0,-9.00,1011.2,1025.6,1028.0,954,1023.3,1651,4.6,6.0,9.9,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20181126,99,0.7,624,14,1.8,2400,5,2.7,49,2.8,12.7,1453,-1.4,426,1.5,3.4,-3.8,92.8,58.0,1456,6.9,-9.0,-9.0,-9.00,1021.4,1025.3,1027.4,905,1023.2,1655,4.6,5.4,9.9,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20181126,100,2.7,2360,11,5.9,1405,9,7.8,2055,2.1,9.9,1514,-6.3,734,-5.4,0.1,-6.5,62.8,27.0,1625,4.1,3.2,2.3,-9.00,932.4,1025.1,1030.1,734,1021.3,1431,0.0,9.3,9.9,-9.0,9.85,1.63,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20181126,101,1.0,843,34,2.1,649,36,3.5,112,2.9,4.3,1555,1.6,800,2.1,3.9,1.1,95.3,89.0,1503,7.1,0.5,0.3,-9.00,1016.9,1026.5,1028.8,932,1024.6,2357,-9.0,0.0,9.9,-9.0,2.28,0.43,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,7.2,12.0,15.0,17.9,17.9
20181126,102,3.0,2613,16,5.4,1806,18,7.9,1630,9.7,11.6,1420,6.3,435,7.6,-99.0,0.3,87.5,64.0,1,10.5,1.6,1.1,-9.00,1017.9,1022.4,1024.5,247,1020.3,1738,2.3,-9.0,9.9,-9.0,8.53,1.76,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20181126,104,1.8,1587,16,3.3,131,25,5.4,2358,9.6,14.2,1346,4.9,638,-2.6,5.5,-1.2,44.4,25.0,2358,5.1,3.6,2.6,-9.00,1013.1,1022.8,1025.4,913,1020.3,2257,0.0,9.1,9.9,-9.0,10.78,1.89,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,6.2,11.5,14.0,16.7,16.4
20181126,105,2.3,2006,23,6.0,2323,23,9.2,2324,10.9,16.4,1352,5.6,646,-3.1,6.1,2.0,39.3,20.0,2349,5.0,5.1,3.6,-9.00,1019.8,1023.0,1025.6,906,1020.4,2344,0.1,9.2,9.9,-9.0,11.72,2.01,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,9.8,13.4,15.7,18.4,18.2
