TM,STN,WS_AVG,WR_DAY,WD_MAX,WS_MAX,WS_MAX_TM,WD_INS,WS_INS,WS_INS_TM,TA_AVG,TA_MAX,TA_MAX_TM,TA_MIN,TA_MIN_TM,TD_AVG,TS_AVG,TG_MIN,HM_AVG,HM_MIN,HM_MIN_TM,PV_AVG,EV_S,EV_L,FG_DUR,PA_AVG,PS_AVG,PS_MAX,PS_MAX_TM,PS_MIN,PS_MIN_TM,CA_TOT,SS_DAY,SS_DUR,SS_CMB,SI_DAY,SI_60M_MAX,SI_60M_MAX_TM,RN_DAY,RN_D99,RN_DUR,RN_60M_MAX,RN_60M_MAX_TM,RN_10M_MAX,RN_10M_MAX_TM,RN_POW_MAX,RN_POW_MAX_TM,SD_NEW,SD_NEW_TM,SD_MAX,SD_MAX_TM,TE_05,TE_10,TE_15,TE_30,TE_50
20190423,90,1.6,1390,14,5.1,1144,16,7.4,1141,15.0,18.1,1213,10.0,543,11.5,18.3,8.3,80.5,67.0,1433,13.6,-9.0,-9.0,-9.00,1009.2,1011.3,1016.8,5,1008.1,1831,7.1,7.5,13.5,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20190423,93,1.2,1036,20,4.1,1655,20,5.7,1650,19.2,27.2,1424,10.2,550,8.9,21.3,7.5,55.0,27.0,1522,11.4,5.0,3.5,-9.00,1001.1,1012.2,1015.8,323,1008.9,1619,7.5,6.1,13.5,-9.0,17.45,2.56,1000,-9.0,3.8,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,14.5,11.5,10.1,10.1,11.8
20190423,95,1.0,855,34,2.6,1206,34,5.0,1144,19.0,25.8,1431,9.8,538,10.8,18.1,5.8,61.8,39.0,1413,13.1,4.6,3.2,-9.00,994.1,1012.1,1016.1,344,1009.0,1734,6.6,9.7,13.5,-9.0,18.09,2.56,1000,-9.0,0.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20190423,98,1.1,971,25,3.2,1936,23,5.5,1305,19.7,25.9,1207,12.1,612,11.1,20.3,8.3,59.3,41.0,1429,13.4,-9.0,-9.0,-9.00,999.2,1012.6,1016.2,123,1009.5,1722,6.1,5.6,13.5,-9.0,14.04,2.26,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20190423,99,1.0,828,25,2.8,2002,23,4.8,1953,17.9,24.1,1344,9.8,558,11.5,18.3,7.5,69.0,49.0,1146,13.7,-9.0,-9.0,-9.00,1009.1,1012.7,1016.0,7,1009.8,1822,7.0,4.9,13.5,-9.0,14.05,2.18,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20190423,100,2.0,1762,29,5.2,1714,27,8.3,1716,15.6,24.4,1247,5.4,618,8.0,17.5,2.9,65.3,20.0,1251,10.8,5.8,4.0,-9.00,925.3,1012.2,1019.1,28,1007.4,1507,8.1,8.6,13.5,-9.0,19.31,2.75,1000,0.0,-9.0,-9.00,0.0,-9,0.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20190423,101,1.3,1107,18,3.1,1916,20,6.2,1711,20.0,27.2,1454,11.5,541,10.0,20.0,6.4,55.3,34.0,1458,12.3,4.4,3.1,-9.00,1003.4,1012.3,1015.8,13,1009.1,1542,-9.0,5.2,13.5,-9.0,14.55,2.17,1000,-9.0,5.4,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,13.2,10.4,9.7,11.6,14.7
20190423,102,2.2,1865,16,6.4,939,16,8.6,934,12.9,17.5,1518,8.0,452,9.4,15.0,6.0,80.5,58.0,1035,11.9,2.2,1.6,-9.00,1007.0,1011.3,1014.3,29,1009.4,1936,9.4,0.1,13.5,-9.0,8.78,1.20,1400,0.0,-9.0,6.50,0.0,-9,0.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20190423,104,1.1,986,32,2.4,1525,18,4.7,2033,17.8,23.6,1846,10.2,138,10.8,19.5,7.1,66.5,41.0,2033,13.0,4.5,3.1,-9.00,1002.1,1011.3,1016.5,1,1008.1,1806,8.3,6.7,13.5,-9.0,18.40,2.74,1000,-9.0,4.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,14.2,11.8,10.3,10.1,12.5
20190423,105,1.5,1331,20,4.7,2400,20,7.5,2355,19.1,24.1,1933,10.3,554,10.9,21.7,6.4,62.1,38.0,1932,13.1,5.4,3.8,-9.00,1008.5,1011.6,1016.6,1,1008.3,1811,8.0,6.7,13.5,-9.0,18.56,2.67,1000,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,14.1,12.2,11.5,12.1,14.3
