TM,STN,WS_AVG,WR_DAY,WD_MAX,WS_MAX,WS_MAX_TM,WD_INS,WS_INS,WS_INS_TM,TA_AVG,TA_MAX,TA_MAX_TM,TA_MIN,TA_MIN_TM,TD_AVG,TS_AVG,TG_MIN,HM_AVG,HM_MIN,HM_MIN_TM,PV_AVG,EV_S,EV_L,FG_DUR,PA_AVG,PS_AVG,PS_MAX,PS_MAX_TM,PS_MIN,PS_MIN_TM,CA_TOT,SS_DAY,SS_DUR,SS_CMB,SI_DAY,SI_60M_MAX,SI_60M_MAX_TM,RN_DAY,RN_D99,RN_DUR,RN_60M_MAX,RN_60M_MAX_TM,RN_10M_MAX,RN_10M_MAX_TM,RN_POW_MAX,RN_POW_MAX_TM,SD_NEW,SD_NEW_TM,SD_MAX,SD_MAX_TM,TE_05,TE_10,TE_15,TE_30,TE_50
20190822,90,1.2,1022,11,2.8,1317,11,3.9,1311,26.0,29.3,1513,22.4,611,19.9,30.1,19.8,69.4,55.0,1123,23.2,-9.0,-9.0,-9.00,1003.2,1005.2,1007.5,9,1003.9,1510,7.6,11.0,13.4,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20190822,93,0.9,804,34,4.1,1618,34,6.4,1611,25.1,32.0,1358,20.7,604,19.2,30.8,19.7,73.5,36.0,1530,22.4,6.8,4.7,-9.00,995.3,1006.1,1008.9,2,1003.8,1501,7.1,9.8,13.4,-9.0,24.09,3.25,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,26.8,26.0,24.5,21.2,18.3
20190822,95,0.9,773,27,2.9,1435,27,5.2,1659,23.9,29.6,1413,19.5,541,20.0,28.2,19.8,82.4,47.0,1138,23.5,6.3,4.4,-9.00,989.1,1006.7,1009.2,1,1004.6,1527,7.8,9.3,13.4,-9.0,24.66,3.50,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20190822,98,1.2,1031,29,3.7,1920,29,6.5,1503,24.8,30.2,1417,20.2,542,21.3,28.5,19.1,82.9,55.0,1408,25.4,-9.0,-9.0,-9.00,993.7,1006.7,1009.1,14,1005.0,1508,7.5,9.9,13.4,-9.0,22.33,3.01,1300,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20190822,99,1.2,1042,32,2.7,1347,32,5.4,1344,24.6,30.1,1524,21.3,540,21.7,28.4,21.5,86.1,53.0,1516,26.0,-9.0,-9.0,-9.00,1003.3,1006.8,1008.9,6,1005.2,1511,7.1,8.8,13.4,-9.0,21.66,3.34,1400,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20190822,100,2.0,1741,27,5.2,1540,27,8.5,1545,22.2,27.2,1352,19.1,522,17.2,25.6,18.7,76.0,38.0,1539,19.7,6.7,4.7,-9.00,921.1,1005.5,1008.4,38,1001.8,1457,7.6,8.3,13.4,-9.0,21.83,3.29,1100,0.0,-9.0,-9.00,0.0,-9,0.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20190822,101,1.2,1078,29,3.5,1614,25,6.8,1600,26.0,32.4,1524,22.4,534,19.4,28.5,21.9,70.4,31.0,1640,22.6,6.1,4.3,-9.00,997.6,1006.1,1008.8,1,1003.9,1502,-9.0,9.8,13.4,-9.0,20.68,2.80,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,27.6,26.0,24.1,19.4,15.9
20190822,102,2.2,1858,34,5.3,1554,34,8.1,1628,23.0,27.0,1314,19.8,544,21.0,29.0,16.2,89.6,69.0,1119,24.9,5.8,4.1,-9.00,1001.8,1006.0,1007.2,1,1005.2,1450,5.9,8.7,13.4,-9.0,23.78,3.21,1100,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20190822,104,0.9,787,14,3.0,1009,14,4.6,1022,24.4,28.3,1018,21.8,2346,21.0,28.2,21.5,81.6,65.0,1707,24.9,5.2,3.7,-9.00,996.4,1004.9,1007.1,43,1003.0,1515,7.5,7.5,13.4,-9.0,19.12,3.13,1200,0.0,0.0,0.75,0.0,-9,0.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,24.5,24.3,22.6,17.6,14.5
20190822,105,1.3,1155,23,4.0,21,25,6.7,15,26.5,31.0,1548,24.0,1,21.5,29.3,24.5,74.6,61.0,1600,25.7,6.1,4.3,-9.00,1002.4,1005.5,1007.7,48,1003.6,1424,7.3,7.1,13.4,-9.0,19.20,3.20,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,26.4,25.0,23.9,20.4,16.5
20190822,106,1.2,1061,27,3.0,814,16,4.7,1331,24.0,27.6,1237,21.9,2325,21.9,28.7,22.2,88.6,71.0,1238,26.4,-9.0,-9.0,-9.00,1000.8,1005.4,1007.3,1,1003.4,1412,8.6,5.5,13.4,-9.0,-9.00,-9.00,-9,0.9,-9.0,-9.00,0.7,338,0.4,345,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20190822,108,1.7,1463,27,4.4,1806,29,7.9,1706,26.9,31.4,1355,23.0,444,19.5,31.5,20.0,66.5,36.0,1353,22.7,7.2,5.1,-9.00,996.5,1006.2,1008.0,1,1004.6,1443,6.3,10.7,13.4,-9.0,23.16,3.07,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,26.7,25.4,24.1,19.2,15.5
20190822,112,2.5,2182,27,5.1,1610,34,7.6,1449,26.3,29.4,1426,23.9,543,21.0,28.8,22.1,74.0,44.0,1543,25.0,6.9,4.8,-9.00,998.6,1006.4,1008.1,1,1005.2,1506,7.1,10.8,13.4,-9.0,23.46,3.14,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,26.1,24.7,23.1,19.2,16.0
20190822,114,1.3,1084,25,2.9,1358,27,6.1,1357,26.3,31.1,1523,23.5,436,18.4,28.1,21.1,64.1,36.0,1505,21.4,5.6,3.9,-9.00,989.2,1006.0,1008.2,8,1003.9,1506,6.3,6.9,13.4,-9.0,18.39,2.92,1200,0.0,-9.0,-9.00,0.0,-9,0.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20190822,115,1.8,1596,20,4.0,41,27,8.3,2347,24.1,25.9,1522,22.4,801,20.3,27.1,18.4,80.1,39.0,2352,24.1,3.7,2.6,1.00,980.5,1005.5,1009.0,1,1003.3,1548,8.0,4.6,13.4,-9.0,8.25,1.27,1000,2.4,0.0,4.75,1.7,708,0.9,753,-9.0,-9,-9.0,-9,-9.0,-9,26.7,24.6,21.4,16.0,13.7
20190822,119,1.8,1536,29,5.1,1524,32,7.9,1524,26.3,30.5,1301,23.8,2309,18.8,27.9,21.5,67.0,27.0,1451,22.3,6.7,4.7,-9.00,1002.2,1006.7,1008.2,16,1005.1,1511,6.6,8.0,13.4,-9.0,19.82,3.29,1200,0.0,-9.0,0.45,0.0,-9,0.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20190822,121,0.6,545,27,3.0,1650,27,6.2,1644,24.8,29.2,1641,21.9,2353,21.0,27.8,22.9,81.3,42.0,1648,25.0,-9.0,-9.0,-9.00,979.1,1006.0,1008.0,19,1003.5,1511,7.9,3.6,13.4,-9.0,-9.00,-9.00,-9,4.9,-9.0,-9.00,2.3,817,1.4,858,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20190822,127,1.2,1024,27,4.3,1611,27,7.0,1605,25.6,30.4,1605,21.5,2334,21.2,27.6,20.8,78.4,54.0,1652,25.4,-9.0,-9.0,-9.00,993.5,1006.4,1008.1,2350,1004.2,1528,7.0,4.5,13.4,-9.0,-9.00,-9.00,-9,1.8,-9.0,-9.00,1.0,140,0.5,225,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20190822,129,1.6,1384,32,4.2,1534,29,5.8,1527,25.3,30.2,1442,21.2,2354,21.1,28.2,19.8,79.4,45.0,1443,25.1,4.3,3.0,-9.00,1004.2,1007.0,1008.5,2134,1005.8,1450,6.9,6.1,13.4,-9.0,14.86,2.71,1400,0.0,0.0,-9.00,0.0,-9,0.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20190822,130,1.6,1406,16,2.9,32,18,4.8,229,24.2,26.3,1147,22.6,2400,23.1,27.0,21.7,93.5,84.0,1149,28.2,-9.0,-9.0,-9.00,1000.2,1005.8,1008.1,1,1003.2,1620,8.9,0.8,13.4,-9.0,-9.00,-9.00,-9,2.0,-9.0,-9.00,1.1,701,0.5,719,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20190822,131,1.3,1155,29,3.0,1656,27,5.9,1655,26.5,30.5,1628,24.1,516,21.1,27.8,22.3,74.1,50.0,1613,25.2,4.1,2.9,-9.00,999.9,1006.4,1008.1,2349,1004.8,1524,8.3,3.8,13.3,-9.0,13.04,2.29,1500,23.3,0.1,5.22,16.5,312,5.2,327,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20190822,133,1.0,867,25,3.1,1551,27,5.8,1639,26.5,29.7,1508,23.5,2359,22.8,28.8,20.7,81.3,60.0,1752,27.8,4.2,3.0,-9.00,999.0,1006.9,1008.5,1,1005.3,1547,8.3,4.6,13.3,-9.0,15.86,2.39,1100,19.9,0.0,7.70,6.9,538,2.3,344,-9.0,-9,-9.0,-9,-9.0,-9,28.3,26.3,24.7,20.5,16.9
20190822,135,1.4,1215,27,4.9,1414,27,8.2,1542,24.4,28.5,1524,21.5,2303,20.6,25.9,21.2,80.4,58.0,1658,24.4,3.8,2.6,-9.00,979.1,1006.5,1008.5,1,1004.5,1424,8.8,4.1,13.3,-9.0,11.89,2.66,1300,50.0,-9.0,-9.00,25.7,631,7.0,646,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20190822,136,1.1,958,29,3.8,1701,29,6.3,1726,24.6,28.8,1325,22.5,2358,21.4,26.4,20.3,83.4,63.0,1657,25.6,3.4,2.3,-9.00,990.5,1006.5,1008.9,1,1004.3,1409,8.0,2.8,13.3,-9.0,11.59,2.40,1300,43.1,4.5,10.58,11.1,757,4.6,817,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20190822,137,1.0,824,27,3.2,2143,27,6.2,2134,25.3,29.6,1634,23.2,842,22.6,27.3,21.7,86.4,61.0,1737,27.5,-9.0,-9.0,-9.00,995.5,1006.4,1008.4,10,1004.4,1417,8.4,3.8,13.3,-9.0,12.77,3.14,1300,42.1,-9.0,-9.00,18.0,708,6.6,714,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20190822,138,0.7,622,25,3.0,1731,29,4.5,1726,25.7,28.5,1707,24.0,1204,24.0,26.6,23.8,91.3,77.0,2338,29.9,1.9,1.4,-9.00,1005.8,1006.2,1009.0,1,1004.0,1543,9.0,2.1,13.3,-9.0,6.24,1.74,1500,62.0,11.8,14.68,18.4,443,5.2,457,-9.0,-9,-9.0,-9,-9.0,-9,26.8,24.8,22.8,19.1,16.6
20190822,140,2.2,1891,29,6.1,1448,29,8.0,1416,25.8,30.3,1248,23.0,2251,22.8,27.1,21.6,85.0,62.0,1158,27.9,-9.0,-9.0,-9.00,1004.2,1006.8,1008.6,2115,1005.7,425,8.0,5.8,13.3,-9.0,-9.00,-9.00,-9,35.4,-9.0,-9.00,18.0,203,5.1,203,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20190822,143,1.2,1079,29,4.1,1351,29,6.1,1346,26.2,30.5,1619,24.3,344,23.7,27.2,23.7,87.5,63.0,1958,29.4,2.5,1.7,-9.00,999.9,1006.1,1008.5,1,1004.1,1522,8.4,2.2,13.3,-9.0,7.56,2.12,1500,72.0,-9.0,11.17,31.5,238,6.5,258,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20190822,146,1.7,1504,25,4.7,1637,32,7.8,1740,26.1,31.0,1512,23.3,715,24.4,28.0,21.3,91.0,68.0,1444,30.6,4.4,3.1,-9.00,999.6,1006.5,1008.7,2106,1005.0,1510,8.1,5.0,13.3,-9.0,17.27,2.86,1100,30.8,0.0,8.87,10.1,150,5.2,203,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20190822,152,1.0,863,20,4.2,917,16,7.5,909,25.4,27.9,1718,24.1,2354,24.9,26.3,22.5,97.4,89.0,1721,31.6,-9.0,-9.0,-9.00,996.6,1006.0,1008.8,2,1003.4,1400,8.5,1.9,13.3,-9.0,-9.00,-9.00,-9,70.5,-9.0,13.30,29.8,655,9.5,733,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20190822,155,1.6,1357,18,5.2,1058,18,9.3,1008,26.5,30.5,1617,25.0,1,24.2,28.1,24.5,87.6,75.0,1503,30.2,2.0,1.4,-9.00,1001.8,1006.1,1008.7,1,1004.0,1235,8.6,1.6,13.3,-9.0,6.65,1.58,1400,40.4,-9.0,12.33,10.3,535,7.3,624,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20190822,156,1.1,977,29,3.0,1835,32,8.1,1834,26.7,31.6,1540,24.5,913,23.7,29.8,24.6,85.0,57.0,1450,29.3,4.3,3.0,-9.00,998.7,1006.8,1009.0,2104,1004.2,805,7.8,5.2,13.3,-9.0,16.28,2.78,1300,24.2,-9.0,6.95,10.1,750,6.8,651,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
