TM,STN,WS_AVG,WR_DAY,WD_MAX,WS_MAX,WS_MAX_TM,WD_INS,WS_INS,WS_INS_TM,TA_AVG,TA_MAX,TA_MAX_TM,TA_MIN,TA_MIN_TM,TD_AVG,TS_AVG,TG_MIN,HM_AVG,HM_MIN,HM_MIN_TM,PV_AVG,EV_S,EV_L,FG_DUR,PA_AVG,PS_AVG,PS_MAX,PS_MAX_TM,PS_MIN,PS_MIN_TM,CA_TOT,SS_DAY,SS_DUR,SS_CMB,SI_DAY,SI_60M_MAX,SI_60M_MAX_TM,RN_DAY,RN_D99,RN_DUR,RN_60M_MAX,RN_60M_MAX_TM,RN_10M_MAX,RN_10M_MAX_TM,RN_POW_MAX,RN_POW_MAX_TM,SD_NEW,SD_NEW_TM,SD_MAX,SD_MAX_TM,TE_05,TE_10,TE_15,TE_30,TE_50
20201205,90,1.6,1414,27,5.0,626,27,10.1,620,4.1,8.6,1413,0.2,443,-8.9,3.2,-2.8,38.5,24.0,1,3.1,-9.0,-9.0,-9.00,1024.2,1026.4,1027.7,920,1025.4,124,1.3,8.4,9.6,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20201205,93,0.7,605,25,2.7,1537,27,3.9,1548,-2.2,5.6,1425,-8.6,659,-6.1,-1.6,-9.9,76.4,47.0,1428,3.9,1.4,0.9,-9.00,1018.3,1030.6,1032.8,941,1028.7,1511,3.4,7.3,9.7,-9.0,10.13,1.78,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,4.8,9.1,12.8,18.3,18.7
20201205,95,0.5,444,23,2.0,1548,23,4.2,1156,-1.7,4.7,1502,-7.7,344,-4.5,-0.9,-10.3,84.0,51.0,1503,4.4,1.0,0.7,-9.00,1011.0,1030.8,1032.7,838,1029.1,1509,3.6,6.4,9.7,-9.0,7.21,1.49,1100,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20201205,98,0.8,721,32,3.9,1317,32,5.9,1309,-0.5,6.4,1238,-6.0,728,-4.8,-1.1,-8.4,73.8,51.0,1239,4.3,-9.0,-9.0,-9.00,1016.1,1030.9,1032.7,901,1029.4,1519,5.4,5.1,9.7,-9.0,7.44,1.56,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20201205,99,0.7,599,29,2.6,1406,34,4.7,1324,-1.2,6.1,1331,-7.5,751,-5.0,-0.6,-9.7,76.5,53.0,1223,4.3,-9.0,-9.0,-9.00,1026.8,1030.7,1032.5,940,1029.4,1515,3.6,6.4,9.7,-9.0,8.79,1.79,1300,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20201205,100,4.4,3812,25,8.7,1219,25,12.8,1215,-2.7,1.4,1337,-6.0,50,-8.0,-3.1,-8.5,67.3,47.0,1,3.4,1.8,1.3,-9.00,934.7,1029.5,1030.9,920,1027.5,1427,2.8,7.4,9.7,-9.0,10.57,2.04,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20201205,101,0.7,590,25,3.5,1500,25,5.5,1453,-1.1,6.6,1413,-7.3,734,-6.1,-1.6,-13.1,70.9,42.0,1311,3.9,1.3,0.9,-9.00,1020.5,1030.3,1032.5,920,1028.4,1430,-9.0,6.6,9.7,-9.0,9.43,1.85,1100,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,5.1,10.8,14.4,17.7,17.9
20201205,102,4.4,3788,29,7.2,726,29,11.2,326,5.6,6.4,1103,4.1,753,-3.3,4.3,2.1,53.1,42.0,2105,4.8,2.5,1.8,-9.00,1023.7,1028.2,1029.9,1021,1027.1,419,8.1,3.9,9.7,-9.0,7.29,1.49,1200,0.0,-9.0,3.25,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20201205,104,1.3,1125,23,3.9,1355,20,5.8,1425,3.1,9.1,1249,-2.8,233,-9.3,0.8,-7.9,40.5,23.0,1232,3.1,2.3,1.6,-9.00,1016.9,1026.4,1027.7,917,1025.2,1425,2.1,7.5,9.7,-9.0,9.50,1.80,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,5.9,10.6,13.5,16.7,16.5
20201205,105,3.1,2642,25,4.8,708,23,8.2,2130,5.2,10.1,1357,1.8,338,-6.9,3.8,-2.2,41.6,28.0,1,3.7,3.1,2.2,-9.00,1023.6,1027.0,1028.4,934,1025.9,1407,2.1,7.2,9.7,-9.0,10.10,1.90,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,7.8,12.2,14.8,17.6,17.5
20201205,106,1.9,1601,34,4.4,144,32,8.8,1155,4.9,9.9,1438,1.4,1,-8.1,2.9,-4.6,39.0,20.0,28,3.3,-9.0,-9.0,-9.00,1021.9,1027.0,1028.6,937,1025.8,1524,1.9,8.1,9.7,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20201205,108,1.7,1506,32,3.9,1234,29,6.3,1258,2.1,6.6,1207,-2.2,724,-4.2,0.5,-4.8,63.1,51.0,1146,4.5,1.6,1.1,-9.00,1019.1,1029.9,1031.4,928,1028.6,1557,5.6,5.1,9.7,-9.0,8.18,1.72,1100,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,6.3,11.0,14.1,18.4,18.2
20201205,112,1.8,1569,34,4.7,1324,36,7.8,1320,3.3,6.1,1507,-0.1,313,-4.5,1.7,-6.0,56.8,48.0,4,4.4,1.7,1.2,-9.00,1020.9,1029.6,1030.8,855,1028.5,1520,6.6,6.5,9.7,-9.0,7.68,1.61,1100,-9.0,0.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,6.4,9.6,12.5,16.4,16.9
20201205,114,0.6,542,27,2.8,1519,29,6.1,1510,-0.2,6.0,1428,-6.0,703,-6.5,0.2,-10.6,63.9,43.0,1514,3.8,1.5,1.0,-9.00,1011.3,1030.4,1032.5,947,1028.5,1544,2.8,7.8,9.7,-9.0,9.85,1.73,1100,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20201205,115,2.1,1792,32,5.9,22,2,10.5,12,5.2,8.9,1320,3.5,418,-2.8,3.4,-3.1,56.4,46.0,1324,5.0,2.3,1.6,-9.00,998.9,1026.1,1027.7,1919,1024.2,1,4.3,6.8,9.7,-9.0,10.66,1.90,1300,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,8.1,11.8,14.7,16.5,16.9
20201205,119,1.0,826,32,3.1,1537,32,4.3,1529,1.9,7.0,1417,-3.0,511,-2.2,2.1,-7.9,73.9,56.0,1528,5.2,1.1,0.8,-9.00,1025.1,1030.2,1031.7,902,1028.9,1525,6.4,5.0,9.7,-9.0,6.63,1.34,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20201205,121,0.7,564,25,3.2,1529,25,6.1,1528,-0.7,7.5,1353,-8.3,727,-6.7,-0.4,-11.0,66.4,40.0,1354,3.8,-9.0,-9.0,-9.00,1000.0,1030.4,1032.8,854,1027.8,1520,3.1,7.9,9.7,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
