wh_max_hh,wh_max_,tw,wp_,ls,gt,ta,pa,ta_,wh_sig,tm,wp,ls_,ta__,ws,tw_,gt_wd,stn_ko,stn_en,stn_id,year,month
 24,    1.7,   13.7,    4.6,   16.97,   10.8,   16.7, 1014.2,   19.5,    0.7,01,    4.3,   18.48,   14.1,    7.0,  86,ESE,간여암,Ganyoam,961,2018,5
 23,    2.2,   14.0,    5.4,   17.12,   25.8,   16.1, 1006.3,   19.6,    1.1,02,    4.9,   18.31,   12.9,    9.5,  84,NNW,간여암,Ganyoam,961,2018,5
 03,    3.0,   13.8,    5.5,   16.96,   25.4,   13.7, 1011.5,   17.1,    1.4,03,    4.5,   18.15,   12.5,   14.1,  55,WNW,간여암,Ganyoam,961,2018,5
 17,    2.6,   13.8,    4.8,   16.89,   19.7,   14.4, 1017.0,   15.9,    1.3,04,    4.4,   17.97,   12.8,   11.7,  58,WSW,간여암,Ganyoam,961,2018,5
 09,    1.7,   14.1,    4.6,   16.85,   14.2,   16.0, 1018.1,   19.3,    0.9,05,    4.4,   17.83,   12.6,    5.9>,  76,WNW,간여암,Ganyoam,961,2018,5
 17,    5.5,   14.2,    5.1,   17.10,   24.8,   16.3, 1008.0,   19.0,    1.9,06,    4.6,   17.78,   14.7,   10.1,  87,S,간여암,Ganyoam,961,2018,5
 10,    3.8,   14.4,    5.0,   17.22,   20.5,   15.1, 1005.9,   17.7,    1.6,07,    4.7,   17.89,   12.6,    9.6>,  86,E,간여암,Ganyoam,961,2018,5
 16,    3.9,   14.3,    5.0,   17.14,   23.7,   14.7, 1012.2,   17.3,    1.8,08,    4.6,   17.69,   12.7,   15.4,  72,E,간여암,Ganyoam,961,2018,5
 04,    2.4,,    5.2,   16.85,   17.2,   13.7, 1021.3,   15.9,    1.2,09,    4.7,   17.51,   11.9,   10.8,  61,NE,간여암,Ganyoam,961,2018,5
 03>,    1.7>,   14.5,    5.0>,   16.72>,   12.3>,   14.4, 1023.3,   16.8>,    0.5>,10,    4.6>,   17.26>,   12.1>,    4.6>,  71,E>,간여암,Ganyoam,961,2018,5
 03,    0.5,   14.6,    5.5,   16.80,   12.6,   16.3, 1019.1,   20.0,    0.2,11,    4.8,   17.50,   14.1,,  77,SW,간여암,Ganyoam,961,2018,5
 23,    2.0,   14.7,    5.0,   17.02,   13.2,   17.9, 1012.7,   20.9,    0.7,12,    4.4,   17.97,   15.6,,  84,SSW,간여암,Ganyoam,961,2018,5
 05,    2.3,   14.8,    4.8,   17.14,   16.0,   17.2, 1008.2,   19.6,    1.1,13,    4.5,   18.27,   13.8,    9.2,  82,SW,간여암,Ganyoam,961,2018,5
 02,    1.0,   14.8,    4.9,   17.10,   14.2,   18.1, 1012.0,   21.1,    0.4,14,    4.5,   18.52,   15.1,    5.1>,  75,NNW,간여암,Ganyoam,961,2018,5
 08,    0.8,   14.9,    5.1,   17.07,   14.0,   18.6, 1011.9,   22.3,    0.3,15,    4.6,   18.68,   15.1,,  85,SE,간여암,Ganyoam,961,2018,5
 20,    2.4,   14.8,    4.6,   17.10,   16.9,   19.4, 1009.0,   22.2,    1.0,16,    4.2,   18.76,   17.6,    9.8,  91,SSW,간여암,Ganyoam,961,2018,5
 21,    2.6,   15.3,    4.9,   17.16,   16.0,   19.7, 1007.2,   22.2,    1.3,17,    4.6,   18.94,   17.9,    9.5,  91,SSW,간여암,Ganyoam,961,2018,5
 23,    4.0,   15.3,    5.2,   17.23,   22.2,   17.6, 1006.3,   21.3,    1.4,18,    4.8,   18.80,   14.5,    9.7>,  90,E,간여암,Ganyoam,961,2018,5
 24,    3.7,   15.5,    5.0,   17.14,   28.2,   15.0, 1014.2,   18.0,    2.0,19,    4.6,   18.59,   13.2,   20.0,  67,ENE,간여암,Ganyoam,961,2018,5
