wh_max_hh,wh_max_,tw,wp_,ls,gt,ta,pa,ta_,wh_sig,tm,wp,ls_,ta__,ws,tw_,gt_wd,stn_ko,stn_en,stn_id,year,month
 24,    7.0,   22.6,    4.9,   17.04,   25.9,   22.8, 1015.7,   26.5,    1.6,01,    4.3,   17.88,   20.1,   10.4,  73,SSW,간여암,Ganyoam,961,2017,10
 07,    6.3,   22.0,    5.0,   17.17,   24.6,   22.8, 1009.2,   26.0,    2.7,02,    4.6,   18.13,   19.4,    8.8,  86,SSW,간여암,Ganyoam,961,2017,10
 17,    1.9,   22.4,    5.4,   17.10,   11.8,   22.6, 1016.1,   26.3,    0.8,03,    4.7,   18.16,   19.7,    6.2,  73,E,간여암,Ganyoam,961,2017,10
 20>,    3.1>,   22.4,    4.6>,   16.99>,   17.6>,   20.9, 1020.9,   24.5>,    1.4>,04,    4.4>,   18.13>,   18.0>,   12.7>,  66,E>,간여암,Ganyoam,961,2017,10
 19,    3.1,   21.8,    4.8,   16.94,   19.8,   20.4, 1021.4,   22.4,    1.5,05,    4.5,   18.19,   18.0,   13.7,  61,ENE,간여암,Ganyoam,961,2017,10
 09,    2.7,   22.0,    5.0,   17.06,   17.6,   19.7, 1016.2,   22.5,    1.1,06,    4.5,   18.47,   17.2,   11.7,  83,NE,간여암,Ganyoam,961,2017,10
 21,    2.6,   22.3,    5.0,   17.00,   12.6,   21.4, 1019.0,   24.6,    0.6,07,    4.5,   18.48,   17.8,    5.0,  77,ENE,간여암,Ganyoam,961,2017,10
 01,    2.6,   21.7,    4.6,   16.92,   11.7,   22.1, 1022.1,   25.5,    0.7,08,    4.3,   18.45,   19.1,    5.6,  79,ENE,간여암,Ganyoam,961,2017,10
 08,    1.1,   21.4,    5.1,   16.89,   11.9,   22.4, 1021.6,   26.9,    0.4,09,    4.5,   18.29,   19.4,    2.2,  82,ENE,간여암,Ganyoam,961,2017,10
 01,    1.6,   21.7,    5.4,   16.97,   12.0,   22.8, 1019.0,   26.5,    0.4,10,    4.9,   18.20,   19.7,    4.3,  81,WNW,간여암,Ganyoam,961,2017,10
 22,    0.8,   21.7,    5.2,   17.05,   16.6,   22.0, 1016.8,   26.5,    0.3,11,    4.7,   18.09,   19.0,    6.2,  78,NNW,간여암,Ganyoam,961,2017,10
 11,    1.4,   22.3,    5.0,   17.09,   19.7,   17.7, 1017.4,   21.0,    0.6,12,    4.5,   17.88,   14.5,    9.4,  78,N,간여암,Ganyoam,961,2017,10
 14,    1.2,   22.2,    5.1,   17.03,   12.9,   17.9, 1019.3,   20.9,    0.5,13,    4.7,   17.72,   14.0,    6.4,  50,NNE,간여암,Ganyoam,961,2017,10
 17,    3.2,   22.6,    5.1,   16.98,   18.6,   19.0, 1022.1,   20.9,    1.1,14,    4.4,   17.84,   17.2,   13.1,  51,NNE,간여암,Ganyoam,961,2017,10
 18,    3.3,   21.0,    4.8,   16.95,   23.0,   18.6, 1023.2,   20.0,    1.5,15,    4.6,   17.86,   15.3,   16.4,  64,ENE,간여암,Ganyoam,961,2017,10
 19,    3.0,   20.8,    5.1,   16.92,   23.0,   19.3, 1022.7,   22.1,    1.4,16,    4.7,   17.89,   16.0,   14.7,  61,NE,간여암,Ganyoam,961,2017,10
 21,    3.0,   20.8,    5.1,   16.94,   21.9,   19.7, 1021.6,   22.2,    1.2,17,    4.6,   18.06,   17.5,   14.6,  61,ENE,간여암,Ganyoam,961,2017,10
 09,    3.5,   20.8,    5.0,   17.06,   24.2,   19.2, 1019.4,   21.6,    1.6,18,    4.6,   18.25,   18.2,   16.5,  59,NE,간여암,Ganyoam,961,2017,10
 07,    2.0,   21.0,    5.0,   17.09,   17.8,   18.9, 1016.8,   21.3,    0.9,19,    4.6,   18.33,   17.1,   11.6,  60,NNE,간여암,Ganyoam,961,2017,10
 20,    2.4,   22.3,    5.1,   17.10,   16.3,   19.3, 1016.6,   21.9,    0.9,20,    4.5,   18.36,   17.1,   11.7,  62,ENE,간여암,Ganyoam,961,2017,10
 22,    3.1,   21.0,    5.2,   17.19,   21.6,   19.5, 1013.7,   22.3,    1.2,21,    4.6,   18.48,   17.5,   14.4,  56,NE,간여암,Ganyoam,961,2017,10
 19,    4.8,   20.4,    5.6,   17.45,   26.6,   19.4, 1006.7,   22.2,    1.9,22,    4.9,   18.74,   17.6,   18.1,  52,NNE,간여암,Ganyoam,961,2017,10
 07,    4.3,   20.1,    6.6,   17.10,   19.5,   17.2, 1016.4,   18.6,    1.8,23,    5.6,   18.20,   15.6,    9.2,  46,NNE,간여암,Ganyoam,961,2017,10
 12,    2.3,   19.8,    5.4,   17.00,,, 1023.2,   18.3,    1.0,24,    4.9,   18.03,   16.1,,  54,,간여암,Ganyoam,961,2017,10
 01,    1.0,   20.1,    6.7,   16.91,    9.3,   16.8, 1024.2,   18.3,    0.4,25,    5.0,   17.75,   15.2,    1.5,  51,NNW,간여암,Ganyoam,961,2017,10
 12,    1.2,   20.0,    4.7,   17.02,   11.3,   17.7, 1020.7,   19.4,    0.5,26,    4.3,   17.71,   16.3,    2.9,  63,NE,간여암,Ganyoam,961,2017,10
 22,    1.8,   20.1,    4.6,   17.09,   15.6,   18.6, 1018.3,   21.5,    0.5,27,    4.3,   17.62,   15.1,    8.3,  66,ENE,간여암,Ganyoam,961,2017,10
 18,    2.3,   20.0,    5.0,   17.15,   17.1,   19.3, 1016.8,   21.7,    1.1,28,    4.5,   17.62,   16.0,   12.9,  68,NE,간여암,Ganyoam,961,2017,10
 20,    2.9,   20.0,    5.3,   17.10,   26.8,   16.9, 1014.3,   21.9,    1.2,29,    4.8,   17.59,   11.8,   15.3,  54,NW,간여암,Ganyoam,961,2017,10
 01,    2.2,   19.7,    5.7,   16.95,   25.0,   12.7, 1023.3,   15.8,    0.8,30,    5.1,   17.64,   10.2,    8.8,  37,NNW,간여암,Ganyoam,961,2017,10
 03,    1.2,   19.5,    5.5,   16.95,   10.1,   14.5, 1024.9,   16.3,    0.5,31,    4.9,   17.78,   12.7,    1.0,  49,NNW,간여암,Ganyoam,961,2017,10
,    2.7,   21.2,    5.2,   17.04,,   19.4, 1018.7,   22.1,    1.0,월,    4.6,   18.06,   16.7,    9.8,  64,,간여암,Ganyoam,961,2017,10
