wh_max_hh,wh_max_,tw,wp_,ls,gt,ta,pa,ta_,wh_sig,tm,wp,ls_,ta__,ws,tw_,gt_wd,stn_ko,stn_en,stn_id,year,month
 02,    1.5,   15.6,    6.9,   15.25,   16.6,   12.0, 1016.3,   14.5,    0.4,01,    6.5,   16.64,    9.9,    4.5,  52,N,지귀도,Jigwido,960,2017,4
 01,    0.4,   15.5,    6.9,   15.29,   13.7,   12.8, 1020.0,   16.1,    0.2,02,    6.3,   16.37,    8.9,    3.8,  38,ENE,지귀도,Jigwido,960,2017,4
 10,    0.4,   15.5,    6.4,   15.35,   11.8,   13.3, 1024.6,   16.7,    0.1,03,    6.0,   16.26,    9.8,    4.3,  50,WNW,지귀도,Jigwido,960,2017,4
 01,    0.2,   15.5,    7.4,   15.40,    5.6,   14.5, 1025.1,   18.0,    0.1>,04,    6.4,   16.09,   11.3,    1.9,  59,W,지귀도,Jigwido,960,2017,4
 22,    0.9,,    6.8,   15.37,   11.7,   16.4, 1018.9,   18.0,    0.2>,05,    5.9,   15.99,   15.4,    3.4,  86,SSW,지귀도,Jigwido,960,2017,4
 01,    0.9,,    7.0,   15.31,   13.2,   15.6, 1013.7,   17.0,    0.4,06,    6.6,   16.01,   14.4,    5.5,  97,WSW,지귀도,Jigwido,960,2017,4
 01,    0.6,,    7.3,   15.36,   13.5,   15.4, 1013.3,   18.1,    0.3,07,    6.7,   16.16,   13.5,    4.1,  93,SE,지귀도,Jigwido,960,2017,4
 03,    0.6,   15.6,    6.8,   15.35,   11.5,   16.2, 1011.8,   19.3,    0.3>,08,    6.0,   16.28,   14.4,    4.2,  90,E,지귀도,Jigwido,960,2017,4
 21,    2.1,   15.6,    7.6,   15.34,   17.4,   15.4, 1012.7,   18.4,    0.4,09,    6.6,   16.33,   14.2,    6.4,  84,E,지귀도,Jigwido,960,2017,4
 11,    3.6,   15.5,    7.9,   15.35,   19.5,   13.7, 1008.6,   15.3,    1.7,10,    6.9,   16.42,   12.2,   12.9,  84,E,지귀도,Jigwido,960,2017,4
