wh_max_hh,wh_max_,tw,wp_,ls,gt,ta,pa,ta_,wh_sig,tm,wp,ls_,ta__,ws,tw_,gt_wd,stn_ko,stn_en,stn_id,year,month
 13,    0.5,    7.2,    8.4,   13.59,   10.6,   14.6, 1016.5,   16.7,    0.2,01,    6.9,   16.44,   12.5,    7.0,  77,SSW,갈매여,Galmaeyeo,958,2018,4
 01,    0.5,    7.5,    7.9,   13.67,   11.9,   15.8, 1015.8,   18.6,    0.2,02,    6.6,   16.53,   11.9,    7.3,  78,S,갈매여,Galmaeyeo,958,2018,4
 01,    0.5,    7.8,    7.8,   13.68,   10.8,   16.2, 1016.9,   19.3,    0.2,03,    6.5,   16.54,   12.6,    6.5,  84,S,갈매여,Galmaeyeo,958,2018,4
 16,    2.3,    8.0,    7.5,   13.64,   11.2,    9.0, 1017.3,   16.8,    0.8,04,    5.9,   16.39,    6.5,    5.2,  94,NNW,갈매여,Galmaeyeo,958,2018,4
 03,    1.3,    8.1,    5.9,   13.78,   10.2,   10.1, 1014.4,   12.3,    0.5,05,    5.4,   16.28,    8.6,    4.6,  97],S,갈매여,Galmaeyeo,958,2018,4
 24,    7.2,    8.2,    6.3,   13.54,   19.7,    6.5, 1014.2,    9.9,    1.4,06,    5.2,   15.76,    3.1,   10.4,  78,NW,갈매여,Galmaeyeo,958,2018,4
 01,    5.8,    8.6,    7.7,   13.32,   20.3,    5.2, 1017.5,    7.2,    2.7,07,    6.4,   15.13,    2.4,   11.1,  59,NW,갈매여,Galmaeyeo,958,2018,4
 19,    2.6,    7.4,    6.5,   13.73,   21.5,    8.3, 1015.9,   11.3,    1.2,08,    5.6,   15.33,    4.9,    9.5,  67,SSW,갈매여,Galmaeyeo,958,2018,4
 05,    2.1,    7.7,    6.8,   13.57,   10.8,    8.7, 1017.8,   15.7,    0.8,09,    6.1,   14.77,    4.4,    4.1,  80,SSW,갈매여,Galmaeyeo,958,2018,4
 22,    2.5,    7.8,    6.6,   13.70,   26.2,   15.0, 1011.3,   18.0,    0.6,10,    5.5,   14.95,   11.3,   15.3,  68,S,갈매여,Galmaeyeo,958,2018,4
 02,    1.7,    8.1,    6.7,   13.43,   15.6,    9.3, 1013.2,   13.8,    0.7,11,    5.8,   14.78,    7.6,    3.5,  87,SSW,갈매여,Galmaeyeo,958,2018,4
,,    8.0,,   13.58,    5.5,    9.8, 1019.6,   13.2,,12,,   15.43,    6.8,    2.0>,  77,SSW,갈매여,Galmaeyeo,958,2018,4
,,    8.0,,,   10.8,   12.2, 1020.9,   16.7,,13,,,    9.0,    3.8,  56,ENE,갈매여,Galmaeyeo,958,2018,4
,,    8.5),,,   15.6,    8.1, 1009.3,   15.4,,14,,,    7.1,    9.0,  90,NNW,갈매여,Galmaeyeo,958,2018,4
,,,,,   11.8,    7.9, 1015.3,    9.3,,15,,,    7.1,    6.9,  79,NNW,갈매여,Galmaeyeo,958,2018,4
,,,,,    8.9,    8.3, 1020.3,    9.6,,16,,,    7.0,    3.7>,  80,NNW,갈매여,Galmaeyeo,958,2018,4
,,,,,,,,,,17,,,,,,,갈매여,Galmaeyeo,958,2018,4
,,,,,,,,,,18,,,,,,,갈매여,Galmaeyeo,958,2018,4
,,,,,,,,,,19,,,,,,,갈매여,Galmaeyeo,958,2018,4
,,,,,,,,,,20,,,,,,,갈매여,Galmaeyeo,958,2018,4
,,,,,,,,,,21,,,,,,,갈매여,Galmaeyeo,958,2018,4
,,,,,,,,,,22,,,,,,,갈매여,Galmaeyeo,958,2018,4
,,,,,,,,,,23,,,,,,,갈매여,Galmaeyeo,958,2018,4
,,,,,,,,,,24,,,,,,,갈매여,Galmaeyeo,958,2018,4
,,,,,,,,,,25,,,,,,,갈매여,Galmaeyeo,958,2018,4
,,,,,,,,,,26,,,,,,,갈매여,Galmaeyeo,958,2018,4
,,,,,,,,,,27,,,,,,,갈매여,Galmaeyeo,958,2018,4
,,,,,,,,,,28,,,,,,,갈매여,Galmaeyeo,958,2018,4
,,,,,,,,,,29,,,,,,,갈매여,Galmaeyeo,958,2018,4
,,,,,,,,,,30,,,,,,,갈매여,Galmaeyeo,958,2018,4
,,,,,,,,,,월,,,,,,,갈매여,Galmaeyeo,958,2018,4
