wh_max_hh,wh_max_,tw,wp_,ls,gt,ta,pa,ta_,wh_sig,tm,wp,ls_,ta__,ws,tw_,gt_wd,stn_ko,stn_en,stn_id,year,month
 02,    2.5,   12.8,    6.2,   11.19,   14.9,    8.2, 1025.2,   11.6,    1.4,01,    5.2,   13.85,    5.1,    9.5,  55,NNW,십이동파,Sibidongpa,957,2016,12
 01,    2.0,   12.6,    6.5,   11.30,    8.5,    5.8, 1029.2,    8.5,    0.6,02,    5.3,   14.10,    3.6,    1.8,  67,NNE,십이동파,Sibidongpa,957,2016,12
 02,    0.6,   12.6,    5.4,   11.34,    7.0,    7.5), 1024.3,    9.9,    0.2,03,    4.6,   13.96,    5.7,    1.2,  69,E,십이동파,Sibidongpa,957,2016,12
 24,    0.8,   12.5,    5.4,   11.28,    9.8,    8.7, 1016.5,   11.6,    0.2,04,    4.7,   13.74,    6.6,    4.0,  84,SSW,십이동파,Sibidongpa,957,2016,12
 24,    2.7,   12.5,    6.1,   11.32,   17.5,    9.7, 1016.9,   12.5,    0.9,05,    4.8,   13.64,    5.1,    8.0,  78,N,십이동파,Sibidongpa,957,2016,12
 03,    4.6,   12.3,    8.2,   11.21,   18.1,    3.3, 1024.2,    6.1,    1.6,06,    6.1,   13.45,    1.8,    6.8,  54,NNW,십이동파,Sibidongpa,957,2016,12
 08,    2.0,   12.1,    5.3,   11.36,   15.6,    7.9], 1019.3,   10.5,    0.9,07,    4.8,   13.17,    3.9,    6.9,  68,W,십이동파,Sibidongpa,957,2016,12
 01>,    1.1>,   12.0),    5.2>,   11.05>,   11.0>,    7.6), 1016.7),   10.2>,    0.5>,08,    4.7>,   12.86>,    6.1>,    3.5>,  67,S>,십이동파,Sibidongpa,957,2016,12
,,,,,,,,,,09,,,,,,,십이동파,Sibidongpa,957,2016,12
,,,,,,,,,,10,,,,,,,십이동파,Sibidongpa,957,2016,12
,,,,,,,,,,11,,,,,,,십이동파,Sibidongpa,957,2016,12
,,,,,,,,,,12,,,,,,,십이동파,Sibidongpa,957,2016,12
 24,    2.2,   11.3,    5.7,   11.12,   14.9,    6.6, 1016.8,    9.2,    0.5,13,    4.8,   14.14,    3.4,    6.0,  66,N,십이동파,Sibidongpa,957,2016,12
 15,    4.2,   11.1,    8.3,   10.96,   15.4,    2.5, 1018.6,    4.3,    1.8,14,    6.6,   14.02,    1.3,    9.5,  60,N,십이동파,Sibidongpa,957,2016,12
,,,,,,,,,,15,,,,,,,십이동파,Sibidongpa,957,2016,12
,,,,,,,,,,16,,,,,,,십이동파,Sibidongpa,957,2016,12
,,,,,,,,,,17,,,,,,,십이동파,Sibidongpa,957,2016,12
 16,    1.7,   10.5,    5.7,   11.25,   10.5,    7.5, 1026.2,    9.8,    0.7,18,    5.0,   13.98,    5.3,    6.6,  80,ENE,십이동파,Sibidongpa,957,2016,12
 16,    1.1,   10.6,    5.2,   11.17,   11.0,    8.9, 1021.2,   10.9,    0.4,19,    4.8,   13.66,    7.2,    5.1,  94,ENE,십이동파,Sibidongpa,957,2016,12
 04,    0.7,   10.5,    4.9,   11.18,    8.6,    9.0, 1024.4,   10.7,    0.3,20,    4.4,   13.36,    7.2,    2.5,  87,NNE,십이동파,Sibidongpa,957,2016,12
 24,    1.4,   10.5,    5.7,   11.28,   22.3,   10.5, 1016.6,   14.8,    0.2>,21,    4.9,   13.04,    7.5,    9.7,  85,ESE,십이동파,Sibidongpa,957,2016,12
 24,    6.6,   10.5],    7.4,   10.94,   22.0,    7.0, 1010.2,   14.4,    2.2,22,    5.6,   12.16,    3.9,   12.8,  84,ESE,십이동파,Sibidongpa,957,2016,12
 04,    7.1,   10.0,    8.1,   10.92,   19.7,    2.2, 1019.3,    4.7,    3.4,23,    6.8,   12.16,    0.3,   12.5,  74,S,십이동파,Sibidongpa,957,2016,12
 01,    3.1,    9.9,    6.7,   11.29,   12.7,    1.7, 1027.6,    3.4,    1.0,24,    6.0,   12.85,    0.2,    2.6,  73,N,십이동파,Sibidongpa,957,2016,12
 04,    0.6,    9.9,    5.6,   11.21,    6.7,    4.0, 1027.0,    7.4,    0.2,25,    5.0,   12.96,    0.7,    2.5,  66,NE,십이동파,Sibidongpa,957,2016,12
 23,    1.1,    9.5,    6.9,   11.04,   14.4,    5.3, 1018.6,    7.2,    0.2,26,    5.2,   13.04,    3.5,    4.1,  80,N,십이동파,Sibidongpa,957,2016,12
 18,    6.0,    9.3,    8.0,   10.83,   20.9,    1.7, 1021.1,    5.7,    2.5,27,    6.4,   12.87,   -0.9,   12.9,  65,N,십이동파,Sibidongpa,957,2016,12
 01,    3.1,    9.3,    7.9,   11.21,   10.0,    0.7, 1027.8,    3.6,    0.9,28,    5.8,   13.77,   -1.7,    3.1,  64,NNE,십이동파,Sibidongpa,957,2016,12
 13,    2.2,    9.2,    6.8,   11.07,   20.4,    1.3, 1028.3,    4.4,    1.1,29,    5.2,   13.58,   -0.6,    9.9,  59,NNE,십이동파,Sibidongpa,957,2016,12
 01,    1.4,    9.1,    5.5,   11.18,   10.7,    1.6, 1030.5,    5.9,    0.5,30,    4.8,   13.98,   -1.3,    3.3,  68,NNE,십이동파,Sibidongpa,957,2016,12
 14,    1.6,    9.3,    4.8,   11.23,   10.3,    6.5, 1027.4,    8.3,    0.6,31,    4.3,   14.03,    5.0,    3.5,  71,SSE,십이동파,Sibidongpa,957,2016,12
,,,,,,,,,,월,,,,,,,십이동파,Sibidongpa,957,2016,12
