wh_max_hh,wh_max_,tw,wp_,ls,gt,ta,pa,ta_,wh_sig,tm,wp,ls_,ta__,ws,tw_,gt_wd,stn_ko,stn_en,stn_id,year,month
,,,,,    9.2,   22.8, 1009.8,   25.5,,01,,,   21.3,    2.5,  70,ENE,십이동파,Sibidongpa,957,2017,9
 03,    0.3,   22.7,    5.4,   11.23,    7.9,   22.8, 1010.4,   25.6,    0.1,02,    4.9,   12.76,   20.9,    2.4,  73,ENE,십이동파,Sibidongpa,957,2017,9
 04,    0.3,   22.1,    6.4,   11.22,    7.6,   22.7, 1012.4,   27.7,    0.1,03,    5.3,   13.05,   20.4,    3.1,  76,ENE,십이동파,Sibidongpa,957,2017,9
 01,    0.2,   21.7,    6.8,   11.26,    8.2,   23.1, 1012.5,   26.4,    0.1,04,    5.8,   13.49,   20.6,    2.4,  78,ENE,십이동파,Sibidongpa,957,2017,9
 12,    0.3,   21.6,    6.9,   11.22,   12.1,   21.2, 1009.1,   24.6,    0.1,05,    5.8,   13.80,   19.5,    5.0,  84,ENE,십이동파,Sibidongpa,957,2017,9
 02,    0.4,   21.0,    6.3,   11.18,    6.8,   21.2, 1006.2,   23.8,    0.2,06,    5.2,   13.91,   19.7,    1.6,  90,ENE,십이동파,Sibidongpa,957,2017,9
 22,    0.6,   22.0,    5.5,   11.24,    7.4,   22.4, 1006.3,   25.3,    0.2,07,    4.8,   14.12,   19.8,    1.8,  84,ENE,십이동파,Sibidongpa,957,2017,9
 08,    0.8,   22.3,    5.2,   11.35,    5.2,   23.3, 1009.8,   27.1,    0.3,08,    4.4,   14.22,   21.7,    2.1,  85,ENE,십이동파,Sibidongpa,957,2017,9
 08,    0.7,   21.4,    5.0,   11.36,    7.5,   22.4, 1011.1,   27.0,    0.2,09,    4.5,   14.28,   20.9,    1.7,  88,ENE,십이동파,Sibidongpa,957,2017,9
 01,    0.4,   21.8,    5.6,   11.39,    7.8,   23.2, 1010.6,   25.9,    0.1,10,    4.7,   14.17,   21.3,    3.3,  86,ENE,십이동파,Sibidongpa,957,2017,9
 11,    1.0,   21.5,    5.0,   11.27,   18.9,   20.6, 1004.8,   23.6,    0.3>,11,    4.5,   13.88,   17.7,    6.5,  88,ENE,십이동파,Sibidongpa,957,2017,9
 16,    1.2,   21.4,    5.4,   11.36,    9.4,   22.1, 1012.4,   24.3,    0.5,12,    4.7,   13.68,   21.1,    5.6,  79,ENE,십이동파,Sibidongpa,957,2017,9
 04,    1.0,   21.4,    5.0,   11.37,   11.4,   21.5, 1016.7,   24.5,    0.4,13,    4.5,   13.43,   20.2,    4.0,  73,ENE,십이동파,Sibidongpa,957,2017,9
 05,    0.7,   20.6,    9.1,   11.32,   10.4,   21.6, 1016.2,   24.0,    0.3,14,    5.6,   13.25,   19.6,    2.3,  75,ENE,십이동파,Sibidongpa,957,2017,9
 07,    1.9,   20.6,   12.5,   11.40,   17.7,   22.4, 1014.6,   25.6,    0.9,15,   10.8,   13.37,   20.2,    7.7,  59,ENE,십이동파,Sibidongpa,957,2017,9
 01,    1.1,   20.9,   11.4,   11.30,   15.8,   21.3, 1009.8,   24.6,    0.6,16,    9.9,   13.28,   19.2,    6.9,  66,ENE,십이동파,Sibidongpa,957,2017,9
 22,    1.3,   20.4,    8.8,   11.11,   14.9,   21.0, 1004.3,   23.3,    0.4,17,    5.8,   13.41,   19.6,    5.5,  79,NE,십이동파,Sibidongpa,957,2017,9
 11,    1.2,   19.9,    4.9,   11.18,    8.6,   21.5, 1007.0,   24.3,    0.4,18,    4.6,   13.65,   20.0,    3.8,  86,ENE,십이동파,Sibidongpa,957,2017,9
 24,    2.3,   20.6,    5.1,   11.32,   13.6,   21.9, 1008.0,   24.3,    0.5,19,    4.5,   14.10,   20.9,    8.4,  98,NE,십이동파,Sibidongpa,957,2017,9
 01,    2.1,   20.7,    5.1,   11.26,   12.4,   19.9, 1011.1,   22.8,    0.7,20,    4.7,   14.23,   18.8,    5.9,  65,ENE,십이동파,Sibidongpa,957,2017,9
 01,    1.2,   20.8,    5.0,   11.36,    5.2,   19.4, 1011.9,   23.0,    0.3,21,    4.5,   14.29,   17.1,    2.4,  74,ENE,십이동파,Sibidongpa,957,2017,9
 14,    0.5,   20.7,    5.1,   11.43,    6.2,   20.4, 1011.1,   23.7,    0.1,22,    4.6,   14.25,   18.4,    2.2,  83,ENE,십이동파,Sibidongpa,957,2017,9
 15,    1.2,   20.7,    5.0,   11.39,    6.4,   20.7], 1013.8,   22.4,    0.4,23,    4.6,   14.12,   19.6,    3.7,  91,ENE,십이동파,Sibidongpa,957,2017,9
 03,    1.1,   20.9,    4.6,   11.38,    6.6,   21.2, 1013.6,   25.0,    0.5,24,    4.4,   14.01,   19.9,    2.9,  97,NE,십이동파,Sibidongpa,957,2017,9
 04,    1.0,   20.9,    5.0,   11.37,    8.6,   21.8, 1012.0,   26.5,    0.3,25,    4.6,   13.70,   18.9,    2.8,  89,NE,십이동파,Sibidongpa,957,2017,9
 07,    0.4,   21.1,    5.7,   11.41,    9.0,   22.9, 1008.9,   27.9,    0.2,26,    5.0,   13.49,   20.9,    3.5,  84,NE,십이동파,Sibidongpa,957,2017,9
 23,    1.2,   20.6,    7.1,   11.19,   12.8,   20.3), 1004.4,   23.4,    0.3,27,    5.3,   12.80,   17.8,    4.9,  89,ENE,십이동파,Sibidongpa,957,2017,9
 23,    1.4,   20.2,    6.5,   11.29,   15.4,   19.7, 1009.5,   21.8,    0.7,28,    5.4,   12.71,   17.1,    7.9,  61,ENE,십이동파,Sibidongpa,957,2017,9
 03,    1.6,   20.5,    6.0,   11.26,   11.6,   18.4, 1016.3,   21.9,    0.6,29,    5.2,   12.50,   16.9,    3.7,  47,ENE,십이동파,Sibidongpa,957,2017,9
 20,    0.9,   20.8,    5.0,   11.27,    7.4,   19.9], 1019.5,   24.3,    0.4,30,    4.7,   12.73,   17.3,    3.4,  70,ENE,십이동파,Sibidongpa,957,2017,9
,    1.0,   21.1,    6.2,   11.30,,   21.5, 1010.8,   24.7,    0.4,월,    5.3,   13.61,   19.6,    4.0,  79,,십이동파,Sibidongpa,957,2017,9
