wh_max_hh,wh_max_,tw,wp_,ls,gt,ta,pa,ta_,wh_sig,tm,wp,ls_,ta__,ws,tw_,gt_wd,stn_ko,stn_en,stn_id,year,month
 02,    0.5,   20.8,    7.6,   15.38,,   13.3, 1026.3,   15.9,    0.2,01,    6.4,   16.55,    9.3,    6.4,  58,,지귀도,Jigwido,960,2016,12
 02,    0.5,   20.5,    6.4,   15.43,,   12.2, 1029.2,   14.8,    0.2,02,    5.8,   16.63,    8.2,    4.1,  44,,지귀도,Jigwido,960,2016,12
 01,    0.4,   20.6,    7.4,   15.40,,   14.4, 1025.6,   18.3,    0.2,03,    6.5,   16.53,   11.1,    3.2,  42,,지귀도,Jigwido,960,2016,12
 01,    0.2,   20.6,    8.3,   15.37,,   13.8, 1019.5,   15.6,    0.1,04,    7.3,   16.39,   12.3,    5.6,  52,,지귀도,Jigwido,960,2016,12
 19,    0.3,   20.5,    7.9,   15.42,,   14.9, 1019.2,   17.5,,05,    6.8,   16.29,   12.1,    5.8,  47,,지귀도,Jigwido,960,2016,12
 15,    0.4,   20.2,    7.9,   15.44,,   10.5, 1024.8],   14.0,    0.2>,06,    6.5,   16.27,    8.0,    5.9,  39,,지귀도,Jigwido,960,2016,12
 04,    0.4,   20.1,    7.9,   15.43,,   11.6, 1022.7,   14.3,    0.2,07,    7.0,   16.11,    9.3,    6.1,  32,,지귀도,Jigwido,960,2016,12
,,,,,,,,,,08,,,,,,,지귀도,Jigwido,960,2016,12
,,,,,,,,,,09,,,,,,,지귀도,Jigwido,960,2016,12
,,,,,,,,,,10,,,,,,,지귀도,Jigwido,960,2016,12
,,,,,,,,,,11,,,,,,,지귀도,Jigwido,960,2016,12
 09,    0.8,   19.7,    6.0,   15.48,    6.7,   15.4, 1021.7,   17.2,    0.4,12,    5.5,   16.64,   12.4,    3.0,,ENE,지귀도,Jigwido,960,2016,12
 12,    0.8,   19.6,    6.4,   15.45,   15.9,   14.2, 1015.5,   16.3,    0.4,13,    5.9,   16.82,   11.2,    8.0,,ENE,지귀도,Jigwido,960,2016,12
 01,    0.6,   19.5,    8.2,   15.39,   24.7,    8.8, 1018.4,   13.0,    0.3,14,    6.7,   16.93,    6.5,    6.5,  53,NNE,지귀도,Jigwido,960,2016,12
 04,    0.8,   19.8,    8.7,   15.34,   25.8,    6.6, 1023.0,    8.8,    0.4,15,    7.6,   16.95,    4.2,    5.4,  52,NW,지귀도,Jigwido,960,2016,12
 22,    0.6,   19.7,    9.2,   15.35,   16.2,    7.0, 1027.1,    9.6,    0.3,16,    7.0,   16.89,    3.3,    4.9,  55,E,지귀도,Jigwido,960,2016,12
 01,    0.5,   19.8,    8.4,   15.37,    7.8,    9.7, 1030.6,   12.8,    0.2,17,    6.9,   16.71,    7.5,    3.1,  69,S,지귀도,Jigwido,960,2016,12
 02,    0.3,   19.8,    7.4,   15.35,    9.2,   14.4, 1028.8,   18.3,    0.1,18,    6.6,   16.54,    9.0,    3.3,  65,SSW,지귀도,Jigwido,960,2016,12
 09,    0.6,   19.7,    5.7,   15.33,   11.9,   17.4, 1023.6,   19.6,    0.2,19,    5.3,   16.32,   15.4,    5.3,  79,S,지귀도,Jigwido,960,2016,12
 09,    0.5,   19.4,    7.0,   15.38,   11.4,   15.5, 1024.6,   17.8,    0.2,20,    6.2,   16.13,   13.1,    5.2,  78,ESE,지귀도,Jigwido,960,2016,12
 23,    1.3,   19.5,    6.8,   15.45,   14.8,   19.3, 1020.7,   20.5,    0.6,21,    5.8,   16.03,   16.1,    7.4,  87,WSW,지귀도,Jigwido,960,2016,12
 02,    1.7,   18.8,    7.9,   15.24,   30.4,   12.3, 1014.1,   20.0,    0.6,22,    7.0,   15.67,    8.9,   15.3,  73,NW,지귀도,Jigwido,960,2016,12
 01,    0.4,   18.8,    8.1,   15.35,   29.7,    8.5, 1020.8,   10.7,    0.2,23,    6.9,   15.75,    6.3,   10.9,  55,NW,지귀도,Jigwido,960,2016,12
 18,    0.9,   19.4,   11.3,   15.49,   24.1,    8.5, 1027.6,   11.4,    0.4,24,    9.1,   15.96,    4.9,    4.9,  63,E,지귀도,Jigwido,960,2016,12
 05,    1.0,   19.3,   10.6,   15.46,   10.5,   12.0, 1027.6,   15.0,    0.4,25,    8.9,   16.09,    8.6,    5.9,  69,NE,지귀도,Jigwido,960,2016,12
 17,    0.8,   19.1,    7.7,   15.36,   17.0,   14.5, 1017.3,   17.7,    0.4,26,    6.8,   16.12,   12.0,    5.6,  86,WSW,지귀도,Jigwido,960,2016,12
 01,    0.4,   18.7,    7.7,   15.29,   24.9,    6.9, 1022.9,   13.3,    0.2,27,    6.6,   16.19,    3.7,    9.8,  59,NNE,지귀도,Jigwido,960,2016,12
 15,    0.8,   18.1,    7.5,   15.43,   21.8,    7.1, 1027.4,    9.4,    0.3,28,    6.9,   16.48,    3.8,    9.1,  51,NNE,지귀도,Jigwido,960,2016,12
 01,    0.6,   18.3,    8.0,   15.33,   20.4,    7.2, 1029.0,    9.6,    0.3,29,    7.0,   16.50,    4.8,    5.0,  52,ENE,지귀도,Jigwido,960,2016,12
 01,    0.4,   18.7,    6.8,   15.38,   12.6,    8.1, 1031.0,   11.3,    0.2,30,    6.2,   16.64,    4.8,    4.1,  61,ENE,지귀도,Jigwido,960,2016,12
 01,    0.4,   18.5,    7.3,   15.35,   10.3,    8.6, 1030.0,   11.6,    0.2,31,    6.5,   16.57,    6.2,    4.5,  61,E,지귀도,Jigwido,960,2016,12
,    0.6,   19.5,    7.8,   15.39,,   11.6, 1024.0,   14.6,    0.3,월,    6.7,   16.40,    8.6,    6.1,  59,,지귀도,Jigwido,960,2016,12
