wh_max_hh,wh_max_,tw,wp_,ls,gt,ta,pa,ta_,wh_sig,tm,wp,ls_,ta__,ws,tw_,gt_wd,stn_ko,stn_en,stn_id,year,month
 15,    0.8,   14.2,    4.0,    7.81,   13.8,   22.3, 1007.8,   28.2,    0.3,01,    3.8,    7.90,   19.2,   10.5,  87,SSW,이덕서,Idukseo,963,2017,7
 19,    0.9,   13.1,    4.2,    7.85,   15.3,   21.7, 1009.2,   26.2,    0.3>,02,    3.9,    7.93,   17.9,    9.3,  96,SW,이덕서,Idukseo,963,2017,7
 05,    0.9,   13.0,    4.4,    7.82,   16.2,   24.0, 1007.3,   28.4,    0.5,03,    4.0,    7.89,   19.0,   11.1,  89,SW,이덕서,Idukseo,963,2017,7
 18,    0.5,   13.4,    6.1,    7.84,   13.6,   21.4, 1006.8,   25.9,    0.2,04,    4.7,    7.90,   18.1,    6.2,  99,SSW,이덕서,Idukseo,963,2017,7
 02,    0.4,   13.9,    5.6,    7.85,    5.0,   21.2, 1011.6,   23.6,    0.2>,05,    5.1,    7.91,   18.7,    1.9,  99,NNE,이덕서,Idukseo,963,2017,7
 02,    0.5,   14.4,    5.5,    7.83,   11.0,   22.7, 1011.4,   25.3,    0.2,06,    4.9,    7.93,   20.0,    4.5,  97,SW,이덕서,Idukseo,963,2017,7
 19,    0.5,   14.3,    4.8,    7.80,   12.5,   23.6, 1009.8,   26.5,    0.2,07,    4.2,    7.92,   20.2,    7.7,  96,SSW,이덕서,Idukseo,963,2017,7
 08,    0.5,   13.7,    5.0,    7.80,   12.1,   24.3, 1008.1,   27.6,    0.3,08,    4.3,    7.91,   18.5,    7.9,  93,SSW,이덕서,Idukseo,963,2017,7
 19,    0.7,   13.5,    5.2,    7.82,   14.4,   23.5, 1007.1,   27.4,    0.2,09,    4.5,    7.94,   19.1,    8.3,  95,SSW,이덕서,Idukseo,963,2017,7
 23,    1.7,   13.1,    4.8,    7.83,   20.7,   24.1, 1004.8,   26.4,    0.5,10,    4.3,    7.96,   21.1,   12.3,  98,SW,이덕서,Idukseo,963,2017,7
 03,    1.4,   13.3,    5.2,    7.84,   19.4,   24.4, 1007.1,   28.6,    0.5,11,    4.8,    8.01,   18.8,   10.1,  81,SW,이덕서,Idukseo,963,2017,7
 20,    0.6,   13.2,    5.5,    7.81,   12.2,   25.4, 1008.7,   29.9,    0.2,12,    4.6,    7.96,   20.1,    5.2,  74,SSW,이덕서,Idukseo,963,2017,7
 18,    0.7,   14.9,    4.4,    7.79,   15.3,   23.5, 1006.9,   27.2,    0.3,13,    4.0,    7.92,   18.9,    8.0,  81,SSW,이덕서,Idukseo,963,2017,7
 21,    0.6,   14.3,    4.3,    7.80,   14.0,   25.2, 1008.0,   29.2,    0.2,14,    3.9,    7.94,   19.8,    7.5,  78,SSW,이덕서,Idukseo,963,2017,7
 17,    0.6,   13.3,    4.3,    7.79,   14.3,   24.6, 1010.6,   27.7,    0.2,15,    4.0,    7.91,   19.8,    8.8,  87,SSW,이덕서,Idukseo,963,2017,7
 16,    0.4,   14.0,    4.4,    7.78,   14.1,   24.6, 1011.8,   32.3,    0.2,16,    4.0,    7.88,   20.3,    7.3,  81,SW,이덕서,Idukseo,963,2017,7
 16,    0.5,   13.8,    5.0,    7.78,   12.4,   25.3, 1011.7,   29.2,    0.2,17,    4.2,    7.88,   20.5,    5.1,  74,SSW,이덕서,Idukseo,963,2017,7
 11,    0.3,   13.8,    4.9,    7.76,   11.8,   25.1, 1008.9,   30.4,    0.1,18,    4.4,    7.84,   20.4,    4.5,  76,SSW,이덕서,Idukseo,963,2017,7
 11,    0.4,   13.5,    5.7,    7.75,    7.8,   26.4, 1006.9,   28.3,    0.2,19,    4.9,    7.83,   23.7,    3.5,  78,SSW,이덕서,Idukseo,963,2017,7
