wh_max_hh,wh_max_,tw,wp_,ls,gt,ta,pa,ta_,wh_sig,tm,wp,ls_,ta__,ws,tw_,gt_wd,stn_ko,stn_en,stn_id,year,month
 10,    0.6,    3.6,    6.0,    8.62,   10.4,    4.2, 1016.8,    7.9,    0.1,01,    4.5,   12.58,    2.3,    3.8,  73,SSW,서수도,Seosudo,955,2017,3
 10,    1.2,    3.6,    5.4,    8.20,   12.9,    1.4, 1017.0,    3.1,    0.4,02,    4.0,   11.84,   -0.8,    8.4,  59,WNW,서수도,Seosudo,955,2017,3
 14,    0.6,    3.7,    5.6,    8.65,   10.3,    3.7, 1020.5,    6.0,    0.2,03,    4.3,   12.41,    1.8,    5.3,  77,S,서수도,Seosudo,955,2017,3
 10,    0.4,    3.8,    5.6,    8.63,    5.6,    3.9, 1019.6,    7.4,    0.1,04,    4.6,   12.06,    2.2,    2.0,  79,SSE,서수도,Seosudo,955,2017,3
 24,    1.4,    3.8,    5.6,    8.53,   14.8,    3.8, 1017.1,    6.5,    0.1,05,    4.2,   11.53,    2.3,    3.2,  85,W,서수도,Seosudo,955,2017,3
 01,    1.3,    3.9,    4.8,    8.27,   14.2,    0.8, 1017.8,    2.9,    0.5,06,    4.1,   10.75,   -0.5,    9.3,  50,WNW,서수도,Seosudo,955,2017,3
 21,    1.0,    3.8,    4.4,    8.39,   16.0,   -0.8, 1017.8,    0.9,    0.5,07,    4.0,   10.82,   -2.3,    8.6,  47,WNW,서수도,Seosudo,955,2017,3
 22,    1.1,    3.6,    5.1,    8.33,   11.8,    1.5, 1015.4,    4.5,    0.4,08,    4.2,   10.83,   -1.4,    6.5,  57,W,서수도,Seosudo,955,2017,3
 19,    0.7,    3.7,    5.4,    8.42,   11.8,    4.2, 1013.5,    6.1,    0.3,09,    4.4,   11.35,    1.7,    6.8,  69,S,서수도,Seosudo,955,2017,3
 20,    0.6,    3.8,    5.2,    8.56,    7.1,    4.4, 1020.1,    6.7,    0.2,10,    4.5,   11.87,    3.2,    2.5,  69,SW,서수도,Seosudo,955,2017,3
 20,    0.5,    4.0,    5.4,    8.66,    5.2,    4.6, 1023.6,    9.2,    0.1,11,    4.2,   12.15,    2.8,    2.1,  71,ENE,서수도,Seosudo,955,2017,3
 10,    0.3,    4.2,    5.3,    8.64,    9.5,    5.5, 1021.3,    9.0,    0.0,12,    4.0,   12.35,    4.2,    3.3,  80,WNW,서수도,Seosudo,955,2017,3
 21,    0.8,    4.3,    6.0,    8.49,   10.9,    4.4, 1019.5,    6.3,    0.2,13,    4.0,   12.29,    3.2,    5.7,  67,NW,서수도,Seosudo,955,2017,3
 21,    1.0,    4.4,    5.1,    8.49,   14.3,    4.8, 1019.9,    6.3,    0.4,14,    4.0,   12.17,    3.6,    8.4,  59,WNW,서수도,Seosudo,955,2017,3
 10,    0.7,    4.5,    5.6,    8.59,   10.0,    4.3, 1023.9,    5.3,    0.2,15,    4.1,   12.27,    3.3,    4.1,  58,WNW,서수도,Seosudo,955,2017,3
 12,    0.5,    4.6,    5.8,    8.64,    7.2,    4.5, 1022.5,    6.9,    0.1,16,    4.2,   12.23,    2.9,    3.0,  75,SW,서수도,Seosudo,955,2017,3
 01,    0.4,    4.7,    5.8,    8.63,    7.0,    5.2, 1024.4,    7.6,    0.1,17,    4.1,   11.94,    3.8,    2.3,  78,SW,서수도,Seosudo,955,2017,3
 09,    0.3,    4.8,    5.8,    8.63,    6.7,    6.2, 1025.2,    9.4,    0.1,18,    4.2,   11.75,    4.6,    3.0,  74,SE,서수도,Seosudo,955,2017,3
 10,    0.3,    5.0,    5.2,    8.61,    6.3,    6.3, 1026.1,   11.3,    0.0,19,    4.0,   11.33,    4.4,    2.3,  78,WNW,서수도,Seosudo,955,2017,3
 11,    0.3,    5.1,    5.8,    8.66,    7.0,    6.9, 1019.5,   10.2,    0.0,20,    4.3,   10.93,    5.4,    2.7,  69,SSW,서수도,Seosudo,955,2017,3
 10,    0.9,    5.2,    4.6,    8.44,   13.0,    5.9, 1017.4,    7.8,    0.3,21,    4.1,   10.14,    4.1,    7.3,  63,WNW,서수도,Seosudo,955,2017,3
 01,    0.7,    5.2,    4.9,    8.54,    6.7,    5.7, 1021.7,    7.7,    0.2,22,    4.4,   10.09,    4.6,    3.3,  72,W,서수도,Seosudo,955,2017,3
 19,    0.5,    5.4,    5.3,    8.54,   10.0,    6.5), 1021.3,    7.9,    0.1,23,    4.2,   10.31,    5.3,    4.1,  70,NW,서수도,Seosudo,955,2017,3
 01,    0.4,    5.5,    4.7,    8.53,    6.2,    6.0, 1021.6,    8.2,    0.1,24,    4.1,   10.81,    4.6,    3.0,  70,WNW,서수도,Seosudo,955,2017,3
 06,    0.3,    5.6,    5.3,    8.58,    6.9,    5.3], 1020.1,    6.8,    0.1,25,    4.1,   11.36,    4.6,    3.5,  74,SSE,서수도,Seosudo,955,2017,3
 20>,    0.5>,    5.7,    5.7>,    8.58>,    7.3>,    5.3, 1019.2,    6.3>,    0.1>,26,    4.0>,   11.91>,    4.7>,    3.5>,  85,SW>,서수도,Seosudo,955,2017,3
 21,    0.6,    5.7,    5.5,    8.53,    8.7,    5.8, 1020.7,    7.5,    0.1,27,    4.0,   12.17,    5.0,    4.4,  85,WSW,서수도,Seosudo,955,2017,3
 13>,    0.4>,    5.7,    6.2>,    8.68>,    6.1>,    5.5, 1023.8,    7.5>,    0.1>,28,    4.3>,   12.46>,    3.8>,    2.6>,  86,WSW>,서수도,Seosudo,955,2017,3
 10,    0.4,    5.9,    5.6,    8.67,    6.4,    5.7, 1023.3,    7.8,    0.1,29,    4.2,   12.64,    4.6,    3.0,  84,WNW,서수도,Seosudo,955,2017,3
 10>,    0.5>,    6.0,    5.9>,    8.50>,    6.5>,    6.4, 1022.4,    8.1>,    0.1>,30,    4.3>,   12.74>,    5.4>,    2.8>,  86,WNW>,서수도,Seosudo,955,2017,3
 22,    0.4,    6.1,    5.9,    8.70,    9.2,    7.6, 1018.7,   10.0,    0.1,31,    4.2,   12.92,    6.3,    2.9,  82,SE,서수도,Seosudo,955,2017,3
,    0.6,    4.7,    5.4,    8.55,,    4.7, 1020.4,    7.1,    0.2,월,    4.2,   11.71,    3.2,    4.3,  72,,서수도,Seosudo,955,2017,3
