wh_max_hh,wh_max_,tw,wp_,ls,gt,ta,pa,ta_,wh_sig,tm,wp,ls_,ta__,ws,tw_,gt_wd,stn_ko,stn_en,stn_id,year,month
 22,    0.5,   22.2,    5.1,    8.64,   14.5,   18.5, 1016.6,   21.2,    0.1,01,    4.3,   10.48,   15.7,    6.3,  76,ENE,서수도,Seosudo,955,2017,10
 24,    0.7,   22.0,    6.5,    8.39,   15.0,   20.2, 1011.8,   23.6,    0.2,02,    4.3,   10.75,   16.4,    7.8,  68,NW,서수도,Seosudo,955,2017,10
 18,    0.9,   21.8,    4.8,    8.47,   16.3,   16.9, 1019.1,   19.9,    0.4,03,    4.1,   11.12,   14.7,    9.3,  51,NW,서수도,Seosudo,955,2017,10
 01,    0.8,   21.3,    4.9,    8.60,   13.2,   16.2, 1023.9,   19.0,    0.2,04,    4.2,   11.81,   13.5,    7.0,  50,NW,서수도,Seosudo,955,2017,10
 12,    0.4,   21.1,    5.4,    8.88,   10.4,   18.8, 1023.2,   21.2,    0.1,05,    4.1,   12.47,   16.0,    5.6,  63,ENE,서수도,Seosudo,955,2017,10
 07,    0.4,   21.1,    5.0,    8.85,   10.2,   19.0], 1019.2,   21.0,    0.1,06,    4.2,   12.58,   17.7,    4.9,  65,NE,서수도,Seosudo,955,2017,10
 11,    0.3,   21.1,    5.8,    8.84,    6.6,   19.3, 1020.5,   21.2,    0.1,07,    4.3,   12.93,   17.1,    3.3,  80,NNE,서수도,Seosudo,955,2017,10
 11,    0.3,   21.2,    5.4,    8.90,    6.3,   20.3, 1022.8,   21.4,    0.1,08,    4.2,   12.98,   19.5,    2.1,  82,SE,서수도,Seosudo,955,2017,10
 11,    0.3,   21.2,    5.7,    8.86,    4.0,   20.2, 1022.2,   21.4,    0.1,09,    4.2,   12.75,   19.5,    1.9,  85,WNW,서수도,Seosudo,955,2017,10
 17,    0.4,   21.3,    6.3,    8.80,    9.1,   20.4, 1018.7,   21.8,    0.1,10,    4.4,   12.50,   19.5,    3.2,  89,SSE,서수도,Seosudo,955,2017,10
 11>,    0.9>,   21.1,    4.7>,    8.53>,   13.5>,   15.6, 1019.2,   20.0>,    0.4>,11,    3.9>,   11.84>,   13.5>,    8.3>,  73,NW>,서수도,Seosudo,955,2017,10
 12,    0.6,   20.7,    4.9,    8.59,   11.9,   12.7, 1021.5,   14.2,    0.2,12,    4.0,   11.63,   11.4,    6.2,  55,NW,서수도,Seosudo,955,2017,10
 01>,    0.4>,   20.3,    4.6>,    8.58>,   10.3>,   14.1, 1023.2,   17.3>,    0.1>,13,    4.0>,   11.13>,   10.8>,    5.3>,  51,NW>,서수도,Seosudo,955,2017,10
 02,    0.5,   20.1,    4.9,    8.60,   11.4,   15.8, 1026.4,   18.5,    0.1,14,    4.1,   10.96,   13.9,    5.2,  43,NNW,서수도,Seosudo,955,2017,10
 18,    0.4,   19.9,    4.8,    8.69,   11.0,   16.1, 1027.6,   20.3,    0.1,15,    3.9,   11.15,   12.1,    5.3,  47,N,서수도,Seosudo,955,2017,10
 19,    0.4,   19.8,    4.9,    8.65,   11.1,   16.9, 1027.2,   19.2,    0.1,16,    4.0,   11.50,   15.0,    5.2,  52,NW,서수도,Seosudo,955,2017,10
