wh_max_hh,wh_max_,tw,wp_,ls,gt,ta,pa,ta_,wh_sig,tm,wp,ls_,ta__,ws,tw_,gt_wd,stn_ko,stn_en,stn_id,year,month
 01,    0.7,    8.6,    4.9,   11.15,    7.2,   11.4, 1010.5,   13.7,    0.2,20,    4.6,   12.51,    9.0,    2.7,  66,ESE,십이동파,Sibidongpa,957,2017,4
 13,    0.5,    8.3,    5.2,   11.03,    7.6,    9.3], 1009.8,   14.0,    0.1,21,    5.0,   12.38,    6.7,    3.0,  88,NNW,십이동파,Sibidongpa,957,2017,4
 09,    0.6,    8.3,    5.0,   10.99,    9.4,    9.8, 1011.5,   12.4,    0.3,22,    4.4,   12.64,    6.7,    4.8,  86,N,십이동파,Sibidongpa,957,2017,4
 06,    0.4,    8.7,    4.8,   11.04,    6.8,   11.6, 1015.7,   14.7,    0.2,23,    4.4,   13.11,    9.7,    3.6,  70,W,십이동파,Sibidongpa,957,2017,4
 16,    1.5,    9.1,    4.7,   11.03,   15.0,   13.9, 1016.6,   17.8,    0.5,24,    4.4,   13.43,   10.7,    8.0,  59,WSW,십이동파,Sibidongpa,957,2017,4
 12,    1.2,    9.5,    4.7,   11.00,   12.1,   13.6, 1016.7,   16.7,    0.5,25,    4.5,   13.57,    9.7,    5.9,  86,N,십이동파,Sibidongpa,957,2017,4
 13,    1.0,    9.5,    4.8,   10.99,   12.0,   10.6, 1014.7,   13.3,    0.3,26,    4.3,   13.87,    9.3,    6.4,  74,N,십이동파,Sibidongpa,957,2017,4
 14,    1.3,    9.5,    4.9,   11.03,   11.1,   10.5, 1011.2,   12.7,    0.5,27,    4.4,   14.14,    8.9,    6.1,  82,W,십이동파,Sibidongpa,957,2017,4
 13,    1.8,   10.0,    4.9,   11.08,   12.9,   11.7, 1005.0,   14.2,    0.8,28,    4.6,   14.33,   10.1,    8.5,  89,SW,십이동파,Sibidongpa,957,2017,4
 02,    2.3,    9.9,    5.1,   11.14,   16.2,   12.9, 1005.7,   15.9,    0.8,29,    4.7,   14.40,    9.2,    7.4,  85,SW,십이동파,Sibidongpa,957,2017,4
 03,    2.4,   10.2,    4.9,   11.20,   17.4,   13.8, 1006.4,   16.7,    0.9,30,    4.5,   14.39,   11.6,   10.1,  83,SW,십이동파,Sibidongpa,957,2017,4
,    1.3,    8.1,    5.2,   11.10,,   10.4, 1011.5,   13.7,    0.5,월,    4.6,   13.48,    8.0,    6.2,  81,,십이동파,Sibidongpa,957,2017,4
