wh_max_hh,wh_max_,tw,wp_,ls,gt,ta,pa,ta_,wh_sig,tm,wp,ls_,ta__,ws,tw_,gt_wd,stn_ko,stn_en,stn_id,year,month
 17,    3.0,   11.8,    6.4,   13.68,   15.4,    9.3, 1027.6,   12.3,    1.4,01,    5.3,   16.37,    6.5,   10.0,  53,NW,갈매여,Galmaeyeo,958,2016,12
 01,    2.4,   11.3,    6.8,   13.78,   12.2,    6.2, 1031.6,    8.0,    0.8,02,    5.6,   16.54,    3.8,    4.9,  62,NE,갈매여,Galmaeyeo,958,2016,12
 02,    0.7,   11.2,    5.7,   13.82,    9.2,    7.1, 1026.6,    9.3,    0.3,03,    5.0,   16.39,    5.1,    4.5,  64,ENE,갈매여,Galmaeyeo,958,2016,12
 02,    0.5,   11.3,    6.1,   13.77,   10.4,    9.2, 1018.8,   11.3,    0.2,04,    5.4,   16.23,    7.4,    4.1,  76,S,갈매여,Galmaeyeo,958,2016,12
 22,    3.3,   11.2,    5.8,   13.82,   17.1,   10.5, 1019.4,   13.0,    0.9,05,    5.1,   16.13,    6.5,    8.0,  75,N,갈매여,Galmaeyeo,958,2016,12
 08,    6.0,   11.3,    7.5,   13.73,   19.3,    4.3, 1026.6,    7.4,    2.1,06,    6.2,   15.91,    2.6,    7.8,  52,NNW,갈매여,Galmaeyeo,958,2016,12
 24,    1.8,   11.1,    6.1,   13.85,   15.8,    8.1, 1021.8,   11.0,    0.7,07,    5.2,   15.63,    3.6,    7.4,  64,SSW,갈매여,Galmaeyeo,958,2016,12
 01,    1.5,   11.2,    5.4,   13.77,   16.9,    8.6, 1018.3,   12.5,    0.6,08,    5.0,   15.53,    6.3,    5.3,  69,SW,갈매여,Galmaeyeo,958,2016,12
 16,    3.5,   10.9,    6.8,   13.60,   16.3,    7.0, 1021.0,   12.5,    1.8,09,    5.8,   15.31,    4.8,   10.1,  56,NNW,갈매여,Galmaeyeo,958,2016,12
 01,    2.3,   10.8,    6.5,   13.71,   13.4,    4.0, 1027.2,    6.0,    1.0,10,    5.3,   15.67,    1.9,    7.4,  59,NE,갈매여,Galmaeyeo,958,2016,12
 04,    1.7,   10.6,    5.3,   13.73,   12.4,    4.1, 1028.1,    6.2,    0.6,11,    4.8,   16.03,    1.8,    6.1,  44,NE,갈매여,Galmaeyeo,958,2016,12
 03,    0.3,   10.5,    6.2,   13.76,    7.3,    8.2, 1022.8,   10.2,    0.1>,12,    5.3,   16.46,    5.5,    3.9,  67,SE,갈매여,Galmaeyeo,958,2016,12
 22,    2.9,   10.4,    7.1,   13.69,   13.5,    7.7, 1019.4,    9.7,    0.7,13,    5.1,   16.68,    4.6,    8.2,  64,N,갈매여,Galmaeyeo,958,2016,12
 08,    5.3,   10.1,    7.9,   13.54,   18.3,    3.9, 1020.8,    5.7,    2.6,14,    6.6,   16.71,    2.7,   10.5,  57,N,갈매여,Galmaeyeo,958,2016,12
 21,    5.9,    9.5,    7.4,   13.63,   19.7,    2.5, 1024.1,    4.5,    2.4,15,    6.2,   16.94,    0.0,   11.7,  59,NNW,갈매여,Galmaeyeo,958,2016,12
 02,    4.0,    9.5,    7.1,   13.72,   16.3,    2.4, 1028.5,    5.8,    1.6,16,    5.7,   16.89,   -0.5,    7.2,  59,N,갈매여,Galmaeyeo,958,2016,12
