wh_max_hh,wh_max_,tw,wp_,ls,gt,ta,pa,ta_,wh_sig,tm,wp,ls_,ta__,ws,tw_,gt_wd,stn_ko,stn_en,stn_id,year,month
 10,    1.5,   15.6,    5.3,   11.25,    7.3,   14.5, 1019.5,   16.3,    0.6,01,    4.6,   13.31,   12.9,    4.6,  75,NE,십이동파,Sibidongpa,957,2017,11
 11,    1.4,   15.4,    5.2,   11.23,    5.3,   14.9, 1016.5,   17.3,    0.5,02,    4.6,   13.61,   14.1,    2.8,  88,ENE,십이동파,Sibidongpa,957,2017,11
 20>,    3.4>,   15.4,    6.9>,   11.21,   16.8,   12.3, 1019.0,   15.9,    1.1>,03,    5.1>,   13.91,    9.0,    8.3,  73,NE,십이동파,Sibidongpa,957,2017,11
 04,    3.8,   15.3,    8.2,   11.11,   16.3,    9.1, 1026.6,   11.0,    1.5,04,    6.5,   14.11,    7.4,    7.1,  59,ENE,십이동파,Sibidongpa,957,2017,11
 01,    1.1,   15.1,    5.6,   11.32,    7.9,   10.7, 1026.9,   13.8,    0.4,05,    4.8,   14.61,    8.2,    2.6,  63,ENE,십이동파,Sibidongpa,957,2017,11
 14,    0.8,   15.0,    5.3,   11.33,    7.9,   11.1, 1022.8,   14.2,    0.3,06,    4.8,   14.62,    8.9,    2.6,  73,ENE,십이동파,Sibidongpa,957,2017,11
 02>,    0.9>,   15.0,    5.2>,   11.23>,   10.6>,   14.7, 1018.5,   18.6>,    0.3>,07,    4.8>,   14.48>,   11.4>,    5.9>,  80,NE>,십이동파,Sibidongpa,957,2017,11
 22,    2.0,   14.9,    6.3,   11.24,   14.3,   12.7, 1019.0,   16.7,    0.8,08,    4.8,   14.06,   10.2,    7.9,  76,ENE,십이동파,Sibidongpa,957,2017,11
 01,    1.8,   14.8,    5.8,   11.30,   10.1,   11.7, 1021.8,   13.9,    0.5,09,    5.0,   14.03,    9.6,    2.3,  57,ENE,십이동파,Sibidongpa,957,2017,11
 23,    3.0,   14.7,    6.4,   11.28,   21.3,   13.4, 1014.9,   16.3,    0.7,10,    4.6,   13.30,   10.0,    9.7,  73,NE,십이동파,Sibidongpa,957,2017,11
 04,    4.3,   14.5,    7.7,   10.99,   17.5,    8.6, 1019.7,   11.0,    1.6,11,    6.1,   13.13,    7.4,    8.1,  57,ENE,십이동파,Sibidongpa,957,2017,11
 01,    0.9,   14.5,    5.8,   11.21,    8.1,    9.1, 1019.6,   12.0,    0.3,12,    4.8,   13.03,    7.4,    2.3,  63,ENE,십이동파,Sibidongpa,957,2017,11
 22,    2.1,   14.4,    5.0,   11.16,   10.8,   11.0, 1015.7,   14.6,    0.4,13,    4.6,   13.00,    8.0,    5.6,  74,NE,십이동파,Sibidongpa,957,2017,11
 09,    1.9,   14.3,    6.4,   11.07,   14.5,   10.9, 1017.7,   14.6,    1.0,14,    5.2,   12.93,    9.2,    7.0,  49,ENE,십이동파,Sibidongpa,957,2017,11
 07,    2.6,   14.1,    6.3,   11.10,   15.4,    8.1, 1019.8,   10.7,    1.1,15,    5.3,   13.14,    6.6,    8.2,  51,ENE,십이동파,Sibidongpa,957,2017,11
 02,    1.1,   14.1,    5.5,   11.12,   11.9,    6.0, 1022.5,    9.1,    0.5,16,    4.7,   13.52,    3.6,    3.1,  60,NE,십이동파,Sibidongpa,957,2017,11
 24,    2.0,   13.8,    5.0,   11.22,   20.5,    8.5, 1016.8,   12.6,    0.3,17,    4.5,   13.88,    4.8,    6.6,  65,NE,십이동파,Sibidongpa,957,2017,11
 07,    5.0,   13.4,    7.5,   10.84,   20.3,    2.3, 1021.1,    8.0,    2.0,18,    6.5,   13.29,    0.2,   12.3,  59,ENE,십이동파,Sibidongpa,957,2017,11
 06,    1.9,   12.9,    6.4,   11.17,   14.5,    2.8, 1025.2,    6.1,    0.8,19,    5.6,   13.93,    0.4,    3.5,  62,ENE,십이동파,Sibidongpa,957,2017,11
 04>,    1.2>,   12.8,    5.4>,   11.28>,   13.4>,    5.9, 1024.2,    9.5>,    0.6>,20,    4.8>,   13.95>,    3.1>,    5.0>,  66,ENE>,십이동파,Sibidongpa,957,2017,11
 02,    1.3,   12.7,    5.4,   11.21,    7.6,    5.9, 1024.1,    8.3,    0.5,21,    4.9,   13.90,    3.1,    2.6,  65,ENE,십이동파,Sibidongpa,957,2017,11
 14,    2.4,   12.6,    5.7,   11.17,   16.5,    8.9, 1016.7,   12.7,    1.0,22,    4.8,   13.59,    6.2,    8.9,  66,ENE,십이동파,Sibidongpa,957,2017,11
 15,    3.8,   12.3,    7.3,   11.05,   25.6,    5.0, 1019.2,    7.3,    1.7,23,    5.8,   13.37,    1.8,    8.5,  61,E,십이동파,Sibidongpa,957,2017,11
 12,    6.5,   12.1,    6.5,   11.10,   24.4,    4.9, 1022.4,    8.2,    2.3,24,    5.6,   13.25,    2.7,    8.5,  61,E,십이동파,Sibidongpa,957,2017,11
 24,    3.1,   12.0,    5.7,   11.24,   18.6,    9.2, 1021.7,   13.3,    1.2,25,    5.1,   13.10,    4.8,    9.9,  66,ENE,십이동파,Sibidongpa,957,2017,11
 02,    3.6,   11.9,    5.7,   11.01,   20.9,    8.9, 1022.0,   13.1,    1.4,26,    5.3,   12.51,    5.3,    6.1,  64,NE,십이동파,Sibidongpa,957,2017,11
 06,    0.9,   11.8,    5.6,   11.09,    7.4,    5.3, 1024.1,    7.8,    0.3,27,    5.0,   12.58,    3.4,    2.1,  60,ENE,십이동파,Sibidongpa,957,2017,11
 08,    0.6,   11.8,    5.4,   11.04,    7.3,    8.7, 1020.3,   12.1,    0.2,28,    4.7,   12.51,    6.1,    2.5,  77,ENE,십이동파,Sibidongpa,957,2017,11
 14,    2.7,   11.6,    7.9,   10.83,   17.5,    6.4, 1023.2,   12.0,    1.0,29,    5.7,   12.54,    3.6,    8.2,  63,ENE,십이동파,Sibidongpa,957,2017,11
 13,    2.1,   11.2,    7.0,   10.87,   16.3,    2.0, 1026.2,    4.3,    1.0,30,    5.7,   12.77,    0.6,    8.1,  58,NE,십이동파,Sibidongpa,957,2017,11
,    2.3,   13.7,    6.1,   11.14,,    8.8, 1020.9,   12.0,    0.9,월,    5.1,   13.47,    6.3,    6.0,  66,,십이동파,Sibidongpa,957,2017,11
