wh_max_hh,wh_max_,tw,wp_,ls,gt,ta,pa,ta_,wh_sig,tm,wp,ls_,ta__,ws,tw_,gt_wd,stn_ko,stn_en,stn_id,year,month
 18,    1.1,   25.9,    7.6,   14.89,   18.3,   23.8, 1015.6,   25.2,    0.4,01,    5.4,   16.14,   19.6,    5.4,  78,WSW,지귀도,Jigwido,960,2017,10
 03>,    1.5>,   23.7,    7.7>,   14.74,   19.0,   24.2, 1009.2,   26.8,    0.6>,02,    7.0>,   16.21,   22.1,    7.8,  89,WSW,지귀도,Jigwido,960,2017,10
 12>,    1.1>,   24.7,    6.7>,   14.85>,   14.2,   23.7, 1016.1,   26.6,    0.4>,03,    5.9>,   16.48>,   21.6,    5.8,  73,NE,지귀도,Jigwido,960,2017,10
 22,    2.3,   25.0,    6.5,   15.51,   16.8,   22.1, 1020.2,   24.7,    0.7,04,    6.1,   16.61,   19.6,    7.3,  69,E,지귀도,Jigwido,960,2017,10
 10,    2.7,   24.6,    6.8,   15.52,   17.1,   21.1, 1020.5,   23.2,    1.3,05,    6.4,   16.65,   16.9,   11.0,  70,E,지귀도,Jigwido,960,2017,10
 11,    1.5,   24.0,    6.5,   15.45,   13.0,   21.6, 1016.1,   26.1,    0.7,06,    5.9,   16.69,   16.9,    4.7,  90,ENE,지귀도,Jigwido,960,2017,10
 02,    0.8,   23.7,    6.5,   15.46,   10.0,   22.5, 1019.2,   26.2,    0.3,07,    6.0,   16.78,   20.7,    3.4,  77,ESE,지귀도,Jigwido,960,2017,10
 11,    1.1,   23.9,    6.1,   15.49,   10.7,   23.1, 1022.0,   25.7,    0.4,08,    5.6,   16.82,   21.0,    6.0,  84,ESE,지귀도,Jigwido,960,2017,10
 01>,    0.6>,   23.8,    6.3>,   15.47,    5.8,   23.5, 1021.7,   26.8,    0.2>,09,    5.7>,   16.74,   20.9,    3.2,  83,ENE,지귀도,Jigwido,960,2017,10
 08>,    0.3>,   23.1),    7.2>,   15.46>,    4.6>,   23.7, 1019.7,   28.0>,    0.1>,10,    6.3>,   16.58>,   21.6>,    2.2>,  81,NNE>,지귀도,Jigwido,960,2017,10
 06,    0.3,   22.5,    8.0,   15.47,    7.4,   23.4, 1017.3,   25.8,    0.1>,11,    7.0,   16.38,   21.4,    3.4,  84,W,지귀도,Jigwido,960,2017,10
 19,    1.0,   23.1,    8.0,   15.50,   14.0,   20.0, 1017.2,   23.3,    0.2,12,    7.0,   16.21,   17.4,    4.5,  79,ENE,지귀도,Jigwido,960,2017,10
 02,    0.6,   23.6,    7.3,   15.53,   15.3,   19.3, 1018.9,   22.4,    0.3,13,    6.6,   16.20,   17.5,    7.6,  48,ENE,지귀도,Jigwido,960,2017,10
 19,    1.5,   23.9,    7.0,   15.56,   19.6,   19.0, 1021.5,   21.0,    0.5,14,    6.2,   16.34,   17.4,   10.4,  68,ENE,지귀도,Jigwido,960,2017,10
 19,    2.5,   23.9,    7.6,   15.62,   17.9,   18.6, 1022.6,   20.3,    1.2,15,    6.9,   16.47,   15.7,   12.0,  86,ENE,지귀도,Jigwido,960,2017,10
 19,    2.3,   23.9,    7.4,   15.57,   17.9,   18.8, 1022.2,   20.8,    1.2,16,    6.9,   16.47,   17.0,   12.3,  84,ENE,지귀도,Jigwido,960,2017,10
 21,    2.7,   23.7,    7.5,   15.54,   16.3,   19.9, 1021.1,   22.3,    1.1,17,    6.7,   16.49,   18.1,   11.2,  73,ENE,지귀도,Jigwido,960,2017,10
 08,    2.6,   23.4,    7.9,   14.95,   17.1,   20.3, 1019.1,   22.2,    1.4,18,    6.7,   16.58,   18.9,   11.4,  73,ENE,지귀도,Jigwido,960,2017,10
