wh_max_hh,wh_max_,tw,wp_,ls,gt,ta,pa,ta_,wh_sig,tm,wp,ls_,ta__,ws,tw_,gt_wd,stn_ko,stn_en,stn_id,year,month
 11,    0.6,   18.4,    6.0,    8.84,   11.6,   21.1, 1008.8,   23.7,    0.1,01,    4.6,   12.25,   19.8,    6.0,  93,NE,서수도,Seosudo,955,2018,7
 16,    0.5,   18.7,    5.2,    8.77,   16.5,   21.3, 1007.1,   24.5,    0.1,02,    4.3,   12.06,   19.7,    4.1,  94,ESE,서수도,Seosudo,955,2018,7
 13,    0.4,   19.0,    6.2,    8.77,   12.9,   24.4,  999.9,   29.1,    0.1,03,    4.6,   12.00,   20.8,    3.9,  86,N,서수도,Seosudo,955,2018,7
 24,    0.5,   19.3,    6.7,    8.68,    5.9,   21.5,  998.9,   25.7,    0.1,04,    4.5,   11.62,   18.9,    2.7,  91,NW,서수도,Seosudo,955,2018,7
 23,    0.6,   19.4,    5.4,    8.74,    7.4,   22.4, 1003.5,   24.6,    0.1,05,    4.3,   11.51,   19.5,    2.2,  92,NE,서수도,Seosudo,955,2018,7
 11,    0.6,   20.0,    5.7,    8.79,   10.4,   23.5, 1007.7,   25.5,    0.1,06,    4.4,   11.23,   22.2,    5.4,  71,NNE,서수도,Seosudo,955,2018,7
 07,    0.5,   20.5,    5.1,    8.81,   11.2,   22.1, 1010.3,   25.6,    0.1,07,    4.1,   10.98,   19.2,    5.4,  71,ENE,서수도,Seosudo,955,2018,7
 09,    0.6,   20.2,    5.8,    8.71,   12.3,   21.8, 1012.4,   24.7,    0.1,08,    4.3,   10.81,   19.1,    5.1,  69,ENE,서수도,Seosudo,955,2018,7
 03,    0.7,   20.4,    5.4,    8.64,   12.3,   20.9, 1014.5,   23.2,    0.1,09,    4.3,   10.99,   20.0,    6.1,  89,ENE,서수도,Seosudo,955,2018,7
 06,    0.4,   20.2,    6.1,    8.68,    9.3,   23.5, 1014.1,   26.2,    0.1,10,    4.7,   11.34,   20.4,    4.9,  88,E,서수도,Seosudo,955,2018,7
 20,    0.5,   20.1,    5.7,    8.64,    7.7,   24.4, 1015.0,   27.1,    0.1,11,    4.6,   11.97,   21.3,    3.5,  89,SE,서수도,Seosudo,955,2018,7
 05,    0.4,   20.1,    6.9,    8.74,    5.7,   23.3, 1013.9,   25.6,    0.1,12,    4.7,   12.77,   21.2,    2.2,  94,SSE,서수도,Seosudo,955,2018,7
 06,    0.3,   20.0,    6.1,    8.82,    6.8,   23.3, 1012.8,   27.9,    0.1,13,    4.6,   13.01,   20.6,    2.0,  93,S,서수도,Seosudo,955,2018,7
,,   20.0,,,    6.5,   23.6, 1011.9,   26.6,,14,,,   21.0,    2.4,  92,SSE,서수도,Seosudo,955,2018,7
,,   20.1,,,    5.4,   23.3, 1012.9,   27.0,,15,,,   20.3,    2.0,  93,W,서수도,Seosudo,955,2018,7
,,   20.4,,,    4.0,   21.8, 1013.2,   24.5,,16,,,   19.9,    1.7,  95,NW,서수도,Seosudo,955,2018,7
,,,,,    3.5,   22.7, 1012.9,   26.6,,17,,,   19.5,    1.0,  92,NNW,서수도,Seosudo,955,2018,7
,,,,,    4.9,   22.4, 1012.6,   26.0,,18,,,   20.1,    1.7,  91,WNW,서수도,Seosudo,955,2018,7
 20,    0.4,   20.9,    5.0,    8.66,    5.6,   22.4, 1011.9,   25.0,    0.1,19,    4.3,   11.88,   21.4,    2.5,  94,WNW,서수도,Seosudo,955,2018,7
 14>,    0.3>,   21.3,    5.9>,    8.63,    4.9,   22.2, 1010.1,   24.7,    0.1>,20,    4.5>,   11.38,   20.6,    1.8,  95,WNW,서수도,Seosudo,955,2018,7
 24>,    0.5>,   21.5,    5.4>,    8.60>,    5.4>,   23.8, 1009.6,   26.0>,    0.1>,21,    4.4>,   10.89>,   21.9>,    1.3>,  93,NW>,서수도,Seosudo,955,2018,7
 14>,    0.6>,   21.5,    5.1>,    8.75,    4.5,   25.9, 1009.0,   29.9,    0.1>,22,    4.3>,   10.63,   23.3,    1.2,  87,W,서수도,Seosudo,955,2018,7
 18>,    0.5>,   21.8,    6.0>,    8.65>,    6.1,   27.0, 1009.5,   28.9,    0.1>,23,    4.7>,   10.92>,   25.1,    1.9,  80],NW,서수도,Seosudo,955,2018,7
,,   22.0,,,    5.4,   26.1, 1007.9,   29.5,,24,,,   24.1,    1.4,  87,SSW,서수도,Seosudo,955,2018,7
,,   22.4,,,    7.1,   25.9, 1007.7,   27.7,,25,,,   24.3,    2.9,  89,ESE,서수도,Seosudo,955,2018,7
,,,,,    4.2,   25.8, 1008.0,   29.6,,26,,,   24.2,    1.5,  92,E,서수도,Seosudo,955,2018,7
,,,,,    5.3,   24.4, 1008.0,   26.6,,27,,,   23.0,    1.7,  97,WSW,서수도,Seosudo,955,2018,7
,,   22.7,,,    7.4,   24.9, 1006.4,   28.9,,28,,,   22.8,    2.2,  95,NW,서수도,Seosudo,955,2018,7
,,   22.8,,,   12.8,   29.4, 1004.0,   33.7,,29,,,   25.5,    5.9,  69,N,서수도,Seosudo,955,2018,7
,,   22.9,,,    9.0,   28.3, 1004.3,   32.3,,30,,,   25.5,    4.6,  73,N,서수도,Seosudo,955,2018,7
,,   23.2,,,    9.4,   27.4, 1004.9,   30.6,,31,,,   25.0,    3.9,  77,ESE,서수도,Seosudo,955,2018,7
,,   20.7,,,,   23.9, 1009.2,   27.0,,월,,,   21.6,    3.1,  88,,서수도,Seosudo,955,2018,7
