wh_max_hh,wh_max_,tw,wp_,ls,gt,ta,pa,ta_,wh_sig,tm,wp,ls_,ta__,ws,tw_,gt_wd,stn_ko,stn_en,stn_id,year,month
,,,,   99.99,,   14.7, 1014.8,   19.3,,01,,   99.99,   10.6,,  48,,지귀도,Jigwido,960,2020,4
,,,,   99.99,   23.8,   13.3, 1022.0,   16.9,,02,,   99.99,   11.4,    6.5,  48,NE,지귀도,Jigwido,960,2020,4
,,,,   99.99>,    7.3>,   13.9), 1021.9),   17.8>,,03,,   99.99>,   11.5>,    3.2>,  61),WSW>,지귀도,Jigwido,960,2020,4
,,,,   99.99,   13.9,   14.3, 1019.7,   20.7,,04,,   99.99,   10.9,    4.5,  58,SSE,지귀도,Jigwido,960,2020,4
,,,,   99.99,   14.9,   12.1, 1022.0,   15.3,,05,,   99.99,    9.4,    5.6,  43,E,지귀도,Jigwido,960,2020,4
,,,,   99.99,    7.5,   12.4, 1021.0,   16.2,,06,,   99.99,    8.5,    2.9,  55,SSW,지귀도,Jigwido,960,2020,4
,,,,   99.99,    8.1,   14.9, 1017.6,   19.9,,07,,   99.99,   11.1,    2.8,  59,N,지귀도,Jigwido,960,2020,4
,,,,   99.99,    8.8,   14.8, 1018.8,   18.1,,08,,   99.99,   11.8,    3.3,  58,S,지귀도,Jigwido,960,2020,4
,,,,   99.99,   10.1,   14.1, 1022.3,   18.5,,09,,   99.99,   11.8,    3.2,  52,SE,지귀도,Jigwido,960,2020,4
,,,,   99.99,    8.1,   14.4, 1024.2,   17.8,,10,,   99.99,   12.0,    3.3,  64,ESE,지귀도,Jigwido,960,2020,4
,,,,   99.99,   13.5,   13.0, 1018.7,   15.5,,11,,   99.99,   10.0,    6.0,  82,ENE,지귀도,Jigwido,960,2020,4
,,,,   99.99>,   19.6>,   10.8], 1010.9],   13.2>,,12,,   99.99>,    7.6>,   10.0>,  69],NNE>,지귀도,Jigwido,960,2020,4
,,,,   99.99>,   28.8>,   11.7), 1013.3),   13.9>,,13,,   99.99>,    9.5>,    7.5>,  49),NNE>,지귀도,Jigwido,960,2020,4
,,,,   99.99,    6.6,   14.6, 1018.2,   18.6,,14,,   99.99,    9.7,    2.9,  50,NNE,지귀도,Jigwido,960,2020,4
,,,,   99.99,    8.7,   14.3, 1015.8,   16.4,,15,,   99.99,   12.0,    3.6,  58,WNW,지귀도,Jigwido,960,2020,4
,,,,,    9.4,   14.8, 1018.1,   18.1,,16,,,   11.1,    4.4,  68,SE,지귀도,Jigwido,960,2020,4
,,,,,   15.9>,   16.6), 1014.4),   18.4>,,17,,,   15.2>,    5.8>,  83),WSW>,지귀도,Jigwido,960,2020,4
,,,,,   13.5,   14.6, 1017.1,   17.3,,18,,,   12.7,    5.7,  68,S,지귀도,Jigwido,960,2020,4
,,,,,   15.9,   14.3, 1011.4,   16.2,,19,,,   12.3,    8.1,  85,SSE,지귀도,Jigwido,960,2020,4
,,,,,   20.0,   15.1, 1013.3,   18.6,,20,,,   13.0,    6.6,  72,NNE,지귀도,Jigwido,960,2020,4
,,,,,   21.9>,   14.2], 1018.2],   18.1>,,21,,,   10.5>,    6.3>,  33],NE>,지귀도,Jigwido,960,2020,4
,,,,,   20.4>,   11.0, 1020.0,   13.4>,,22,,,    9.2>,    9.6>,  46,NW>,지귀도,Jigwido,960,2020,4
,,,,,   22.5>,   11.2), 1019.1),   14.9>,,23,,,    8.7>,    8.2>,  47),NW>,지귀도,Jigwido,960,2020,4
,,,,,   16.8,   12.8, 1019.0,   14.6,,24,,,    9.8,    8.4,  54,WNW,지귀도,Jigwido,960,2020,4
,,,,,   14.5,   15.0, 1016.6,   18.2,,25,,,   11.9,    6.7,  76,WSW,지귀도,Jigwido,960,2020,4
,,,,,   11.2,   15.3, 1018.3,   19.0,,26,,,   12.5,    3.1,  59,WNW,지귀도,Jigwido,960,2020,4
,,,,,   13.2>,   15.6, 1021.1,   19.6>,,27,,,   12.3>,    5.1>,  41,ENE>,지귀도,Jigwido,960,2020,4
,,,,,   13.5,   15.3, 1022.7,   18.9,,28,,,   12.5,    4.1,  40,WNW,지귀도,Jigwido,960,2020,4
,,,,,    9.4,   15.3, 1021.5,   18.6,,29,,,   11.9,    3.4,  56,NW,지귀도,Jigwido,960,2020,4
,,,,,   10.5,   17.3, 1018.6,   19.8,,30,,,   14.7,    4.8,  80,NW,지귀도,Jigwido,960,2020,4
,,,,,,   14.1, 1018.4,   17.4,,월,,,   11.2,    5.4,  59,,지귀도,Jigwido,960,2020,4
