wh_max_hh,wh_max_,tw,wp_,ls,gt,ta,pa,ta_,wh_sig,tm,wp,ls_,ta__,ws,tw_,gt_wd,stn_ko,stn_en,stn_id,year,month
 18,    5.3,    3.2,    7.6,   13.20,   15.4,    1.8, 1014.9,    5.6,    2.1,01,    6.0,   16.27,   -0.4,    8.9,  68,NW,갈매여,Galmaeyeo,958,2018,3
 02,    3.2,    3.3,    7.1,   13.54,   11.3,    0.0, 1018.8,    1.7,    1.0,02,    5.8,   16.75,   -2.1,    2.9,  54,N,갈매여,Galmaeyeo,958,2018,3
 01,    0.7,    3.4,    6.4,   13.66,   11.3,    7.3, 1014.0,   11.9,    0.2,03,    5.3,   16.86,    1.0,    2.5,  62,N,갈매여,Galmaeyeo,958,2018,3
 13,    0.5,    3.6,    6.8,   13.61,   13.1,, 1011.2,   17.8,    0.2,04,    5.5,   16.50,  -39.7,    5.1,,SSE,갈매여,Galmaeyeo,958,2018,3
 21,    3.3,    3.8,    7.8,   13.50,   14.3,, 1015.2,    6.3,    1.6,05,    6.3,   16.30,,    7.2,,NNE,갈매여,Galmaeyeo,958,2018,3
 03,    2.3,    3.9,    6.9,   13.79,    8.7,    3.5], 1029.2,    4.7,    1.0,06,    5.6,   16.36,    3.0,    6.0,  76,N,갈매여,Galmaeyeo,958,2018,3
 02,    1.8,    4.0,    5.8,   13.72,   10.7,    4.6, 1026.3,    6.3,    0.6,07,    5.0,   16.07,    3.0,    3.4,  77,N,갈매여,Galmaeyeo,958,2018,3
 20,    3.0,    4.1,    6.3,   13.46,   14.2,    2.6, 1020.4,    4.4,    1.2,08,    5.1,   15.55,    1.5,    9.8,  82,NNW,갈매여,Galmaeyeo,958,2018,3
 03,    3.9,    3.9,    7.7,   13.55,    8.6,    2.8, 1024.4,    4.0,    1.5,09,    6.4,   15.18,    1.9,    3.1,  70,N,갈매여,Galmaeyeo,958,2018,3
 01,    1.0,    3.9,    5.3,   13.64,    5.8,    3.8, 1025.1,    5.3,    0.4,10,    5.0,   15.07,    1.9,    2.6,  77,WSW,갈매여,Galmaeyeo,958,2018,3
 07,    0.8,    3.9,    5.0,   13.52,    4.6,    4.5), 1026.1,    9.0>,    0.3,11,    4.7,   14.62,    2.0>,    1.4,,SSW,갈매여,Galmaeyeo,958,2018,3
 01>,    0.3>,    3.9),    7.4>,   13.45>,   10.6>,, 1022.7),,    0.1>,12,    5.8>,   14.73>,,    3.7>,,S>,갈매여,Galmaeyeo,958,2018,3
 22,    0.7,    4.2,    6.8,   13.50,   16.4,   11.8, 1019.0,   13.3,    0.3>,13,    5.1,   15.10,    9.4,    9.5,  61,S,갈매여,Galmaeyeo,958,2018,3
 09,    0.8,    4.6,    5.3,   13.53,   13.5,   14.2, 1018.8,   17.5,    0.3,14,    5.0,   15.50,   10.8,    8.7,  67,S,갈매여,Galmaeyeo,958,2018,3
 23,    1.9,    4.8,    5.8,   13.52,   13.9,, 1014.7,,    0.4,15,    5.0,   15.78,,    6.7,,S,갈매여,Galmaeyeo,958,2018,3
