wh_max_hh,wh_max_,tw,wp_,ls,gt,ta,pa,ta_,wh_sig,tm,wp,ls_,ta__,ws,tw_,gt_wd,stn_ko,stn_en,stn_id,year,month
 15,    1.3,    7.5,    5.6,   13.73,    8.6,    6.9, 1016.9,    8.5,    0.6,01,    5.0,   16.71,    5.3,    4.3,  86,NW,갈매여,Galmaeyeo,958,2017,4
 02,    1.3,    7.7,    5.4,   13.77,    7.0,    7.8, 1020.0,    9.1,    0.4,02,    4.8,   16.48,    5.7,    2.7,  79,NW,갈매여,Galmaeyeo,958,2017,4
 05,    1.3,    7.9,    5.5,   13.79,    8.2,    9.4, 1024.0,   12.0,    0.3,03,    4.8,   16.20,    5.4,    4.8,  70,SSW,갈매여,Galmaeyeo,958,2017,4
 14>,    0.6>,    8.0,    5.3>,   13.77>,    7.8>,   11.7, 1023.9,   14.6>,    0.2>,04,    4.8>,   15.83>,    9.9>,    4.3>,  55,SSW>,갈매여,Galmaeyeo,958,2017,4
 21,    1.7,    8.0,    7.0,   13.72,   21.3,   12.9, 1015.7,   15.3,    0.4,05,    5.3,   15.48,   10.1,    9.8,  80,S,갈매여,Galmaeyeo,958,2017,4
 02,    1.2,    8.2,    6.3,   13.58,   14.3,    8.5, 1013.3,   11.4,    0.4,06,    5.6,   15.31,    6.7,    4.8,  94,SW,갈매여,Galmaeyeo,958,2017,4
 03,    0.6,    8.3,    7.1,   13.62,    7.0,    8.3, 1014.4,    9.7,    0.3,07,    5.9,   15.65,    6.7,    3.5,  92,ENE,갈매여,Galmaeyeo,958,2017,4
 22,    1.3,    8.5,    7.8,   13.64,   10.5,    6.9, 1013.4,    8.8,    0.3,08,    6.0,   15.88,    5.6,    4.6,  95,NNW,갈매여,Galmaeyeo,958,2017,4
 18,    1.6,    8.8,    5.5,   13.59,    6.7,    8.8], 1013.5,   10.0,    0.6,09,    4.9,   15.95,    6.5,    3.0,  86,NNW,갈매여,Galmaeyeo,958,2017,4
 01,    0.9,    9.0,    6.0,   13.80,   12.4,   10.5, 1010.6,   12.9,    0.4,10,    5.2,   16.34,    8.6,    5.2,  70,N,갈매여,Galmaeyeo,958,2017,4
