wh_max_hh,wh_max_,tw,wp_,ls,gt,ta,pa,ta_,wh_sig,tm,wp,ls_,ta__,ws,tw_,gt_wd,stn_ko,stn_en,stn_id,year,month
 04,    0.3,   18.7,    5.9,   13.77,   10.5,   23.1, 1007.8,   25.8,    0.1,01,    5.2,   15.66,   21.5,    4.9,  95,S,갈매여,Galmaeyeo,958,2017,7
 20,    1.1,   18.7,    5.2,   13.81,   16.6,   24.4, 1007.3,   26.0,    0.4,02,    4.8,   15.40,   22.4,    9.5,  92,SSW,갈매여,Galmaeyeo,958,2017,7
 06,    1.6,   20.6,    6.0,   13.78,   15.5,   22.9, 1007.0,   24.5,    0.7,03,    5.2,   15.26,   22.0,    9.2,  98,SW,갈매여,Galmaeyeo,958,2017,7
 22,    2.1,   20.1,    9.4,   13.72,    9.6,   22.7, 1006.8,   23.9,    0.5,04,    7.0,   15.38,   22.0,    4.0,  77,SSW,갈매여,Galmaeyeo,958,2017,7
 01,    0.8,   20.6,    8.7,   13.72,    3.7,   23.6), 1010.1,   27.7,    0.3,05,    7.0,   15.36,   22.2,    0.7,  64,WNW,갈매여,Galmaeyeo,958,2017,7
 22,    0.5,   20.4,    6.8,   13.72,   10.3,   25.3, 1009.8,   28.1,    0.2,06,    5.9,   15.66,   23.2,    3.9,  91,SSW,갈매여,Galmaeyeo,958,2017,7
 22,    1.0,   20.1,    5.9,   13.73,   15.3,   25.8, 1007.3,   27.5,    0.3,07,    5.2,   15.92,   24.2,   10.6,  90,S,갈매여,Galmaeyeo,958,2017,7
 11>,    1.4>,   21.5),    7.4>,   13.77>,   20.9>,   24.8), 1006.8),   26.4>,    0.5>,08,    5.6>,   16.13>,   21.5>,    8.6>,  93),WSW>,갈매여,Galmaeyeo,958,2017,7
 01,    1.0,   21.6,    8.1,   13.78,   13.8,   25.8, 1006.0,   28.7,    0.4,09,    6.3,   16.32,   23.1,    7.0,  90,S,갈매여,Galmaeyeo,958,2017,7
 24,    1.6,   21.7,    8.0,   13.83,   16.9,   24.7, 1001.7,   26.6,    0.6,10,    6.0,   16.51,   23.0,   10.9,  94,S,갈매여,Galmaeyeo,958,2017,7
 01,    1.6,   22.1,    8.5,   13.85,   13.4,   23.5, 1008.2,   25.4,    0.7,11,    6.5,   16.44,   22.3,    6.3,  94,SW,갈매여,Galmaeyeo,958,2017,7
