wh_max_hh,wh_max_,tw,wp_,ls,gt,ta,pa,ta_,wh_sig,tm,wp,ls_,ta__,ws,tw_,gt_wd,stn_ko,stn_en,stn_id,year,month
 04,    1.8,    6.3,    5.7,   13.61,,    3.1, 1028.2,    4.8,    0.8,01,    5.0,   16.53,    1.9,,  54,,갈매여,Galmaeyeo,958,2018,1
 21,    1.7,    6.3,    5.4,   13.70,,    4.0, 1028.9,    7.7,    0.5,02,    4.6,   16.94,    2.4,,  65,,갈매여,Galmaeyeo,958,2018,1
 06,    2.5,    6.1,    6.5,   13.63,,    0.7, 1031.2,    3.4,    1.3,03,    5.3,   16.87,    0.0,,  60,,갈매여,Galmaeyeo,958,2018,1
 01,    2.3,    5.8,    7.1,   13.68,,   -0.5, 1027.3,    1.1,    1.2,04,    5.7,   16.92,   -2.3,,  64,,갈매여,Galmaeyeo,958,2018,1
 24,    1.9,    5.7,    5.9,   13.69,,    1.7, 1021.6,    4.0,    0.8,05,    5.0,   16.62,   -0.2,,  66,,갈매여,Galmaeyeo,958,2018,1
 03,    2.1,    5.8,    6.0,   13.67,,    2.8, 1024.0,    4.0,    1.1,06,    5.3,   16.44,    1.4,,  59,,갈매여,Galmaeyeo,958,2018,1
 02,    1.4,    5.7,    5.3,   13.77,,    2.2, 1020.8,    4.4,    0.5,07,    4.9,   16.32,    0.1,,  71,,갈매여,Galmaeyeo,958,2018,1
 23,    4.0,    5.7,    6.9,   13.63,,    3.3, 1012.6,    5.4,    0.7,08,    4.8,   15.64,    1.3,,  73,,갈매여,Galmaeyeo,958,2018,1
 03,    6.8,    5.3,    7.7,   13.31,,    1.2, 1015.2,    3.4,    3.0,09,    6.5,   15.12,   -1.5,,  67,,갈매여,Galmaeyeo,958,2018,1
 19,    7.1,    4.9,    7.1,   13.34,,   -2.3, 1019.0,    3.9,    3.1,10,    6.4,   14.67,   -4.6,,  78,,갈매여,Galmaeyeo,958,2018,1
 03,    5.5,    5.5,    7.7,   13.47,,   -3.7, 1026.5,   -1.8,    2.7,11,    6.4,   14.96,   -6.0,,  69,,갈매여,Galmaeyeo,958,2018,1
 01,    3.3,    5.0,    7.2,   13.57,,   -5.4, 1031.8,   -2.7,    1.5,12,    6.2,   15.09,   -7.9,,  79,,갈매여,Galmaeyeo,958,2018,1
 09,    1.9,    4.6,    5.9,   13.62,,    2.5, 1031.9,    5.6,    0.8,13,    5.3,   15.38,   -3.3,,  61,,갈매여,Galmaeyeo,958,2018,1
 01,    0.9,    4.7,    5.7,   13.62,,    4.0, 1028.4,    7.1,    0.4,14,    5.1,   15.69,    0.7,,  67,,갈매여,Galmaeyeo,958,2018,1
 13>,    1.7>,    4.7),    6.2>,   13.48>,,, 1024.0),    8.0>,    0.6>,15,    5.4>,   15.73>,    3.8>,,  61),,갈매여,Galmaeyeo,958,2018,1
 01,    1.0,    4.7,    5.4,   13.58,,    5.4, 1017.3,    7.7,    0.3,16,    4.9,   16.09,    4.0,,  78,,갈매여,Galmaeyeo,958,2018,1
 01,    0.3,    4.8,    7.7,   13.70,,    5.0, 1018.5,    6.6,    0.2,17,    6.3,   16.25,    4.0,,  86,,갈매여,Galmaeyeo,958,2018,1
 19,    1.4,    4.9,    6.6,   13.65,    8.6,    4.7, 1023.8,    6.7,    0.4,18,    4.9,   16.28,    3.3,    4.6,  73,NNW,갈매여,Galmaeyeo,958,2018,1
 02,    1.2,    4.9,    5.7,   13.67,    8.7,    3.0), 1024.7,    4.1,    0.3,19,    4.7,   16.37,    1.8,    5.2,  56,NNE,갈매여,Galmaeyeo,958,2018,1
 21,    1.1,    4.8,    6.9,   13.70,    7.3,    3.7, 1023.4,    6.1,    0.3,20,    5.2,   16.32,    1.4,    2.1,  69,SSW,갈매여,Galmaeyeo,958,2018,1
 01,    1.1,    4.8,    5.2,   13.69,    6.6,    3.2, 1023.0,    5.1,    0.5,21,    4.7,   16.23,    0.3,    3.4,  72,NNE,갈매여,Galmaeyeo,958,2018,1
 24,    3.2,    4.8,    6.0,   13.69,   17.6,    4.2, 1016.5,    7.1,    0.5,22,    5.2,   16.10,    0.6,    7.6,  63,NNW,갈매여,Galmaeyeo,958,2018,1
 10,    5.8,    4.6,    7.4,   13.48,   17.4,   -4.3, 1024.1,    1.5,    2.3,23,    6.4,   15.59,   -6.7,    9.4,  66,N,갈매여,Galmaeyeo,958,2018,1
 22,    2.8,    4.8,    6.7,   13.61,   16.0,   -7.7, 1029.1,   -3.8,    1.4,24,    5.7,   15.56,  -10.7,   10.0,  68,NE,갈매여,Galmaeyeo,958,2018,1
 16,    6.0,    4.7,    7.2,   13.55,   19.1,   -6.3, 1029.8,   -4.8,    2.5,25,    6.0,   15.24,   -7.8,   12.7,  59,N,갈매여,Galmaeyeo,958,2018,1
 12,    5.3,    4.6,    7.1,   13.38,   18.6,   -6.5, 1029.8,   -4.8,    2.8,26,    6.4,   14.85,   -8.8,   11.9,  64,N,갈매여,Galmaeyeo,958,2018,1
