wh_max_hh,wh_max_,tw,wp_,ls,gt,ta,pa,ta_,wh_sig,tm,wp,ls_,ta__,ws,tw_,gt_wd,stn_ko,stn_en,stn_id,year,month
 13,    0.3,    9.5,    5.1,    8.60,    8.7,   14.4, 1014.2,   18.1,    0.0,01,    4.1,   12.34,   10.8,    2.8,  95,NW,서수도,Seosudo,955,2018,5
 21,    1.5,    9.6,    5.4,    8.56,   15.1,   12.2, 1006.1,   17.0,    0.2,02,    4.2,   12.35,    8.9,    5.9,  90,WNW,서수도,Seosudo,955,2018,5
 10,    1.0,    9.6,    5.0,    8.48,   13.5,   10.2, 1008.8,   12.1,    0.4,03,    4.1,   12.05,    9.0,    8.3,  77,SW,서수도,Seosudo,955,2018,5
 16,    1.2,    9.7,    5.1,    8.62,   14.5,   11.5, 1012.5,   13.5,    0.5,04,    4.1,   12.02,   10.0,    9.1,  68,SSW,서수도,Seosudo,955,2018,5
 01>,    0.5>,    9.9,    5.5>,    8.57>,   13.1>,   14.2, 1015.1,   18.4>,    0.2>,05,    4.5>,   11.84>,   11.0>,    6.2>,  70,SSE>,서수도,Seosudo,955,2018,5
 01>,    0.4>,   10.2,    6.0>,    8.61>,   11.8>,   14.1, 1007.8,   17.7>,    0.1>,06,    4.7>,   11.32>,   11.8>,    4.3>,  92,SSE>,서수도,Seosudo,955,2018,5
 05,    0.3,   10.4,    6.2,    8.51,    7.7,   14.5, 1007.3,   17.3,    0.1,07,    4.7,   10.90,   11.4,    3.6,  78,NW,서수도,Seosudo,955,2018,5
 05,    0.5,   10.9,    5.5,    8.70,   11.9,   15.7, 1013.9,   20.2,    0.1,08,    4.3,   10.64,   11.7,    4.8,  69,NNW,서수도,Seosudo,955,2018,5
 20,    0.3,   11.3,    5.3,    8.62,   10.7,   12.4, 1021.7,   14.1,    0.1,09,    4.4,   10.47,   10.6,    4.3,  72,NE,서수도,Seosudo,955,2018,5
 05>,    0.5>,   11.2,    5.6>,    8.41>,    9.7>,   11.0, 1023.5,   12.4>,    0.1>,10,    4.3>,   10.32>,    9.3>,    3.8>,  90,SSE>,서수도,Seosudo,955,2018,5
 05,    0.4,   11.5,    5.1,    8.42,    7.6,   10.7, 1019.4,   12.8,    0.1,11,    4.2,   10.70,    8.6,    2.2,  92,N,서수도,Seosudo,955,2018,5
 05,    0.4,   11.6,    5.3,    8.49,   11.8,   12.4, 1009.9,   14.0,    0.1,12,    4.1,   11.12,   10.8,    5.3,  91,ENE,서수도,Seosudo,955,2018,5
