wh_max_hh,wh_max_,tw,wp_,ls,gt,ta,pa,ta_,wh_sig,tm,wp,ls_,ta__,ws,tw_,gt_wd,stn_ko,stn_en,stn_id,year,month
 06,    1.0,   11.2,    5.4,   16.74,   17.5,    4.9, 1026.7,    7.2,    0.4,01,    4.5,   18.22,    2.9,   10.3,  41,NNW,간여암,Ganyoam,961,2018,1
 09,    1.0,   11.5,    5.8,   16.68,   15.0,    6.4, 1027.6,    8.9,    0.4,02,    4.7,   18.38,    4.5,    8.7,  47,NNW,간여암,Ganyoam,961,2018,1
 15,    1.5,   10.9,    4.9,   16.67,   20.9,    3.8, 1027.3,    7.1,    0.6,03,    4.5,   18.41,    2.0,   13.8,  38,NNW,간여암,Ganyoam,961,2018,1
 09,    1.5,   10.7,    6.5,   16.72,   18.3,    3.2, 1024.8,    5.7,    0.6,04,    5.1,   18.47,    1.5,    2.6,  44,NNW,간여암,Ganyoam,961,2018,1
 16,    1.8,   10.5,    6.0,   16.81,   22.5,    4.0, 1018.7,    6.2,    0.7,05,    4.8,   18.47,    2.4,   11.2,  50,NW,간여암,Ganyoam,961,2018,1
 03,    2.4,   10.2,    4.9,   16.76,   23.8,    4.9, 1021.6,    7.8,    0.7,06,    4.4,   18.20,    2.2,   10.4,  42,NW,간여암,Ganyoam,961,2018,1
 24,    1.2,   11.1,    5.1,   16.85,   13.0,    7.9, 1019.8,   11.6,    0.4,07,    4.4,   18.00,    5.7,    7.9,  60,NE,간여암,Ganyoam,961,2018,1
 23,    2.9,   12.7,    4.7,   17.02,   24.3,    7.3, 1010.2,    9.8,    0.9,08,    4.2,   17.94,    4.9,   12.0,  74,NW,간여암,Ganyoam,961,2018,1
 05>,    3.6>,   10.9],    5.4>,   16.86>,   27.1>,    3.0], 1014.9],    5.7>,    1.9>,09,    4.8>,   17.56>,    1.5>,   16.8>,  53],NW>,간여암,Ganyoam,961,2018,1
,,,,,   28.4,,,    4.8,,10,,,    0.0,   16.4,,NW,간여암,Ganyoam,961,2018,1
,,,,,   23.5,,,    4.9,,11,,,    0.0,   13.7,,NNW,간여암,Ganyoam,961,2018,1
,,,,,   23.3,,,    5.8,,12,,,    0.0,   13.9,,N,간여암,Ganyoam,961,2018,1
,,,,,   15.7,    3.0,,    0.5,,13,,,    0.0,    9.2,,NNW,간여암,Ganyoam,961,2018,1
 05>,    0.7>,   11.2,    5.2>,   16.60,   12.9,    6.9, 1029.4,   11.9,    0.3>,14,    4.8>,   17.41,    3.9,    5.1,  60,SSW,간여암,Ganyoam,961,2018,1
 03,    2.2,   11.5,    5.1,   16.64,   14.9,   10.4, 1024.3,   13.8,    0.9,15,    4.4,   17.62,    7.1,    7.0,  66,SSW,간여암,Ganyoam,961,2018,1
 24,    2.1,   10.8,    5.0,   16.92,   19.1,   10.0, 1016.4,   13.8,    0.8,16,    4.4,   18.05,    8.2,    5.5,  82,NNE,간여암,Ganyoam,961,2018,1
 06,    2.2,   11.2,    5.4,   16.98,   17.0,    8.4, 1016.3,   11.4,    1.1,17,    4.9,   18.29,    5.2,    8.5,  75,ENE,간여암,Ganyoam,961,2018,1
 12,    1.0,   10.0,    5.4,   16.79,   13.6,    7.8, 1021.8,   11.2,    0.5,18,    4.6,   18.08,    5.7,    8.2,  64,NW,간여암,Ganyoam,961,2018,1
 02,    0.8,   12.1,    5.3,   16.80,   13.7,    6.6, 1021.9,    9.2,    0.3,19,    4.7,   18.12,    3.9,    7.5,  51,NNW,간여암,Ganyoam,961,2018,1
 01,    1.0,   13.1,    5.2,   16.77,   12.9,    6.6, 1021.9,    9.6,    0.3,20,    4.7,   18.07,    5.0,    4.3,  41,NNW,간여암,Ganyoam,961,2018,1
 13,    1.6,   13.7,    5.3,   16.78,   13.7,    8.0, 1021.5,   10.7,    0.5,21,    4.5,   18.00,    5.4,    7.9,  44,NE,간여암,Ganyoam,961,2018,1
 22,    2.7,   14.3,    5.0,   16.88,   21.6,    8.2, 1015.8,   10.9,    0.9,22,    4.4,   18.02,    5.8,    9.3,  57,WNW,간여암,Ganyoam,961,2018,1
,,,,,   26.6,,,,,23,,,,   14.8,  33,NNW,간여암,Ganyoam,961,2018,1
,,,,,   25.4>,,,,,24,,,,   14.0>,,NNW>,간여암,Ganyoam,961,2018,1
,,,,,   26.2>,,,,,25,,,,   16.2>,,NW>,간여암,Ganyoam,961,2018,1
,,,,,,,,,,26,,,,,,,간여암,Ganyoam,961,2018,1
,,,,,,,,,,27,,,,,,,간여암,Ganyoam,961,2018,1
,,,,,,,,,,28,,,,,,,간여암,Ganyoam,961,2018,1
,,,,,,,,,,29,,,,,,,간여암,Ganyoam,961,2018,1
,,,,,,,,,,30,,,,,,,간여암,Ganyoam,961,2018,1
,,,,,,,,,,31,,,,,,,간여암,Ganyoam,961,2018,1
,,,,,,,,,,월,,,,   10.2,,,간여암,Ganyoam,961,2018,1
