wh_max_hh,wh_max_,tw,wp_,ls,gt,ta,pa,ta_,wh_sig,tm,wp,ls_,ta__,ws,tw_,gt_wd,stn_ko,stn_en,stn_id,year,month
,,,,,,,,,,01,,,,,,,십이동파,Sibidongpa,957,2018,12
,,,,,   13.0,   14.6, 1019.4,,,02,,,    8.2,    7.4,  67,E,십이동파,Sibidongpa,957,2018,12
,,,,,   13.8,   16.3, 1014.0,,,03,,,   12.2,    7.0,  97,E,십이동파,Sibidongpa,957,2018,12
,,,,,   19.6>,    9.2], 1018.1],,,04,,,    5.1>,   11.2>,  71],WNW>,십이동파,Sibidongpa,957,2018,12
,,,,,   15.8,    4.3, 1023.9,    7.6,,05,,,    2.1,    4.3,  55,NNW,십이동파,Sibidongpa,957,2018,12
,,,,,   21.2,    5.7, 1021.4,   17.6,,06,,,    3.2,    6.1,  71,SW,십이동파,Sibidongpa,957,2018,12
,,,,,   20.2,   -1.8, 1029.5,    4.3,,07,,,   -3.8,   10.0,  81,NNW,십이동파,Sibidongpa,957,2018,12
,,,,,   16.7,   -3.1, 1030.9,    1.5,,08,,,   -7.0,    5.5,  86,NW,십이동파,Sibidongpa,957,2018,12
,,,,,   12.4,   -1.6, 1033.6,    1.7,,09,,,   -4.4,    2.2,  70,WNW,십이동파,Sibidongpa,957,2018,12
,,,,,   10.6,    2.9, 1031.0,    9.6,,10,,,   -1.3,    2.3,  53,E,십이동파,Sibidongpa,957,2018,12
,,,,,   12.5,    4.3, 1025.6,    9.8,,11,,,    0.5,    2.4,  71,NW,십이동파,Sibidongpa,957,2018,12
,,,,,   15.8,    3.1, 1027.3,    6.7,,12,,,    1.3,    8.1,  61,NNW,십이동파,Sibidongpa,957,2018,12
,,,,,   16.4,    3.6, 1027.4,    8.0,,13,,,    0.7,    8.5,  63,NW,십이동파,Sibidongpa,957,2018,12
,,,,   99.99,   14.2,    1.3, 1032.5,    3.2,,14,,   99.99,   -0.1,    5.9,  63,N,십이동파,Sibidongpa,957,2018,12
,,,,   99.99,    6.2,    2.8, 1029.7,    6.8,,15,,   99.99,   -0.2,    1.7,  55,NE,십이동파,Sibidongpa,957,2018,12
,,,,   99.99,   10.6,    4.7, 1018.8,   10.6,,16,,   99.99,    1.0,    4.5,  74,WSW,십이동파,Sibidongpa,957,2018,12
,,,,,,    6.7, 1017.0,   10.4,,17,,,    4.5,,  57,,십이동파,Sibidongpa,957,2018,12
,,,,,,    8.0, 1018.8,   12.6,,18,,,    5.2,,  56,,십이동파,Sibidongpa,957,2018,12
,,,,,,    9.8, 1018.7,   14.1,,19,,,    8.1,,  76,,십이동파,Sibidongpa,957,2018,12
,,,,,,    8.6, 1020.2,   12.6,,20,,,    6.6,,  65,,십이동파,Sibidongpa,957,2018,12
,,,,,    7.9,    8.6, 1020.3,   13.3,,21,,,    5.4,    3.2,  61,ESE,십이동파,Sibidongpa,957,2018,12
,,,,,    8.3,    9.0, 1020.7,   12.9,,22,,,    7.1,    3.0,  76,NE,십이동파,Sibidongpa,957,2018,12
,,,,,   15.9,    6.7, 1023.0,   12.7,,23,,,    2.0,    8.9,  57,NNW,십이동파,Sibidongpa,957,2018,12
,,,,,   12.2,    3.0, 1025.4,    7.9,,24,,,    0.0,    4.1,  68,N,십이동파,Sibidongpa,957,2018,12
,,,,,    9.7,    5.1, 1022.0,   11.2,,25,,,    1.0,    4.5,  69,ESE,십이동파,Sibidongpa,957,2018,12
,,,,,   17.4,    3.4, 1023.0,,,26,,,   -0.7,    6.5,  58,N,십이동파,Sibidongpa,957,2018,12
,,,,,   21.0,   -3.7, 1027.4,    0.7,,27,,,   -5.6,   12.4>,  66,NNE,십이동파,Sibidongpa,957,2018,12
,,,,,   20.1,   -3.3, 1029.7,    0.0,,28,,,   -5.8,   10.0,  73,N,십이동파,Sibidongpa,957,2018,12
,,,,,   18.3,   -1.7, 1032.8,    1.2,,29,,,   -3.8,    8.1,  75,NNW,십이동파,Sibidongpa,957,2018,12
,,,,,   14.6,   -0.9, 1034.9,    8.1,,30,,,   -3.0,    5.2,  70,N,십이동파,Sibidongpa,957,2018,12
,,,,,   10.1,    1.0, 1034.6,,,31,,,   -2.1,    3.9,  65,N,십이동파,Sibidongpa,957,2018,12
,,,,,,    4.2, 1025.1,    8.2,,월,,,    1.2,    6.0,  68,,십이동파,Sibidongpa,957,2018,12
