wh_max_hh,wh_max_,tw,wp_,ls,gt,ta,pa,ta_,wh_sig,tm,wp,ls_,ta__,ws,tw_,gt_wd,stn_ko,stn_en,stn_id,year,month
 08,    0.2,   17.3,    7.8,   15.25,   12.0,   20.9, 1001.1,   24.1,    0.1,01,    6.7,   16.08,   19.3,    4.5,  90,WNW,지귀도,Jigwido,960,2017,6
 24,    0.3,   17.6,    8.4,   15.32,   21.1,   21.9, 1004.9,   24.9,    0.1,02,    7.0,   15.96,   18.5,    4.0,  45,NE,지귀도,Jigwido,960,2017,6
 01,    0.3,   17.8,    9.1,   15.35,    7.6,   20.4, 1008.6,   23.4,    0.2,03,    6.7,   15.91,   17.4,    2.4,  63,SSE,지귀도,Jigwido,960,2017,6
 11,    0.4,   18.6,   10.4,   15.34,   12.1,   20.3, 1011.1,   22.3,    0.2,04,    7.9,   15.86,   17.4,    5.3,  61,SE,지귀도,Jigwido,960,2017,6
 24,    0.9,   19.1,    8.0,   15.37,    9.3,   20.8, 1015.2,   22.7,    0.2,05,    6.7,   16.03,   18.5,    5.3,  69,SE,지귀도,Jigwido,960,2017,6
 06,    1.6,   19.3,    7.2,   15.36,   15.7,   20.3, 1013.0,   21.5,    0.8,06,    5.9,   16.12,   18.4,    6.3,  90,SSW,지귀도,Jigwido,960,2017,6
 04,    1.9,   18.1,    8.5,   15.25,   19.9,   20.3, 1007.8,   22.9,    0.7,07,    7.5,   16.16,   18.1,    9.5,  81,WNW,지귀도,Jigwido,960,2017,6
 01,    0.4,   17.6,    6.7,   15.27,    7.7,   20.2, 1011.7,   25.0,    0.1,08,    6.2,   16.30,   16.9,    2.4,  72,S,지귀도,Jigwido,960,2017,6
 01,    0.3,   18.2,    7.0,   15.27,   12.7,   20.5, 1010.8,   23.0,    0.1,09,    6.3,   16.33,   18.0,    3.7,  75,WNW,지귀도,Jigwido,960,2017,6
 20,    0.2,   18.4,    8.2,   15.28,    8.4,   21.1, 1008.5,   23.0,    0.0,10,    6.9,   16.46,   19.7,    3.4,  93,WNW,지귀도,Jigwido,960,2017,6
 18,    0.5,   18.5,    6.2,   15.34,    8.7,   21.3, 1008.7,   24.4,    0.2,11,    5.5,   16.44,   19.5,    3.8,  84,W,지귀도,Jigwido,960,2017,6
 20,    2.5,   19.4,    6.6,   15.34,   13.3,   20.5, 1013.8,   22.1,    0.8,12,    5.8,   16.45,   19.0,    7.9,  77,ESE,지귀도,Jigwido,960,2017,6
 02,    1.9,   20.3,    6.8,   15.32,   13.0,   19.5, 1014.4,   21.3,    0.8,13,    5.9,   16.33,   18.0,    7.1,  78,ESE,지귀도,Jigwido,960,2017,6
 01,    0.6,   19.4,    6.4,   15.27,    8.8,   20.3, 1011.8,   24.4,    0.2,14,    5.9,   16.26,   17.4,    2.2,  68,E,지귀도,Jigwido,960,2017,6
 04,    0.2,   18.7,    7.3,   15.27,    6.1,   22.2, 1010.0,   26.1,    0.1,15,    6.6,   16.14,   18.2,    2.3,  63,S,지귀도,Jigwido,960,2017,6
 18,    0.5,   18.8,    7.1,   15.34,   12.4,   21.5, 1010.6,   25.5,    0.1,16,    6.1,   16.10,   19.9,    5.0,  75,ESE,지귀도,Jigwido,960,2017,6
 13,    0.7,   19.9,    6.1,   15.37,   12.5,   21.3, 1010.9,   23.0,    0.4,17,    5.5,   16.05,   19.8,    6.7,  82,ESE,지귀도,Jigwido,960,2017,6
