wh_max_hh,wh_max_,tw,wp_,ls,gt,ta,pa,ta_,wh_sig,tm,wp,ls_,ta__,ws,tw_,gt_wd,stn_ko,stn_en,stn_id,year,month
 10,    0.4,   16.5,    7.2,   15.29,    7.5,   10.6, 1030.1,   14.1,    0.2,15,    6.5,   16.35,    7.8,    3.3,  59,WNW,지귀도,Jigwido,960,2017,2
 23,    0.6,   16.4,    6.9,   15.27,   15.2,   14.1), 1022.5,   17.4,    0.2,16,    5.9,   16.13,   10.1,    6.3,  69,WSW,지귀도,Jigwido,960,2017,2
 06,    0.6,   16.3,    6.9,   15.25,   15.7,   13.8, 1019.5,   17.1,    0.2,17,    6.1,   15.90,    9.3,    7.2,  64,S,지귀도,Jigwido,960,2017,2
 04,    0.4,   16.2,    6.9,   15.29,   20.2,    8.1, 1024.6,   10.1,    0.2,18,    6.0,   15.81,    5.3,    7.3,  46,NE,지귀도,Jigwido,960,2017,2
 21,    0.6,   16.6,    7.3,   15.32,   12.5,   10.6, 1019.8,   15.7,    0.2,19,    6.4,   15.65,    4.7,    5.3,  58,SW,지귀도,Jigwido,960,2017,2
 06,    1.2,   16.5],    7.7,   15.23,   25.7,   11.5, 1014.8,   16.7,    0.4,20,    6.9,   15.58,    4.5,   10.3,  55,NE,지귀도,Jigwido,960,2017,2
 24,    1.4,   16.2,    7.3,   15.46,   25.5,    8.7, 1027.4,   11.6,    0.4,21,    6.2,   15.94,    3.5,    8.9,  55,NE,지귀도,Jigwido,960,2017,2
 04,    1.9,   16.2],    7.8,   15.37,   21.8,   12.6, 1013.9,   16.3,    0.7,22,    6.6,   16.04,    8.5,    9.2,  84,WNW,지귀도,Jigwido,960,2017,2
 02,    0.8,   16.2,    7.9,   15.28,   22.1,    7.1, 1016.9,   10.8,    0.3,23,    6.8,   16.04,    3.7,    7.8,  57,ESE,지귀도,Jigwido,960,2017,2
 12,    0.5,   16.3,    7.2,   15.39,   17.6,    6.5, 1023.3,   11.1,    0.2,24,    6.5,   16.35,    3.7,    6.8,  48,SE,지귀도,Jigwido,960,2017,2
 01,    0.4,   16.4,    7.3,   15.38,   15.4,    8.6, 1023.9,   12.0,    0.2>,25,    6.7,   16.48,    5.1,    4.3,  49,NNW,지귀도,Jigwido,960,2017,2
 07,    0.3,   16.2,    7.2,   15.38,   15.1,    9.9, 1024.3,   12.6,    0.1,26,    6.4,   16.66,    6.9,    5.4,  39,NE,지귀도,Jigwido,960,2017,2
 22,    0.6,   16.2,    6.9,   15.35,   14.6,    8.9, 1025.9,   11.7,    0.2>,27,    5.9,   16.73,    6.4,    5.5,  53,ENE,지귀도,Jigwido,960,2017,2
 09,    0.7,   16.1,    6.2,   15.30,    7.3,   10.1, 1025.1,   13.2,    0.3,28,    5.8,   16.73,    7.0,    3.5,  46,NE,지귀도,Jigwido,960,2017,2
,    0.6,   16.5,    7.5,   15.31,,    8.9, 1022.9,   12.1,    0.2,월,    6.5,   16.26,    5.5,    6.0,  55,,지귀도,Jigwido,960,2017,2
