wh_max_hh,wh_max_,tw,wp_,ls,gt,ta,pa,ta_,wh_sig,tm,wp,ls_,ta__,ws,tw_,gt_wd,stn_ko,stn_en,stn_id,year,month
,,,,,    5.7>,,,   28.6>,,01,,,   24.2>,    2.3>,,WSW>,서수도,Seosudo,955,2018,8
,,   23.7,,,    5.5,   27.2, 1005.9,   31.1,,02,,,   24.9,    2.0,  85,SE,서수도,Seosudo,955,2018,8
,,   23.8,,,    6.0,   26.9, 1007.8,   29.1,,03,,,   24.8,    2.3,  90,W,서수도,Seosudo,955,2018,8
,,   24.1,,,    4.6,   26.6, 1008.7,   28.3,,04,,,   25.3,    2.0,  91,SE,서수도,Seosudo,955,2018,8
 05,    0.3,   24.3,    5.4,    8.70,    6.1,   25.9], 1008.3,   28.3,    0.1,05,    4.5,   11.13,   24.7,    2.6,  94,S,서수도,Seosudo,955,2018,8
 15,    0.4,   24.6,    4.8,    8.69,    4.5,   26.3, 1007.3,   28.2,    0.1>,06,    4.3,   11.05,   24.9,    2.2,  95,SSW,서수도,Seosudo,955,2018,8
 03,    0.3,   24.6,    5.6,    8.70,    4.5,   26.9, 1007.6,   29.0,    0.1,07,    4.3,   10.84,   25.3,    1.0,  94,WSW,서수도,Seosudo,955,2018,8
 17,    0.4,   25.0,    5.1,    8.69,    5.4,   26.8, 1007.4,   29.0,    0.1,08,    4.2,   11.35,   25.2,    2.0,  94,WSW,서수도,Seosudo,955,2018,8
 10,    0.4,   25.0,    5.4,    8.68,    6.2,   26.2, 1004.8,   28.3,    0.1,09,    4.1,   11.81,   25.2,    2.7,  94,S,서수도,Seosudo,955,2018,8
 11,    0.3,   25.1,    6.0,    8.77,    8.1,   27.2, 1003.8,   29.9,    0.1,10,    4.1,   12.43,   24.4,    2.9,  88,W,서수도,Seosudo,955,2018,8
 09,    0.4,   25.2,    5.8,    8.94,    7.0,   27.8, 1005.2,   30.4,    0.1,11,    4.5,   12.86,   26.4,    3.2,  83,ENE,서수도,Seosudo,955,2018,8
 11>,    0.4>,   25.0,    6.0>,    9.09,    6.7,   27.3, 1007.5,   30.2,    0.0>,12,    4.3>,   13.27,   25.8,    2.7,  83,ENE,서수도,Seosudo,955,2018,8
 11,    0.5,   25.1,    5.3,    9.11,    5.7,   28.2), 1010.6,   31.3,    0.1,13,    4.4,   13.50,   26.0,    1.6,  82,NW,서수도,Seosudo,955,2018,8
 11,    0.4,   25.2,    6.0,    9.01,    6.1,   27.8, 1010.4,   30.8,    0.1,14,    4.8,   13.43,   25.9,    2.1,  85,WNW,서수도,Seosudo,955,2018,8
 11,    0.4,   25.5,    6.0,    8.91,    9.3,   29.0, 1007.2,   32.0,    0.1,15,    4.6,   12.99,   26.9,    3.3,  78,NNE,서수도,Seosudo,955,2018,8
 11,    0.4,   25.4,    5.8,    8.90,   13.5,   29.1, 1008.9,   32.9,    0.1,16,    4.4,   12.60,   26.6,    5.1,  70,ENE,서수도,Seosudo,955,2018,8
 06,    0.7,   25.4,    7.5,    9.12,   15.8,   26.4, 1012.0,   30.9,    0.1,17,    4.6,   12.45,   23.4,    7.0,  56,ENE,서수도,Seosudo,955,2018,8
 02>,    0.3>,   25.4,    6.0>,    8.99>,   11.0>,   25.0, 1011.3,   27.6>,    0.1>,18,    4.5>,   11.56>,   22.6>,    5.3>,  65,ENE>,서수도,Seosudo,955,2018,8
 01,    0.4,   25.5,    6.7,    8.75,    6.1,   25.7, 1010.2,   27.6,    0.1,19,    4.9,   10.81,   24.4,    2.8,  77,WNW,서수도,Seosudo,955,2018,8
 24,    0.7,   25.4,    6.0,    8.91,   18.7,   26.7, 1004.9,   29.1,    0.2,20,    4.8,   10.80,   24.6,    6.6,  77,SSE,서수도,Seosudo,955,2018,8
 03,    1.0,   25.6,    5.5,    8.76,   19.5,   25.0, 1004.1,   27.4,    0.3,21,    4.8,   10.76,   22.7,    5.4,  86,SE,서수도,Seosudo,955,2018,8
 18,    0.4,   25.6,    5.3,    8.80,   10.0,   27.7, 1004.5,   31.4,    0.1,22,    4.6,   10.62,   24.1,    5.6,  78,N,서수도,Seosudo,955,2018,8
 24,    0.5,   25.9,    6.2,    8.90,   18.1,   27.9,  999.6,   30.3,    0.1,23,    4.4,   11.43,   24.7,    7.9,  76,NNW,서수도,Seosudo,955,2018,8
 20,    1.0,   25.9,    4.6,    8.70,   19.7,   24.4,  998.0,   26.2,    0.4,24,    4.0,   11.21,   22.9,    9.9,  85,NNW,서수도,Seosudo,955,2018,8
 13,    0.6,   25.6,    5.6,    8.94,    8.6,   24.4, 1009.7,   25.7,    0.2,25,    4.4,   11.92,   23.6,    4.8,  81,SSE,서수도,Seosudo,955,2018,8
 19,    0.4,   25.4,    5.3,    8.98,   12.5,   22.9, 1012.2,   25.2,    0.1,26,    4.3,   12.43,   20.7,    4.9,  80,SE,서수도,Seosudo,955,2018,8
 11,    0.5,   25.1,    5.8,    8.99,    9.9,   23.1, 1011.6,   25.3,    0.1,27,    4.5,   12.56,   20.6,    3.9,  92,NE,서수도,Seosudo,955,2018,8
 11,    0.4,   25.0,    5.6,    9.00,   21.7,   24.4, 1011.4,   26.1,    0.1,28,    4.6,   12.66,   22.7,    3.7,  95,SW,서수도,Seosudo,955,2018,8
 14,    0.9,   24.9,    5.8,    9.04,   15.7,   25.7, 1009.0,   27.2,    0.3,29,    4.4,   12.69,   25.0,    9.9,  91,SSE,서수도,Seosudo,955,2018,8
 02,    0.8,   25.0,    5.5,    8.91,   14.4,   24.7, 1009.7,   26.7,    0.2,30,    4.5,   12.51,   23.9,    4.0,  89,S,서수도,Seosudo,955,2018,8
 07,    0.3,   25.1,    5.9,    8.87,    7.3,   24.4, 1010.9,   25.6,    0.1,31,    4.3,   12.22,   23.3,    3.1,  79,NW,서수도,Seosudo,955,2018,8
,    0.5,   25.1,    5.7,    8.88,,   26.3, 1007.7,   28.7,    0.1,월,    4.4,   12.00,   24.4,    4.0,  84,,서수도,Seosudo,955,2018,8
