wh_max_hh,wh_max_,tw,wp_,ls,gt,ta,pa,ta_,wh_sig,tm,wp,ls_,ta__,ws,tw_,gt_wd,stn_ko,stn_en,stn_id,year,month
,,,,,   24.6,   10.3, 1027.2,   13.8,,01,,,    7.6,   10.9,,NNW,간여암,Ganyoam,961,2016,11
,,,,,   16.3,   10.5, 1026.1,   14.0,,02,,,    7.5,    8.5,,NNW,간여암,Ganyoam,961,2016,11
,,,,,   13.5,   13.9, 1022.8,   16.5,,03,,,   11.4,    6.0,,NW,간여암,Ganyoam,961,2016,11
,,,,,   10.3,   14.9, 1018.2,   17.4,,04,,,   12.6,    5.7,,WSW,간여암,Ganyoam,961,2016,11
,,,,,   10.9,   17.4, 1015.4,   22.2,,05,,,   13.6,    5.7,,W,간여암,Ganyoam,961,2016,11
,,,,,   20.1,   17.2, 1021.9,   20.9,,06,,,   14.3,   12.2,,ENE,간여암,Ganyoam,961,2016,11
,,,,,   15.4,   16.7, 1022.9,   19.9,,07,,,   14.1,    8.0,,ENE,간여암,Ganyoam,961,2016,11
,,,,,   21.9>,   12.7], 1021.1],   17.4>,,08,,,    9.2>,   11.9>,,NNW>,간여암,Ganyoam,961,2016,11
,,,,,   20.1,   10.9, 1025.7,   15.1,,09,,,    7.1,    9.4,,NNW,간여암,Ganyoam,961,2016,11
,,,,,   17.6,   14.2, 1019.0,   18.1,,10,,,   10.7,   10.6,,ENE,간여암,Ganyoam,961,2016,11
,,,,,   17.4,   14.6, 1020.0,   17.4,,11,,,   11.7,    8.7,,NNW,간여암,Ganyoam,961,2016,11
,,,,,    7.0,   16.1, 1023.1,   18.0,,12,,,   13.3,    3.3,,NE,간여암,Ganyoam,961,2016,11
,,,,,   11.8,   17.4, 1021.6,   20.9,,13,,,   13.9,    6.4,,E,간여암,Ganyoam,961,2016,11
,,,,,   17.6,   17.7, 1014.9,   20.3,,14,,,   15.0,    8.8,,SE,간여암,Ganyoam,961,2016,11
,,,,,   15.9,   15.8, 1017.3,   18.3,,15,,,   11.7,    8.2,,NNW,간여암,Ganyoam,961,2016,11
,,,,,    1.0,   14.9, 1021.5,   19.6,,16,,,   11.3,    0.0,,N,간여암,Ganyoam,961,2016,11
,,,,,   12.1,   15.8, 1022.9,   17.4,,17,,,   14.5,    3.8,,NE,간여암,Ganyoam,961,2016,11
,,,,,   14.8,   16.5, 1017.2,   19.9,,18,,,   13.6,    7.3,  79,NE,간여암,Ganyoam,961,2016,11
,,,,,   11.3,   16.5, 1014.5,   19.9,,19,,,   13.9,    4.6,  88),NE,간여암,Ganyoam,961,2016,11
,,,,,   13.5,   17.3, 1019.0,   20.9,,20,,,   13.9,    7.1,,E,간여암,Ganyoam,961,2016,11
,,,,,   13.8,   16.5, 1016.6,   20.3,,21,,,   13.5,    8.9,,NE,간여암,Ganyoam,961,2016,11
,,,,,   20.7,   12.1, 1018.5,   16.9,,22,,,    6.9,   11.7,,NNW,간여암,Ganyoam,961,2016,11
,,,,,   22.8,    8.5, 1021.9,   12.7,,23,,,    5.6,   10.5,,NNW,간여암,Ganyoam,961,2016,11
,,,,,   24.7,    6.0, 1024.2,    8.9,,24,,,    3.4,,  52,NW,간여암,Ganyoam,961,2016,11
 02,    1.2,   17.0,    5.5,   16.81,    2.3,    8.2, 1026.3,   10.7,    0.5,25,    4.7,   17.53,    5.1,    0.0,  47,N,간여암,Ganyoam,961,2016,11
 06,    0.8,   16.7,    5.1,   16.90,   11.9,   10.4, 1022.3,   13.6,    0.4,26,    4.5,   17.73,    8.9,    0.6,  67,ENE,간여암,Ganyoam,961,2016,11
 09,    1.3,   17.2,    4.7,   16.98,   12.0,   10.6, 1020.1,   13.3,    0.6,27,    4.3,   17.97,    8.0,    0.9,  56,N,간여암,Ganyoam,961,2016,11
 24,    1.7,   16.3,    4.5,   16.85,   11.8,    9.3, 1025.7,   11.5,    0.7,28,    4.2,   17.98,    7.6,    0.1,  47,NNW,간여암,Ganyoam,961,2016,11
 24>,    1.4>,   16.1),    4.9>,   16.74>,   11.0>,   10.0), 1030.6),   12.9>,    0.6>,29,    4.4>,   17.98>,    7.2>,    3.8>,  43),ENE>,간여암,Ganyoam,961,2016,11
 23,    2.2,   15.8,    4.8,   16.82,   17.2,   12.6, 1025.9,   15.7,    0.8,30,    4.3,   18.07,   11.0,    8.2,  69,NNW,간여암,Ganyoam,961,2016,11
,,,,,,   13.5, 1021.5,   16.8,,월,,,   10.6,    6.6,,,간여암,Ganyoam,961,2016,11
