wh_max_hh,wh_max_,tw,wp_,ls,gt,ta,pa,ta_,wh_sig,tm,wp,ls_,ta__,ws,tw_,gt_wd,stn_ko,stn_en,stn_id,year,month
 20,    0.9,   21.0,    7.3,   15.34,    9.8,   24.8, 1025.5,   28.2,    0.3,01,    6.2,   16.31,   21.5,    4.2,  96,S,지귀도,Jigwido,960,2018,7
 21,    1.4,   19.9,    9.4,   15.31,   15.4,   25.2, 1025.5,   26.8,    0.6,02,    7.9,   16.27,   24.0,    4.5,  92,E,지귀도,Jigwido,960,2018,7
 12,    4.9,   22.4,   10.0,   15.40,   23.9,   24.7, 1025.5,   27.4,    1.9,03,    8.8,   16.22,   23.4,   12.7,  85,ENE,지귀도,Jigwido,960,2018,7
 01,    1.0,   20.5,    8.7,   15.34,   16.6,   24.9, 1025.5,   28.3,    0.4,04,    7.6,   16.14,   23.0,    3.6,  85,WNW,지귀도,Jigwido,960,2018,7
 13,    0.5,   20.2,    8.0,   15.38,   11.6,   23.7, 1025.5,   25.8,    0.2,05,    7.4,   16.07,   23.0,    5.0,  94,ESE,지귀도,Jigwido,960,2018,7
 24,    2.4,   21.9,    7.1,   15.44,   15.0,   22.6, 1025.5,   23.6,    0.7,06,    6.0,   16.04,   20.5,    9.3,  95,ENE,지귀도,Jigwido,960,2018,7
 02,    2.6,   22.7,    7.1,   15.51,   19.0,   21.2, 1025.5,   22.7,    1.4,07,    6.5,   16.03,   19.7,   12.1,  87,E,지귀도,Jigwido,960,2018,7
 19,    1.8,   22.5,    6.8,   15.43,   14.8,   20.9, 1025.5,   24.6,    1.0,08,    6.5,   15.93,   18.1,    8.9,  96,E,지귀도,Jigwido,960,2018,7
 03,    1.9,   21.7,   10.2,   15.34,    9.3,   24.0, 1025.5,   27.3,    0.7,09,    7.9,   16.02,   21.0,    3.4,  93,ENE,지귀도,Jigwido,960,2018,7
 23,    1.9,   21.8,   11.5,   15.36,   10.2,   24.7, 1025.5,   27.1,    0.9,10,   10.1,   16.29,   22.8,    5.5,  90,E,지귀도,Jigwido,960,2018,7
 04>,    1.7>,   21.3,   10.9>,   15.39>,    6.2>,   26.1, 1025.5,   28.0>,    0.9>,11,    9.4>,   16.58>,   25.1>,    2.7>,  90,ESE>,지귀도,Jigwido,960,2018,7
