wh_max_hh,wh_max_,tw,wp_,ls,gt,ta,pa,ta_,wh_sig,tm,wp,ls_,ta__,ws,tw_,gt_wd,stn_ko,stn_en,stn_id,year,month
 02,    1.3,   14.0,    5.2,   16.55,   25.4,    5.1, 1029.0,    7.6,    0.5,01,    4.8,   17.59,    2.3,   11.3,  37,NNW,간여암,Ganyoam,961,2017,12
 07,    1.0,   14.1,    5.2,   16.61,   10.5,    7.2, 1028.2,    9.0,    0.4,02,    4.6,   17.93,    5.4,    1.1,  45,N,간여암,Ganyoam,961,2017,12
 07,    0.6,   13.7,    6.3,   16.68,    9.4,    9.9, 1024.1,   12.1,    0.3,03,    5.1,   18.21,    8.0,    3.2,  53,NNW,간여암,Ganyoam,961,2017,12
 14,    1.9,   13.7,    6.1,   16.74,   26.0,    7.6, 1020.3,   11.7,    0.7,04,    4.6,   18.46,    2.4,   13.0,  54,NNW,간여암,Ganyoam,961,2017,12
 16,    1.8,   13.5,    4.7,   16.71,   18.8,    3.1, 1021.8,    5.7,    0.7,05,    4.3,   18.44,    0.1,   10.8,  49,N,간여암,Ganyoam,961,2017,12
 01,    1.2,   13.5,    5.4,   16.72,   12.7,    7.2, 1024.1,    9.6,    0.5,06,    5.0,   18.39,    3.1,    3.7,  44,WNW,간여암,Ganyoam,961,2017,12
 15,    1.8,   13.1,    5.4,   16.77,   19.2,    9.1, 1021.0,   11.7,    0.6,07,    4.5,   18.34,    6.2,    8.5,  47,NNW,간여암,Ganyoam,961,2017,12
 16,    2.2,   13.4,    5.3,   16.74,   24.9,    3.4, 1022.1,    7.0,    0.9,08,    4.6,   18.08,    1.3,   15.6,  49,NNW,간여암,Ganyoam,961,2017,12
 17,    1.6,   13.0,    6.2,   16.75,   15.1,    7.1, 1020.8,    9.6,    0.6,09,    4.8,   17.78,    3.4,    6.5,  49,WNW,간여암,Ganyoam,961,2017,12
 23>,    2.9>,   14.9,    5.2,   16.87,,    9.7, 1015.1,   13.4,    1.2,10,    4.5,   17.73,    6.7,,  56,,간여암,Ganyoam,961,2017,12
 03,    2.5,   13.4,    5.1,   16.72,   23.3,    3.1, 1021.7,    7.7,    1.3,11,    4.7,   17.44,    0.3,   15.8,  49,NNW,간여암,Ganyoam,961,2017,12
 20,    1.5,   13.8,    4.9,   16.66,   22.7,    0.0, 1027.6,    2.8,    0.5,12,    4.5,   17.29,   -2.2,   13.5,  47,NNW,간여암,Ganyoam,961,2017,12
 08,    1.0,   12.9,    5.2,   16.60,   25.0,    1.5, 1028.7,    4.4,    0.5,13,    4.6,   17.22,   -1.2,   14.2,  39,NNW,간여암,Ganyoam,961,2017,12
 03,    0.9,   13.8,    6.1,   16.69,   10.9,    5.0, 1029.1,    8.2,    0.5,14,    4.9,   17.43,    1.4,    4.6,  39,NE,간여암,Ganyoam,961,2017,12
 19,    1.1,   13.5,    6.6,   16.74,   19.1,    7.0, 1025.2,    8.6,    0.5,15,    5.3,   17.63,    5.7,    6.5,  32,NNW,간여암,Ganyoam,961,2017,12
 13,    2.1,   12.6,    5.6,   16.66,   22.0,    3.8, 1025.0,    8.1,    0.9,16,    4.4,   17.74,    0.3,   12.8,  53,NW,간여암,Ganyoam,961,2017,12
 18,    1.3,   12.6,    5.2,   16.63,   19.6,    1.1, 1029.5,    4.3,    0.6,17,    4.6,   17.77,   -1.6,   11.4,  51,NNW,간여암,Ganyoam,961,2017,12
 24,    1.7,   11.6,    5.2,   16.61,   15.9,    5.4, 1029.1,    8.4,    0.5,18,    4.6,   17.82,    1.7,    7.9,  51,WNW,간여암,Ganyoam,961,2017,12
 01,    2.6,   11.6,    4.9,   16.57,   19.3,    4.7, 1029.0,    8.5,    1.0,19,    4.4,   17.80,    1.1,   12.9,  50,NNW,간여암,Ganyoam,961,2017,12
 01,    1.6,   12.5,    5.0,   16.55,   20.3,    3.7, 1031.2,    7.6,    0.6,20,    4.5,   17.81,    0.7,    6.1,  47,NNW,간여암,Ganyoam,961,2017,12
 18,    1.3,   12.5,    5.0,   16.52,   14.2,    5.7, 1030.1,    7.8,    0.5,21,    4.3,   17.78,    3.9,    8.8,  48,NW,간여암,Ganyoam,961,2017,12
 01,    0.9,   12.2,    4.8,   16.56,   16.7,    7.3, 1027.1,    9.6,    0.3,22,    4.3,   17.74,    4.5,    8.0,  50,NNW,간여암,Ganyoam,961,2017,12
 22,    0.6,   12.1,    5.0,   16.67,   19.7,   10.3], 1023.8,   12.9,    0.2,23,    4.6,   17.71,    7.6,    2.8,  65,NNW,간여암,Ganyoam,961,2017,12
 16>,    4.2>,   11.1],    5.5>,   16.50>,   26.5>,   10.2], 1013.3],   15.3>,    1.4>,24,    4.6>,   18.01>,    6.7>,   12.6>,  67],NW>,간여암,Ganyoam,961,2017,12
 03,    2.5,   10.7,    5.0,   16.75,   25.0,    4.3, 1021.5,    7.3,    1.0,25,    4.6,   17.56,    2.5,   14.0,  44,NW,간여암,Ganyoam,961,2017,12
 17,    2.0,   10.7,    4.6,   16.60,   20.9,    4.9, 1023.9,    7.9,    1.1,26,    4.3,   17.30,    1.2,   13.6,  46,NNW,간여암,Ganyoam,961,2017,12
 08,    1.9,   11.2,    5.4,   16.54,   24.6,    1.8, 1027.6,    5.1,    0.9,27,    4.9,   17.19,   -1.0,   13.5,  36,NW,간여암,Ganyoam,961,2017,12
 01,    1.2,   11.1,    6.7,   16.63,   13.5,    4.1, 1028.1,    6.4,    0.5,28,    5.4,   17.31,    2.1,    3.7,  42,NNE,간여암,Ganyoam,961,2017,12
 16,    1.8,   11.3,    6.4,   16.68,   14.5,    7.6, 1026.0,   12.1,    0.7,29,    4.7,   17.36,    4.3,    8.9,  59,NNW,간여암,Ganyoam,961,2017,12
 06,    0.7,   10.9,    6.3,   16.78,   16.0,    8.1, 1024.3,   10.8,    0.4,30,    5.2,   17.75,    5.3,    2.6,  62,NNW,간여암,Ganyoam,961,2017,12
 16,    1.9,   10.8,    6.4,   16.80,   21.6,    6.1, 1022.4,    9.2,    0.8,31,    4.5,   18.00,    4.4,   12.0,  50,NW,간여암,Ganyoam,961,2017,12
,    1.7,   12.6,    5.5,   16.66,,    5.6, 1024.9,    8.7,    0.7,월,    4.7,   17.76,    2.8,    9.3,  49,,간여암,Ganyoam,961,2017,12
