wh_max_hh,wh_max_,tw,wp_,ls,gt,ta,pa,ta_,wh_sig,tm,wp,ls_,ta__,ws,tw_,gt_wd,stn_ko,stn_en,stn_id,year,month
 01,    0.7,   16.4,    4.6,   17.01,   13.1,   20.5, 1014.7,   24.6,    0.3,01,    4.3,   18.18,   17.1,,  69,NW,간여암,Ganyoam,961,2018,6
 02,    0.6,   16.1,    4.8,   16.96,   12.1,   20.6, 1014.9,   23.8,    0.2,02,    4.4,   18.14,   18.5,,  75,NE,간여암,Ganyoam,961,2018,6
 08,    0.4,   16.0,    5.4,   16.97,   14.8,   20.5, 1013.9,   24.2,    0.2>,03,    4.8,   18.00,   17.4,,  80,W,간여암,Ganyoam,961,2018,6
 16,    0.6,   16.3,    5.5,   16.98,   12.0,   21.4, 1013.6,   24.6,    0.3,04,    4.8,   17.97,   18.7,,  70,W,간여암,Ganyoam,961,2018,6
 24,    1.8,   16.6,    5.0,   17.04,   12.9,   19.3, 1012.1,   21.9,    0.7,05,    4.5,   17.86,   16.7,    7.7>,  83,ENE,간여암,Ganyoam,961,2018,6
 01,    1.6,   16.5,    5.1,   17.03,   13.6,   20.1, 1012.4,   23.0,    0.5,06,    4.8,   17.75,   17.5,    3.8>,  83,WNW,간여암,Ganyoam,961,2018,6
 18,    0.5,   16.6,    5.9,   17.04,   12.0,   20.7], 1011.6,   23.9,    0.2,07,    5.0,   17.59,   18.2,,  82,N,간여암,Ganyoam,961,2018,6
 05,    0.5,   16.2,    5.6,   17.16,   14.6,   21.0, 1007.8,   24.2,    0.2,08,    5.0,   17.68,   18.1,    3.9>,  83,SW,간여암,Ganyoam,961,2018,6
 23,    3.4,   17.5,    5.1,   17.28,   26.2,   19.7, 1006.5,   22.0,    1.2,09,    4.5,   17.96,   18.0,   15.1>,  78,E,간여암,Ganyoam,961,2018,6
 02,    3.6,   17.7,    5.0,   17.37,   25.4,   19.0], 1003.0,   21.4,    1.5,10,    4.6,   18.26,   16.6,   12.9,  77,ENE,간여암,Ganyoam,961,2018,6
 04>,    1.9>,   18.5,    6.0,   17.39,   21.4,   18.1, 1000.8,   20.9,    1.0,11,    5.0,   18.51,   15.2,    6.1>,  82,NE,간여암,Ganyoam,961,2018,6
 06,    1.2,   18.5,    6.2,   17.33,   11.6,   19.5, 1003.9,   22.4,    0.6,12,    5.2,   18.69,   17.4,    5.1,  78,SE,간여암,Ganyoam,961,2018,6
 21,    3.4,   19.2,    7.1,   17.27,   14.4,   20.1), 1007.7,   23.1,    0.7,13,    5.2,   18.83,   17.9,    7.7,  73,E,간여암,Ganyoam,961,2018,6
 21,    3.4,   20.1,    5.0,   17.27,   21.6,   20.0, 1007.4,   23.4,    1.5,14,    4.5,   18.99,   18.1,   15.2,  73,E,간여암,Ganyoam,961,2018,6
 22,    5.3,   19.8,    5.0,   17.21,   24.1,   19.5, 1009.7,   22.6,    1.7,15,    4.6,   18.87,   16.7,   15.6,  65,E,간여암,Ganyoam,961,2018,6
 22,    3.2,   20.3,    4.9,   17.10,   20.9,   18.8, 1012.0,   21.1,    1.6,16,    4.5,   18.71,   17.2,   15.5,  67,ENE,간여암,Ganyoam,961,2018,6
 03,    1.9,   20.3,    5.2,   17.11,   16.4,   19.8], 1010.0,   22.8,    0.9,17,    4.7,   18.53,   16.8,    9.0>,  76,ENE,간여암,Ganyoam,961,2018,6
 01,    1.2,   20.4,    6.0,   17.17,   14.4,   21.2, 1007.5,   23.8,    0.5,18,    5.4,   18.57,   19.1,,  79,NNW,간여암,Ganyoam,961,2018,6
 15,    0.9,   20.4,    6.1,   17.25,   18.8,   20.8), 1005.2,   24.1,    0.5,19,    5.0,   18.40,   19.0,,  87,S,간여암,Ganyoam,961,2018,6
 24,    1.2,   20.6,    5.6,   17.32,   13.5,   21.7, 1003.6,   26.0,    0.6,20,    5.2,   18.34,   18.6,    4.8>,  81,N,간여암,Ganyoam,961,2018,6
 04,    2.3,   20.3,    6.1,   17.24,   11.7,   22.8], 1006.5,   25.8,    1.1,21,    5.4,   18.06,   20.3,    5.9,  74,WSW,간여암,Ganyoam,961,2018,6
 07,    1.5,   20.5,    5.7,   17.18,   14.4,   22.3, 1008.4,   25.2,    0.7,22,    5.2,   17.83,   20.2,,  78,NNE,간여암,Ganyoam,961,2018,6
 22,    2.1,   20.6,    5.4,   17.21,   14.7,   21.4, 1006.0,   24.2,    0.6,23,    4.5,   17.90,   18.2,    7.6>,  78,SSW,간여암,Ganyoam,961,2018,6
 01,    1.3,   20.3,    5.1,   17.16,   14.3,   22.0, 1008.4,   25.0,    0.7,24,    4.4,   18.00,   18.7,    8.2,  80,N,간여암,Ganyoam,961,2018,6
 01,    1.2,   20.4,    5.5,   17.12,   15.1,   22.3, 1011.5,   25.2,    0.6,25,    5.1,   18.10,   19.7,    5.3>,  86,SSW,간여암,Ganyoam,961,2018,6
 24,    2.8,   20.2,    5.4,   17.13,   19.9,   23.3, 1008.5,   26.4,    1.1,26,    4.7,   18.23,   20.7,   10.2,  89,SSW,간여암,Ganyoam,961,2018,6
,,   20.6,    4.9>,   17.13>,   23.5,   22.8, 1004.9,   25.8,,27,    4.6>,   18.46>,   20.3,   11.8,  89,SW,간여암,Ganyoam,961,2018,6
,,   20.0,,,   16.8>,   22.3, 1001.8,   24.3,,28,,,   20.2,    9.5,  91,SW>,간여암,Ganyoam,961,2018,6
,,   19.3,,   17.29,,   22.6, 1004.7,   25.1,,29,,   18.47,   20.5,    4.8>,  88,,간여암,Ganyoam,961,2018,6
,,   18.3,,   17.14,,   22.0, 1010.6,   24.7,,30,,   18.30,   20.0,,  89,,간여암,Ganyoam,961,2018,6
,    1.9,   18.8,    5.5,   17.17,,   20.9, 1008.3,   23.9,    0.8,월,    4.8,   18.25,   18.4,,  79,,간여암,Ganyoam,961,2018,6
