wh_max_hh,wh_max_,tw,wp_,ls,gt,ta,pa,ta_,wh_sig,tm,wp,ls_,ta__,ws,tw_,gt_wd,stn_ko,stn_en,stn_id,year,month
 22,    1.8,   11.0,    5.2,   16.63,   22.2,    3.5, 1025.4,    6.7,    0.9,01,    4.4,   17.93,    1.7,   13.9,  42,NNW,간여암,Ganyoam,961,2017,2
 20,    2.0,   11.8,    4.7,   16.61,   18.2,    4.3, 1027.3,    8.3,    0.9,02,    4.3,   17.81,    0.7,   12.7,  37,NW,간여암,Ganyoam,961,2017,2
 06,    1.3,   11.3,    4.8,   16.71,   16.2,    6.4, 1025.1,    9.4,    0.5,03,    4.3,   17.69,    3.6,    7.5,  46,NW,간여암,Ganyoam,961,2017,2
 24,    1.7,   10.5,    5.4,   16.85,   14.8,    8.9, 1019.6,   10.8,    0.4,04,    4.7,   17.58,    7.6,    3.0,  52,NE,간여암,Ganyoam,961,2017,2
 18,    2.7,   10.0,    5.4,   16.98,   22.5,    7.6, 1012.9,   11.5,    1.2,05,    4.7,   17.68,    5.0,   11.2,  74,NW,간여암,Ganyoam,961,2017,2
 11,    2.4,    9.9,    5.0,   16.88,   20.6,    4.5, 1020.1,    6.5,    1.1,06,    4.5,   17.52,    2.5,   12.8,  46,NNW,간여암,Ganyoam,961,2017,2
 01,    1.2,    9.8,    6.4,   16.88,   16.6,    4.8, 1023.4,    7.0,    0.6,07,    4.9,   17.79,    2.3,    4.1,  47,NNW,간여암,Ganyoam,961,2017,2
 22,    1.8,   10.9,    6.1,   16.99,   19.2,    5.4, 1017.4,    7.0,    0.6,08,    4.9,   18.03,    2.3,    7.1,  49,NNW,간여암,Ganyoam,961,2017,2
 21,    3.2,   10.7,    5.1,   17.00,   25.6,    1.3, 1013.4,    3.5,    1.4,09,    4.8,   18.32,   -0.8,   17.8,  49,NW,간여암,Ganyoam,961,2017,2
 01,    2.6,   10.3,    5.2,   16.91,   24.2,   -0.4, 1016.8,    1.9,    1.4,10,    4.9,   18.33,   -1.7,   16.1,  52,NNW,간여암,Ganyoam,961,2017,2
 20,    2.3,   11.3,    5.2,   16.78,   24.0,    0.9, 1023.2,    3.8,    1.2,11,    4.8,   18.42,   -1.4,   15.3,  53,NNW,간여암,Ganyoam,961,2017,2
 01,    1.8,   12.4,    4.9,   16.70,   20.7,    3.4, 1027.6,    6.6,    0.8,12,    4.5,   18.28,    1.0,   11.9,  49,NNW,간여암,Ganyoam,961,2017,2
 02,    1.7,   11.1,    4.7,   16.63,   16.0,    5.6, 1030.5,    9.0,    0.6,13,    4.2,   18.14,    2.4,    8.5,  49,NNW,간여암,Ganyoam,961,2017,2
 03,    2.4,   10.6,    4.7,   16.58,   15.9,    6.2, 1031.4,    8.6,    0.8,14,    4.4,   17.98,    3.9,    8.8,  48,NNW,간여암,Ganyoam,961,2017,2
 01,    1.1,   10.1,    4.8,   16.57,    8.3,    7.0], 1029.7,,    0.4,15,    4.4,   17.78,    4.2,    2.9,  53,NNW,간여암,Ganyoam,961,2017,2
 24,    3.4,    8.1,    5.0,   16.72,   14.5,   10.7, 1022.0,   14.5,    1.0,16,    4.4,   17.72,    5.8,    4.4,  65,SW,간여암,Ganyoam,961,2017,2
 02,    3.8,   10.3,    5.2,   16.83,   20.0,    8.9, 1018.8,   14.0,    1.6,17,    4.8,   17.61,    3.1,   11.6,  63,NW,간여암,Ganyoam,961,2017,2
 04,    2.0,   11.4,    4.9,   16.75,   22.5,    3.4, 1023.8,    6.9,    1.0,18,    4.5,   17.48,    0.5,   13.0,  38,NW,간여암,Ganyoam,961,2017,2
 23,    7.5,   10.8,    5.1,   16.85,   21.6,    7.9, 1018.8,   14.0,    1.3,19,    4.6,   17.14,    2.8,    7.1,  52,SW,간여암,Ganyoam,961,2017,2
 02>,    8.0>,    9.2,    5.0,   16.96,   24.8,    7.9, 1013.8,   14.1,    2.9,20,    4.7,   17.42,    2.0,   14.5,  58,NNW,간여암,Ganyoam,961,2017,2
 22,    2.0,    8.9,    5.3,   16.82,   17.1,    5.6, 1028.4,    8.9,    0.8,21,    4.7,   17.37,    1.3,    7.5,  52,NNW,간여암,Ganyoam,961,2017,2
 19,    4.8,    8.7,    5.1,   17.04,   19.9,    9.9, 1014.3,   13.7,    2.2,22,    4.6,   17.59,    6.9,    6.4,  79,WNW,간여암,Ganyoam,961,2017,2
 01,    3.6,    8.8,    5.4,   16.97,   23.6,    4.1, 1015.9,    7.3,    1.6,23,    4.9,   17.84,    1.3,   17.1,  53,NNW,간여암,Ganyoam,961,2017,2
 05,    2.1,    9.8,    4.9,   16.89,   23.6,    3.5, 1022.9,    8.0,    0.8,24,    4.5,   17.90,    0.6,   13.7,  40,NNW,간여암,Ganyoam,961,2017,2
 17,    2.3,    9.4,    4.5,   16.84,   15.5,    6.6, 1022.7,    9.1,    0.9,25,    4.2,   18.03,    3.8,    9.2,  52,WNW,간여암,Ganyoam,961,2017,2
 01,    1.6,    9.5,    5.1,   16.82,   12.0,    7.3, 1024.0,    9.4,    0.5,26,    4.4,   18.22,    5.2,    4.3,  47,NW,간여암,Ganyoam,961,2017,2
 10,    1.7,    9.7,    4.5,   16.77,   12.6,    8.7], 1025.8,   10.8,    0.7,27,    4.2,   18.28,    6.2,    4.8,  57,NE,간여암,Ganyoam,961,2017,2
 07,    1.1,    9.6,    4.7,   16.71,   14.2,    8.8, 1024.7,   12.0,    0.4,28,    4.4,   18.26,    5.8,    2.1,  54,NNW,간여암,Ganyoam,961,2017,2
,    2.6,   10.2,    5.1,   16.81,,    5.8, 1022.1,    9.0,    1.0,월,    4.6,   17.86,    2.8,    9.6,  52,,간여암,Ganyoam,961,2017,2
