wh_max_hh,wh_max_,tw,wp_,ls,gt,ta,pa,ta_,wh_sig,tm,wp,ls_,ta__,ws,tw_,gt_wd,stn_ko,stn_en,stn_id,year,month
 02,    1.4,   11.0,    5.7,   10.99,   14.1,    2.2, 1028.6,    5.2,    0.5,01,    4.9,   13.30,   -0.6,    2.9,  57,NE,십이동파,Sibidongpa,957,2017,12
 11,    0.9,   11.0,    5.9,   11.07,    9.5,    5.7, 1025.6,    8.2,    0.4,02,    4.9,   13.90,    2.6,    5.1,  69,ENE,십이동파,Sibidongpa,957,2017,12
 12,    2.7,   11.0,    5.1,   11.08,   10.5,    9.0, 1021.2,   11.1,    0.8,03,    4.6,   14.19,    6.8,    5.4,  73,NE,십이동파,Sibidongpa,957,2017,12
 15,    2.8,   10.9,    7.1,   11.00,   16.8,    3.0, 1020.8,    9.9,    1.1,04,    5.2,   14.21,   -0.5,    9.7,  68,ENE,십이동파,Sibidongpa,957,2017,12
 01,    2.2,   10.8,    6.8,   10.97,   19.4,   -0.2, 1020.8,    3.0,    1.0,05,    5.8,   14.18,   -3.5,    4.1,  72,E,십이동파,Sibidongpa,957,2017,12
 01>,    2.1>,   10.8,   13.9,   11.29,   15.0,    5.8, 1020.0,    9.3,    1.1,06,    5.6,   14.51,    2.1,    6.3,  69,NE,십이동파,Sibidongpa,957,2017,12
 03,    3.2,   10.6,    5.3,   11.24,   14.9,    5.7, 1019.7,    9.5,    0.9,07,    4.8,   14.23,    1.7,    6.2,  59,ENE,십이동파,Sibidongpa,957,2017,12
 10>,    3.0>,   10.5,    6.8>,   10.99>,   17.3,    1.2, 1021.8,    4.3,    1.3>,08,    5.7>,   13.67>,   -1.1,    7.8,  67,ENE,십이동파,Sibidongpa,957,2017,12
 05>,    2.3>,   10.5,    6.5>,   10.37>,   13.1,    4.3, 1017.5,    7.3,    0.9>,09,    5.3>,   13.52>,    0.7,    3.8,  78,ENE,십이동파,Sibidongpa,957,2017,12
 23>,    4.0>,   10.4,    6.7>,   11.05>,   20.0,    7.0, 1012.8,    9.9,    1.3>,10,    4.9>,   12.74>,    1.4,   10.1,  63,NE,십이동파,Sibidongpa,957,2017,12
,,    9.8,,,   21.2,   -0.9, 1021.2,    3.8,,11,,,   -3.7,   12.1,  67,NE,십이동파,Sibidongpa,957,2017,12
,,    9.0,,,   13.9,   -2.4, 1027.1,   -0.4,,12,,,   -4.0,    7.2,  68,ENE,십이동파,Sibidongpa,957,2017,12
,,    9.1,,,   14.6,   -1.4, 1029.5,    0.0,,13,,,   -3.0,    5.7,  64,ENE,십이동파,Sibidongpa,957,2017,12
,,    9.0],,,    6.9,   -0.4, 1028.9,    1.6,,14,,,   -2.8,    1.6,  61,ENE,십이동파,Sibidongpa,957,2017,12
 24,    1.4,    8.9,    4.8,   11.13,   12.4,    2.3, 1024.6,    6.2,    0.2,15,    4.5,   13.26,    0.1,    2.7,  61,SSE,십이동파,Sibidongpa,957,2017,12
 24,    4.5,    8.7,    7.2,   10.87,   19.0,   -0.7, 1024.9,    5.1,    1.4,16,    5.6,   13.12,   -3.2,    9.2,  72,SE,십이동파,Sibidongpa,957,2017,12
 01,    5.2,    8.5,    7.5,   11.00,   16.1,   -2.0, 1028.3,    0.2,    1.5,17,    6.2,   13.54,   -3.4,    4.8,  76,SE,십이동파,Sibidongpa,957,2017,12
 24,    2.7,    8.5,    6.2,   11.22,   14.8,    5.2, 1025.1,    7.6,    1.1,18,    5.0,   13.81,   -0.6,    7.5,  55,ENE,십이동파,Sibidongpa,957,2017,12
 10,    3.3,    8.4,    7.4,   11.01,   17.3,    0.6, 1029.2,    7.2,    1.4,19,    5.7,   13.58,   -1.4,    8.3,  65,SE,십이동파,Sibidongpa,957,2017,12
 01,    1.5,    8.4,    5.6,   11.18,   12.1,    2.1, 1028.6,    5.9,    0.6,20,    4.9,   13.90,   -1.9,    6.0,  75,NNE,십이동파,Sibidongpa,957,2017,12
 01,    1.8,    8.4,    6.1,   11.14,   11.0,    3.0, 1029.1,    5.1,    0.7,21,    5.0,   13.73,    0.5,    3.5,  65,SE,십이동파,Sibidongpa,957,2017,12
 14,    1.6,    8.4,    4.6,   11.14,    9.1,    5.8, 1024.3,    7.7,    0.6,22,    4.4,   13.68,    3.1,    5.8,  79,NNW,십이동파,Sibidongpa,957,2017,12
 03,    1.5,    8.4,    4.9,   11.15,    6.8,    7.3, 1020.8,    9.3,    0.6,23,    4.6,   13.45,    5.9,    4.5,  87,NW,십이동파,Sibidongpa,957,2017,12
,,    5.4],,,   19.8>,    5.9], 1011.3],    9.3>,,24,,,    3.6>,    9.2>,  80],NW>,십이동파,Sibidongpa,957,2017,12
,,    6.4,,,   17.5,    1.8, 1021.5,    4.8,,25,,,   -0.2,    8.6,  60,NW,십이동파,Sibidongpa,957,2017,12
 20,    2.3,    7.9,    6.4,   11.07,   16.6,    1.4, 1023.8,    5.5,    1.1,26,    5.3,   12.76,   -1.9,   10.2,  63,NNW,십이동파,Sibidongpa,957,2017,12
 01,    2.5,    7.4,    6.0,   10.93,   14.2,   -1.5, 1028.0,   -0.2,    0.8,27,    5.3,   12.65,   -2.5,    6.7,  58,NNW,십이동파,Sibidongpa,957,2017,12
 01,    0.6,    7.6,    5.2,   11.14,    7.1,    1.0, 1027.5,    3.6,    0.2,28,    4.7,   12.79,   -1.6,    2.0,  65,ESE,십이동파,Sibidongpa,957,2017,12
 09,    1.4,    7.7,    5.1,   11.06,    8.5,    5.7, 1025.1,    8.7,    0.5,29,    4.4,   12.80,    2.2,    3.7,  83,W,십이동파,Sibidongpa,957,2017,12
 24,    1.0,    7.6,    4.6,   11.06,   16.9,    4.2], 1022.2,    6.0,    0.3,30,    4.4,   13.26,    2.7,    4.1,  81,NNW,십이동파,Sibidongpa,957,2017,12
 04,    1.4,    7.5,    5.2,   10.99,   17.8,    3.6, 1021.9,    5.4,    0.7,31,    4.6,   13.53,    2.4,    7.8,  60,NNW,십이동파,Sibidongpa,957,2017,12
