wh_max_hh,wh_max_,tw,wp_,ls,gt,ta,pa,ta_,wh_sig,tm,wp,ls_,ta__,ws,tw_,gt_wd,stn_ko,stn_en,stn_id,year,month
 09,    0.6,   19.3,    5.7,   16.96,    9.4,   16.0, 1021.7,   17.3,    0.3,01,    5.2,   18.00,   14.5,    3.0,  55,WNW,간여암,Ganyoam,961,2017,11
 07,    0.8,   19.1,    5.4,   17.06,   11.7,   16.6, 1018.4,   18.1,    0.3,02,    4.6,   18.23,   14.2,    3.1,  63,WNW,간여암,Ganyoam,961,2017,11
 24,    1.8,   19.4,    5.2,   17.03,   21.1,   16.0, 1019.1,   21.7,    0.5,03,    4.4,   18.34,   11.2,    8.8,  63,NNW,간여암,Ganyoam,961,2017,11
 01,    2.1,   19.3,    5.7,   16.84,   26.5,   12.1, 1026.7,   14.3,    0.9,04,    4.9,   18.36,    9.4,    9.0,  47,NNW,간여암,Ganyoam,961,2017,11
 01,    1.1,   19.3,    6.1,   16.74,   10.5,   13.0, 1027.9,   15.3,    0.5,05,    5.0,   18.38,   10.7,    2.2,  52,NNW,간여암,Ganyoam,961,2017,11
 07,    0.7,   18.5,    5.5,   16.75,   11.9,   15.8, 1024.8,   18.0,    0.3,06,    4.9,   18.40,   13.9,    2.7,  62,WNW,간여암,Ganyoam,961,2017,11
 24,    1.4,   18.5,    5.4,   16.85,   15.8,   17.7, 1021.4,   21.0,    0.4,07,    4.9,   18.42,   15.4,    4.1,  75,ENE,간여암,Ganyoam,961,2017,11
 03,    2.0,   18.3,    4.9,   16.90,   19.6,   17.4, 1018.4,   21.8,    0.9,08,    4.5,   18.26,   14.1,    8.1,  63,NNW,간여암,Ganyoam,961,2017,11
 12>,    1.2>,   17.9,    4.8>,   16.82>,   14.7>,   15.9, 1022.8,   18.2>,    0.5>,09,    4.4>,   18.00>,   12.9>,    7.7>,  54,NNW>,간여암,Ganyoam,961,2017,11
 21,    3.0,   17.7,    4.4,   16.94,   22.7,   17.8, 1016.5,   22.5,    1.0,10,    4.3,   17.88,   13.8,    9.0,  65,NW,간여암,Ganyoam,961,2017,11
 02,    1.9,   17.6,    5.1,   16.91,   24.6,   11.8, 1019.8,   14.4,    0.6,11,    4.6,   17.76,    9.4,    8.6,  39,NNW,간여암,Ganyoam,961,2017,11
 05,    0.9,   19.5,    5.3,   16.92,   11.2,   13.3, 1020.7,   14.8,    0.4,12,    4.7,   17.63,   11.8,    3.6,  53,NE,간여암,Ganyoam,961,2017,11
 02,    0.7,   20.1,    6.8,   16.94,   11.9,   14.4, 1017.9,   16.5,    0.4,13,    5.5,   17.72,   11.7,    4.7,  59,WNW,간여암,Ganyoam,961,2017,11
 23,    1.1,   18.6,    6.0,   16.92,   18.2,   14.6), 1018.0,   16.5,    0.4,14,    4.5,   17.76,   10.8,   10.9,  44,NNW,간여암,Ganyoam,961,2017,11
 12,    1.9,   18.0,    4.3,   16.82,   18.5,   11.1, 1021.3,   13.3,    0.9,15,    4.0,   17.71,    8.9,   11.3,  42,NNW,간여암,Ganyoam,961,2017,11
 06,    0.9,   17.7,    5.0,   16.77,   14.5,    9.6, 1024.0,   12.0,    0.3,16,    4.5,   17.78,    7.6,    4.7,  47,NNW,간여암,Ganyoam,961,2017,11
 06,    0.8,   17.4,    4.9,   16.89,   15.5,   13.0, 1018.7,   15.1,    0.3,17,    4.6,   18.05,   11.2,    3.8,  60,NNW,간여암,Ganyoam,961,2017,11
 23,    1.8,   16.6,    5.2,   16.88,   26.5,    7.7, 1017.7,   14.3,    0.8,18,    4.7,   18.18,    3.3,   17.5,  44,NNW,간여암,Ganyoam,961,2017,11
 02,    2.0,   16.1,    5.6,   16.72,   27.9,    5.9, 1025.6,    9.0,    0.6,19,    4.9,   17.90,    3.1,   11.2,  43,NNW,간여암,Ganyoam,961,2017,11
 02>,    0.7>,   16.3],    5.4>,   16.64>,   17.2>,    8.5], 1025.9],   11.3>,    0.4>,20,    4.6>,   17.96>,    5.9>,    9.4>,  43],N>,간여암,Ganyoam,961,2017,11
 01,    0.6,   16.3,    5.5,   16.68,   13.0,   10.0, 1025.8,   11.7,    0.3,21,    4.8,   17.90,    8.1,    4.3,  51,NNW,간여암,Ganyoam,961,2017,11
 23,    1.4,   15.7,    5.1,   16.78,   20.0,   11.6, 1018.6,   13.9,    0.3,22,    4.6,   17.91,    9.5,    6.6,  51,NNW,간여암,Ganyoam,961,2017,11
 17,    2.1,   15.5,    5.0,   16.74,   24.8,    7.4, 1021.3,   10.4,    0.8,23,    4.5,   17.81,    6.2,   11.9,  46,NNW,간여암,Ganyoam,961,2017,11
 18,    3.4,   15.2,    4.9,   16.66,   25.3,    8.7, 1024.9,   11.2,    1.2,24,    4.5,   17.63,    6.5,   13.7,  42,NW,간여암,Ganyoam,961,2017,11
 24,    2.1,   16.7,    4.9,   16.63,   15.4,   10.7, 1027.1,   15.5,    0.6,25,    4.5,   17.41,    6.3,    4.5,  52,SW,간여암,Ganyoam,961,2017,11
 03,    2.0,   14.8,    4.9,   16.65,   15.2,   13.9, 1023.3,   17.2,    0.9,26,    4.5,   17.27,   11.8,    7.4,  63,WNW,간여암,Ganyoam,961,2017,11
 13,    1.2,   14.4,    4.9,   16.66,   11.9,   12.0, 1024.8,   14.2,    0.5,27,    4.4,   17.23,    8.7,    5.5,  63,NNW,간여암,Ganyoam,961,2017,11
 12,    0.8,   14.3,    5.5,   16.62,   15.4,   13.4, 1022.3,   16.5,    0.4,28,    4.8,   17.25,   10.5,    3.7,  77,NNW,간여암,Ganyoam,961,2017,11
 03,    1.2,   14.1,    4.9,   16.67,   15.1,   12.9], 1021.8,   16.7,    0.5,29,    4.5,   17.49,   10.7,    7.9,  57,NNW,간여암,Ganyoam,961,2017,11
 12,    1.6,   14.1,    4.8,   16.67,   23.3,    8.0, 1023.0,   11.4,    0.7,30,    4.5,   17.58,    3.8,   14.7,  34,NNW,간여암,Ganyoam,961,2017,11
