wh_max_hh,wh_max_,tw,wp_,ls,gt,ta,pa,ta_,wh_sig,tm,wp,ls_,ta__,ws,tw_,gt_wd,stn_ko,stn_en,stn_id,year,month
 04,    0.8,   18.3,    5.5,   11.32,   10.3,   14.7, 1020.1,   16.9,    0.4,13,    4.7,   13.17,   12.6,    3.7,  56,ENE,십이동파,Sibidongpa,957,2017,10
 20,    0.8,   17.5,    4.8,   11.25,    9.8,   16.4, 1022.6,   19.2,    0.3,14,    4.3,   13.20,   14.4,    2.1,  50,ENE,십이동파,Sibidongpa,957,2017,10
 21,    0.6,   17.4,    5.4,   11.32,   10.8,   16.5, 1023.7,   19.9,    0.2,15,    4.7,   13.35,   14.2,    2.4,  59,ENE,십이동파,Sibidongpa,957,2017,10
 21>,    0.9>,   17.2),    6.2>,   11.11>,   13.6>,   16.8), 1023.4),   18.8>,    0.2>,16,    4.9>,   13.30>,   16.0>,    4.5>,  67),NE>,십이동파,Sibidongpa,957,2017,10
 05,    0.9,   17.0,    5.7,   11.18,   10.2,   16.1, 1021.6,   19.0,    0.5,17,    5.1,   13.50,   14.6,    2.9,  67,ENE,십이동파,Sibidongpa,957,2017,10
 01,    0.6,   17.1,    5.7,   11.37,   14.9,   16.7, 1019.6,   18.4,    0.2,18,    5.1,   13.81,   15.8,    6.3,  70,ENE,십이동파,Sibidongpa,957,2017,10
 12,    0.5,   17.2,    6.4,   11.33,   10.5,   16.7, 1016.4,   19.8,    0.2,19,    5.1,   13.97,   15.2,    3.3,  72,NE,십이동파,Sibidongpa,957,2017,10
 21>,    0.5>,   17.0,    6.2>,   11.33>,   12.0>,   16.8, 1016.4,   20.7>,    0.2>,20,    4.7>,   14.14>,   15.0>,    2.7>,  79,ENE>,십이동파,Sibidongpa,957,2017,10
 19>,    0.8>,   17.0,    5.1>,   11.45>,   13.8>,   16.8), 1014.6,   19.5>,    0.3>,21,    4.5>,   14.24>,   15.2>,    4.3>,  80,ENE>,십이동파,Sibidongpa,957,2017,10
 07,    0.9,   16.8,    5.5,   11.41,   13.0,   16.7], 1009.6,   19.9,    0.4,22,    4.8,   14.14,   14.9,    2.4,  67,ENE,십이동파,Sibidongpa,957,2017,10
 02,    0.9,   16.7,    6.4,   11.42,   11.7,   14.6, 1015.4,   17.5,    0.3,23,    5.4,   13.87,   12.7,    2.3,  61,NE,십이동파,Sibidongpa,957,2017,10
 15,    1.1,   16.7,    5.8,   11.45,    6.8,   15.2, 1021.8,   18.5,    0.4,24,    5.1,   13.86,   13.4,    2.6,  70,ENE,십이동파,Sibidongpa,957,2017,10
 04,    0.8,   16.5,    5.0,   11.42,    7.2,   14.7, 1023.0,   16.6,    0.3,25,    4.6,   13.51,   14.1,    3.5,  68,ENE,십이동파,Sibidongpa,957,2017,10
 16,    0.5,   16.5,    5.6,   11.39,    6.6,   14.8, 1019.3,   17.6,    0.1,26,    4.6,   13.28,   13.1,    2.3,  74,ENE,십이동파,Sibidongpa,957,2017,10
 24,    0.3,   16.4,    5.7,   11.38,    8.6,   16.1], 1017.3,   18.8,    0.1,27,    4.9,   13.02,   15.0,    2.0,  73,ENE,십이동파,Sibidongpa,957,2017,10
 23,    0.3,   16.3,    6.3,   11.40,   12.9,   16.7, 1017.0,   20.1,    0.1>,28,    4.9,   12.74,   14.8,    2.6,  79,ENE,십이동파,Sibidongpa,957,2017,10
 21,    7.9,   16.3,    8.0,   11.06,   21.9,   12.8, 1016.2,   17.1,    2.4,29,    6.1,   12.09,    9.6,   12.2,  66,ENE,십이동파,Sibidongpa,957,2017,10
 01,    5.7,   16.1,    8.0,   11.05,   16.9,    9.9, 1023.8,   12.2,    1.9,30,    6.5,   12.88,    8.4,    8.3,  54,ENE,십이동파,Sibidongpa,957,2017,10
 01,    0.8,   15.7,    5.6,   11.37,    7.8,   11.9, 1023.3,   13.9,    0.4,31,    4.8,   13.14,    9.5,    3.4,  65,ENE,십이동파,Sibidongpa,957,2017,10
,    1.3,   17.7,    6.2,   11.31,,   16.4, 1018.3,   19.2,    0.5,월,    5.2,   13.56,   14.6,    4.3,  72,,십이동파,Sibidongpa,957,2017,10
