wh_max_hh,wh_max_,tw,wp_,ls,gt,ta,pa,ta_,wh_sig,tm,wp,ls_,ta__,ws,tw_,gt_wd,stn_ko,stn_en,stn_id,year,month
 02,    2.2,   12.8,    6.7,    7.79,    8.5,    8.6, 1015.9,   10.4,    1.1,01,    5.8,    7.97,    6.7,    4.3,  76,NE,이덕서,Idukseo,963,2017,4
 14,    1.9,   13.0,    6.4,    7.81,   15.5,    9.3, 1018.0,   11.0,    0.8,02,    5.4,    7.96,    6.5,    6.0,  60,NE,이덕서,Idukseo,963,2017,4
 19,    0.8,   13.0,    5.5,    7.87,   19.3,   14.5, 1020.6,   20.3,    0.3,03,    4.6,    8.02,    9.6,    6.7,  38,NW,이덕서,Idukseo,963,2017,4
 17,    1.0,   12.8,    5.2,    7.87,   15.4,   16.0, 1023.3,   19.5,    0.4,04,    4.4,    7.97,   14.1,    6.5,  41,SW,이덕서,Idukseo,963,2017,4
 23,    1.3,   12.7,    4.5,    7.81,   18.4,   14.4, 1020.0,   16.3,    0.4,05,    4.1,    7.88,   11.8,    7.1,  73,SSW,이덕서,Idukseo,963,2017,4
 06,    2.6,   12.4,    5.6,    7.78,   29.9,   15.4, 1012.0,   17.1,    1.2,06,    5.2,    7.88,   14.1,   10.8,  88,SW,이덕서,Idukseo,963,2017,4
 14,    1.1,   12.8,    5.5,    7.86,   12.9,   14.3, 1014.3,   16.6,    0.5,07,    4.6,    7.96,   11.4,    4.7,  70,NNE,이덕서,Idukseo,963,2017,4
 01,    0.5,   13.0,    6.0,    7.79,   10.4,   14.3, 1011.0,   19.0,,08,    5.0,    7.91,   10.6,    5.0,  81,SSW,이덕서,Idukseo,963,2017,4
 14,    3.1,   13.4,    5.8,    7.82,   17.5,   13.1, 1015.4,   14.4,    1.2>,09,    5.2,    7.94,   12.1,   10.2,  68,NNE,이덕서,Idukseo,963,2017,4
 15,    3.0,   13.8,    6.0,    7.74,   13.7,   12.0, 1014.1,   13.1,    1.5,10,    5.5,    7.91,   10.5,    9.7,  66,NE,이덕서,Idukseo,963,2017,4
 15,    2.5,   13.7,    6.2,    7.68,   13.6,   12.2, 1004.8,   16.0,    1.2,11,    5.6,    7.84,   10.2,    6.6,  77,ENE,이덕서,Idukseo,963,2017,4
 10,    2.0,   13.8,    6.4,    7.77,   20.9,   12.8, 1013.0,   15.3,    0.9,12,    5.6,    7.97,    9.5,    6.7,  54,NNE,이덕서,Idukseo,963,2017,4
 01,    1.1,   13.6,    6.4,    7.76,   15.4,   14.6, 1016.7,   19.0,    0.5,13,    5.4,    7.95,    8.9,    5.9,  43,SW,이덕서,Idukseo,963,2017,4
 20,    1.6,   13.0,    5.0,    7.73,   21.8,   16.9, 1013.5,   18.5,    0.7,14,    4.5,    7.89,   14.7,   12.5,  50,SSW,이덕서,Idukseo,963,2017,4
 01,    1.2,   12.8,    5.0,    7.78,   16.1,   18.1, 1013.4,   21.3,    0.5,15,    4.4,    7.94,   15.0,    8.4,  60,WSW,이덕서,Idukseo,963,2017,4
 01,    0.5,   13.4,    5.0,    7.79,   13.2,   16.7, 1014.7,   21.9,    0.2,16,    4.3,    7.91,    8.8,    5.9,  68,SSW,이덕서,Idukseo,963,2017,4
 21,    2.2,   13.0,    6.3,    7.76,   12.9,   14.9, 1001.2,   18.3,    0.6,17,    4.9,    7.87,   13.1,    5.9,  94,NNE,이덕서,Idukseo,963,2017,4
 01,    2.8,   12.7,    6.8,    7.75,   20.3,   15.0,  999.2,   17.7,    1.0,18,    5.8,    7.88,   12.2,    7.2,  67,SW,이덕서,Idukseo,963,2017,4
 01,    1.4,   12.7,    7.6,    7.84,   17.4,   14.8, 1008.8,   18.6,    0.8,19,    6.6,    7.93,   12.5,    5.3,  43,WNW,이덕서,Idukseo,963,2017,4
 07,    2.0,   12.9,    8.4,    7.79,    6.8,   15.0, 1011.7,   17.1,    1.0,20,    7.6,    7.92,   12.7,    2.2,  53,SSW,이덕서,Idukseo,963,2017,4
 24,    2.0,   13.5,    8.9,    7.73,    9.6,   14.8, 1010.7,   17.4,    1.0,21,    8.2,    7.82,   12.9,    4.5,  56,NW,이덕서,Idukseo,963,2017,4
 01,    1.6,   14.9,    7.1,    7.76,    7.7,   12.7, 1014.3,   14.3,    0.7,22,    5.8,    7.87,   10.6,    4.1,  70,NNE,이덕서,Idukseo,963,2017,4
 01,    0.7,   14.2,    5.7,    7.77,   10.4,   14.4, 1018.3,   16.5,    0.3,23,    4.7,    7.88,   10.6,    5.7,  69,SSW,이덕서,Idukseo,963,2017,4
 18,    1.0,   13.7,    4.9,    7.76,   15.2,   15.6, 1019.9,   19.2,    0.3,24,    4.3,    7.88,   13.2,    7.3,  64,SSW,이덕서,Idukseo,963,2017,4
 14,    0.9,   13.2,    4.5,    7.75,   15.5,   17.2, 1018.7,   20.3,    0.3,25,    4.2,    7.90,   15.3,    8.5,  76,SW,이덕서,Idukseo,963,2017,4
 11,    0.6,   13.1,    4.7,    7.75,   12.4,   14.6, 1015.6,   20.1,    0.3,26,    4.3,    7.92,   12.3,    3.6,  76,NNW,이덕서,Idukseo,963,2017,4
