wh_max_hh,wh_max_,tw,wp_,ls,gt,ta,pa,ta_,wh_sig,tm,wp,ls_,ta__,ws,tw_,gt_wd,stn_ko,stn_en,stn_id,year,month
 10,    0.4,    7.7,    5.2,    8.71,    7.6,    6.6, 1027.8,    8.7,    0.1,01,    4.2,   12.38,    4.2,    3.9,  79,SW,서수도,Seosudo,955,2017,1
 23,    0.7,    7.8,    5.0,    8.65,    9.4,    6.7, 1023.0,    8.7,    0.1,02,    4.0,   12.13,    3.8,    5.5,  83,WNW,서수도,Seosudo,955,2017,1
 01>,    0.5>,    7.8,    5.6>,    8.65>,    9.0>,    5.0, 1024.6,    7.4>,    0.1>,03,    4.3>,   12.13>,    3.1>,    3.4>,  65,WNW>,서수도,Seosudo,955,2017,1
 23,    0.6,    7.7,    4.9,    8.65,   10.1,    5.9, 1024.5,    8.1,    0.1,04,    4.1,   11.81,    4.7,    4.9,  68,NW,서수도,Seosudo,955,2017,1
 01,    0.4,    7.7,    5.8,    8.65,   11.8,    5.5, 1027.0,    8.4,    0.1,05,    4.3,   11.53,    2.7,    6.2,  59,ENE,서수도,Seosudo,955,2017,1
 06,    0.4,    7.7,    6.1,    8.79,   12.3,    6.7, 1026.8,   10.6,    0.1,06,    4.2,   11.15,    5.3,    4.5,  67,ENE,서수도,Seosudo,955,2017,1
 06,    0.3,    7.6,    5.4,    8.52,    6.0,    5.8, 1021.8,    8.2,    0.0,07,    4.4,   10.79,    3.8,    2.5,  76,NNE,서수도,Seosudo,955,2017,1
 21,    0.7,    7.6,    5.4,    8.48,   11.6,    6.3, 1015.0,    8.3,    0.1,08,    4.2,   10.95,    5.0,    6.2,  73,W,서수도,Seosudo,955,2017,1
 03,    1.0,    7.5,    4.8,    8.29,   13.3,    2.4, 1018.4,    5.9,    0.5,09,    4.1,   11.04,   -0.7,    8.2,  64,WNW,서수도,Seosudo,955,2017,1
 18,    1.1,    7.2,    5.0,    8.47,   13.7,   -0.9, 1024.8,    1.5,    0.4,10,    4.1,   11.79,   -3.9,    8.1,  54,WNW,서수도,Seosudo,955,2017,1
 02,    1.1,    6.9,    5.5,    8.56,   13.2,   -0.4, 1025.7,    3.6,    0.3,11,    4.4,   12.29,   -3.8,    5.1,  49,WNW,서수도,Seosudo,955,2017,1
 19,    1.2,    6.9,    5.2,    8.56,   16.1,    0.3, 1019.1,    5.1,    0.4,12,    4.3,   12.57,   -2.5,    7.4,  54,WSW,서수도,Seosudo,955,2017,1
 20,    1.6,    6.7,    5.0,    8.53,   17.1,   -3.5, 1018.4,   -1.0,    0.3,13,    4.2,   12.67,   -6.6,    7.1,  58,WNW,서수도,Seosudo,955,2017,1
 21,    1.6,    6.3,    5.2,    8.46,   18.3,   -5.7, 1026.6,   -3.9,    0.7,14,    4.1,   12.54,   -7.7,   11.3,  45,NW,서수도,Seosudo,955,2017,1
 22,    1.2,    5.7,    4.8,    8.56,   13.7,   -3.5, 1029.0,    0.6,    0.3,15,    4.0,   12.67,   -6.6,    6.9,  48,NW,서수도,Seosudo,955,2017,1
 10,    0.5,    5.8,    5.6,    8.68,    9.0,   -1.5, 1030.2,    0.5,    0.1,16,    4.2,   12.52,   -3.3,    2.7,  45,NW,서수도,Seosudo,955,2017,1
 10,    0.4,    5.9,    6.1,    8.77,    4.6,    0.7, 1032.0,    3.2,    0.1,17,    4.3,   12.18,   -1.4,    1.9,  61,E,서수도,Seosudo,955,2017,1
 23,    0.4,    5.9,    5.6,    8.63,    7.4,    2.3, 1030.9,    3.7,    0.1,18,    4.3,   11.70,    0.8,    3.1,  67,NNW,서수도,Seosudo,955,2017,1
 01,    0.3,    5.9,    5.2,    8.58,    6.7,    0.3, 1024.3,    2.4,    0.1,19,    4.4,   11.18,   -1.5,    3.3,  61,NNW,서수도,Seosudo,955,2017,1
 09,    1.6,    5.5,    5.0,    8.08,   16.9,   -2.7, 1023.2,    2.3,    0.5,20,    4.3,    9.99,   -4.2,    9.5,  74,WNW,서수도,Seosudo,955,2017,1
 24,    1.4,    5.3,    5.2,    8.70,   19.0,   -1.6, 1026.5,    2.4,    0.3,21,    4.4,   10.47,   -4.5,    6.3,  69,W,서수도,Seosudo,955,2017,1
 01,    1.5,    4.7,    4.8,    8.30,   18.4,   -5.6, 1028.5,   -0.8,    0.6,22,    4.3,    9.97,   -7.0,   10.6,  59,NW,서수도,Seosudo,955,2017,1
 03,    0.9,    4.1,    4.8,    8.38,   13.7,   -6.0, 1032.2,   -3.5,    0.4,23,    4.2,   10.29,   -8.3,    7.2,  61,WNW,서수도,Seosudo,955,2017,1
 01,    0.5,    4.0,    4.6,    8.56,    9.0,   -3.9, 1035.1,   -1.6,    0.2,24,    4.2,   10.83,   -5.9,    4.6,  53,NW,서수도,Seosudo,955,2017,1
 12,    0.5,    4.2,    5.0,    8.61,    5.8,   -2.1, 1035.1,    1.3,    0.1,25,    4.1,   11.31,   -4.9,    2.2,  54,NW,서수도,Seosudo,955,2017,1
 24,    1.6,    4.5,    5.3,    8.72,   22.5,    1.5, 1026.5,    7.1,    0.2,26,    4.1,   11.78,   -2.8,    7.7,  80,S,서수도,Seosudo,955,2017,1
 05,    1.8,    4.4,    5.5,    8.50,   22.5,   -1.4, 1028.5,    6.6,    0.5,27,    4.4,   11.84,   -3.4,    8.1,  48,SSE,서수도,Seosudo,955,2017,1
 01,    0.2,    4.3,    5.7,    8.66,    7.8,   -0.7, 1027.1,    2.8,    0.0,28,    4.4,   12.43,   -4.3,    3.9,  51,NNE,서수도,Seosudo,955,2017,1
 23>,    0.8>,    4.5),    6.7>,    8.83>,   11.2>,    1.3), 1019.6),    3.8>,    0.1>,29,    4.1>,   12.40>,   -0.2>,    4.9>,  79),NW>,서수도,Seosudo,955,2017,1
 08,    1.4,    4.2,    5.3,    8.28,   16.1,   -3.8, 1026.5,    1.0,    0.5,30,    4.2,   11.96,   -5.8,    9.2,  58,NW,서수도,Seosudo,955,2017,1
 23,    0.6,    4.0,    5.7,    8.65,    7.5,   -3.3, 1029.8,   -0.1,    0.1,31,    4.5,   12.60,   -5.8,    2.8,  47,NNW,서수도,Seosudo,955,2017,1
,    0.9,    6.0,    5.3,    8.56,,    0.3, 1026.1,    3.6,    0.2,월,    4.2,   11.67,   -2.0,    5.8,  62,,서수도,Seosudo,955,2017,1
