wh_max_hh,wh_max_,tw,wp_,ls,gt,ta,pa,ta_,wh_sig,tm,wp,ls_,ta__,ws,tw_,gt_wd,stn_ko,stn_en,stn_id,year,month
 04,    1.5,   10.3,    4.8,   11.21,   10.1,   12.7, 1014.2,   18.1,    0.5,01,    4.6,   14.03,    9.3,    3.6,  89,N,십이동파,Sibidongpa,957,2017,5
 04,    0.7,   10.4,    4.7,   11.27,    9.0,   16.0, 1019.2,   20.0,    0.2,02,    4.5,   13.76,   13.4,    4.2,  66,NNE,십이동파,Sibidongpa,957,2017,5
 18,    0.5,   10.4,    4.8,   11.12,    9.5,   17.8, 1018.9,   23.7,    0.2,03,    4.5,   13.27,   14.1,    3.5,  53,NE,십이동파,Sibidongpa,957,2017,5
 06,    0.4,   10.4,    5.7,   11.05,    9.8,   17.6, 1014.3,   20.5,    0.1,04,    5.0,   12.91,   14.7,    4.3,  67,NNE,십이동파,Sibidongpa,957,2017,5
 08,    0.4,   10.4,    6.2,   10.99,   13.4,   16.6, 1012.4,   22.0,    0.2,05,    5.6,   12.72,   13.5,    3.9,  72,N,십이동파,Sibidongpa,957,2017,5
 22,    1.3,   10.8,    5.0,   10.91,   15.8,   12.9, 1015.2,   14.6,    0.5,06,    4.6,   12.78,   11.5,    4.6,  75,NNE,십이동파,Sibidongpa,957,2017,5
 09,    1.4,   10.8,    5.0,   10.94,   10.9,   13.4, 1013.2,   15.2,    0.7,07,    4.6,   12.96,   12.6,    6.0,  89,WNW,십이동파,Sibidongpa,957,2017,5
 01,    1.0,   11.4,    4.6,   10.97,    9.7,   15.8, 1012.2,   19.8,    0.4,08,    4.3,   13.06,   12.2,    5.8,  59,SSW,십이동파,Sibidongpa,957,2017,5
,,,,,,   13.0, 1008.0,,,09,,,,    4.9,,,십이동파,Sibidongpa,957,2017,5
,,,,,,   12.8], 1008.9,,,10,,,,    5.0,,,십이동파,Sibidongpa,957,2017,5
,,,,,   13.0,   16.0, 1009.3,   20.8,,11,,,   13.2,    7.0,  87,SSW,십이동파,Sibidongpa,957,2017,5
,,,,,   16.6>,   17.0, 1007.0,   22.6>,,12,,,   15.1>,   10.2>,  87,SSW>,십이동파,Sibidongpa,957,2017,5
 18,    1.9,   12.0,    4.8,   11.17,   18.4,   14.5, 1005.4,   17.6,    0.5,13,    4.4,   13.83,   12.2,    7.6,  91,WSW,십이동파,Sibidongpa,957,2017,5
 02,    1.7,   12.0,    5.4,   11.09,   10.4,   13.1, 1010.0,   15.6,    0.7,14,    4.7,   13.72,   12.0,    6.6,  83,NW,십이동파,Sibidongpa,957,2017,5
 03,    1.2,   12.2,    4.9,   11.14,   10.9,   13.2, 1011.9,   15.4,    0.5,15,    4.5,   13.63,   12.4,    5.8,  85,NW,십이동파,Sibidongpa,957,2017,5
 02,    0.7,   12.4,    4.9,   11.12,    4.6,   14.2, 1009.5,   17.3,    0.2,16,    4.4,   13.40,   12.2,    2.0,  91,WSW,십이동파,Sibidongpa,957,2017,5
 16,    0.8,   12.6,    4.8,   11.11,    8.0,   14.9, 1010.1,   19.2,    0.3,17,    4.3,   13.27,   11.8,    2.6,  84,NW,십이동파,Sibidongpa,957,2017,5
 17,    0.6,   12.4,    4.8,   11.11,    7.6,   16.9, 1014.2,   19.6,    0.2,18,    4.4,   13.02,   14.9,    4.6,  75,WNW,십이동파,Sibidongpa,957,2017,5
 18,    0.9,   12.9,    4.6,   11.06,    7.7,   17.7, 1015.2,   19.9,    0.3,19,    4.2,   12.79,   15.8,    4.8,  65,S,십이동파,Sibidongpa,957,2017,5
 06,    0.7,   12.5,    4.6,   11.00,    5.0,   18.5, 1014.2,   22.4,    0.3,20,    4.4,   12.61,   16.2,    2.4,  54,NNE,십이동파,Sibidongpa,957,2017,5
 14,    0.6,   12.3,    4.9,   11.01,    4.2,   19.1, 1013.5,   23.0,    0.2,21,    4.6,   12.81,   16.2,    1.5,  64,NE,십이동파,Sibidongpa,957,2017,5
 03,    0.5,   12.3,    5.4,   10.98,    7.7,   19.0, 1012.2,   24.9,    0.2,22,    4.8,   12.90,   16.9,    2.4,  71,SE,십이동파,Sibidongpa,957,2017,5
 04,    0.4,   13.1,    5.4,   10.96,    5.3,   19.0, 1008.8,   21.2,    0.2,23,    5.1,   13.18,   17.1,    2.3,  74,W,십이동파,Sibidongpa,957,2017,5
 17,    1.1,   12.8,    5.7,   10.94,   12.1,   16.6, 1006.4,   19.2,    0.4,24,    4.7,   13.50,   15.2,    5.0,  91,NNE,십이동파,Sibidongpa,957,2017,5
