wh_max_hh,wh_max_,tw,wp_,ls,gt,ta,pa,ta_,wh_sig,tm,wp,ls_,ta__,ws,tw_,gt_wd,stn_ko,stn_en,stn_id,year,month
,,,,,,,,,,01,,,,,,,간여암,Ganyoam,961,2018,2
 24,    1.5,   12.3,    4.4,   16.66,   18.2,    4.2, 1025.9,    5.8,    0.7,02,    4.2,   18.45,    2.5,   10.4,  35,NNW,간여암,Ganyoam,961,2018,2
,,,,,,,,,,03,,,,,,,간여암,Ganyoam,961,2018,2
,,,,,,,,,,04,,,,,,,간여암,Ganyoam,961,2018,2
,,,,,,,,,,05,,,,,,,간여암,Ganyoam,961,2018,2
,,,,,,,,,,06,,,,,,,간여암,Ganyoam,961,2018,2
,,,,,,,,,,07,,,,,,,간여암,Ganyoam,961,2018,2
 01,    1.2,    9.5,    7.7,   16.72,   12.7,    3.6, 1023.6,    8.1,    0.5,08,    6.0,   17.15,    0.0,    5.9,  42,NW,간여암,Ganyoam,961,2018,2
 05,    1.9,   10.2,    4.8,   16.74,   13.3,    7.8, 1022.2,   10.8,    0.9,09,    4.4,   17.17,    4.5,    6.0,  56,NNW,간여암,Ganyoam,961,2018,2
 22,    1.8,   10.3,    4.5,   16.75,   22.6,    5.7, 1019.6,    8.8,    0.6,10,    4.3,   17.22,    0.3,   11.6,  47,NW,간여암,Ganyoam,961,2018,2
 12,    2.3,    9.8,    5.0,   16.66,   26.8,    0.5, 1023.0,    3.4,    1.1,11,    4.5,   17.26,   -1.3,   13.5,  48,NNW,간여암,Ganyoam,961,2018,2
 17,    3.5,    9.1,    5.4,   16.63,   25.6,    0.3, 1023.0,    2.4,    1.8,12,    4.8,   17.43,   -1.5,   15.9,  52,WNW,간여암,Ganyoam,961,2018,2
 07>,    2.5>,    9.6,    5.3>,   16.63>,   21.4>,    3.4, 1024.7,    7.9>,    1.0>,13,    4.6>,   17.56>,    0.2>,   10.1>,  43,NNW>,간여암,Ganyoam,961,2018,2
 17,    3.4,    9.3,    5.1,   16.73,   19.4,    9.8, 1019.6,   14.1,    1.5,14,    4.6,   17.85,    7.6,    8.5,  63,SW,간여암,Ganyoam,961,2018,2
 01,    2.0,   11.5,    5.4,   16.86,   13.2,    8.4, 1018.7,   10.2,    0.8,15,    4.8,   18.10,    5.7,    5.0>,  51,NNW,간여암,Ganyoam,961,2018,2
 24,    1.9,   11.2,    5.3,   16.82,   19.9,    7.0, 1016.6,    9.0,    0.6,16,    4.5,   18.20,    4.0,    7.0,  40,NW,간여암,Ganyoam,961,2018,2
,,,,,,,,,,17,,,,,,,간여암,Ganyoam,961,2018,2
 01,    1.3,   11.3,    5.3,   16.66,   10.5,    6.1, 1024.1,    8.2,    0.4,18,    4.6,   18.05,    4.3,,  39,NNE,간여암,Ganyoam,961,2018,2
 11,    1.0,   11.4,    7.0,   16.68,   12.8,    8.3, 1021.9,    9.5,    0.4,19,    5.3,   18.04,    6.8,,  40,NE,간여암,Ganyoam,961,2018,2
 03,    0.9,   10.4,    5.3,   16.67,   13.6,    8.5, 1020.8,   10.2,    0.4,20,    4.7,   17.93,    7.0,    4.3>,  39,NNW,간여암,Ganyoam,961,2018,2
 12,    1.0,    9.4,    4.5,   16.70,   17.4,    5.6, 1021.4,    8.5,    0.4,21,    4.3,   17.82,    4.4,    7.1>,  30,NNW,간여암,Ganyoam,961,2018,2
 13,    1.2,   11.6,    5.1,   16.67,   12.5,    4.7, 1022.7,    7.1,    0.5,22,    4.4,   17.62,    3.0,    6.9>,  32,NW,간여암,Ganyoam,961,2018,2
 04,    1.1,   11.7,    4.7,   16.65,   13.8,    8.0, 1024.2,   11.5,    0.6,23,    4.1,   17.41,    5.3,    7.0,  59,WNW,간여암,Ganyoam,961,2018,2
 06,    1.2,   11.8,    4.7,   16.65,   11.9,    9.8, 1026.5,   11.5,    0.4,24,    4.3,   17.29,    7.0,    4.6>,  46,WNW,간여암,Ganyoam,961,2018,2
 06,    0.9,   11.5,    5.0,   16.76,   13.0,   10.1, 1022.9,   13.0,    0.4,25,    4.4,   17.44,    7.4,    6.3,  63,ENE,간여암,Ganyoam,961,2018,2
 17,    1.0,   11.4,    5.7,   16.74,   12.3,    9.4, 1023.9,   11.2,    0.4,26,    4.7,   17.62,    7.2,    5.4>,  46,N,간여암,Ganyoam,961,2018,2
 05,    0.9,   12.7,    5.2,   16.75,   11.7,   10.8, 1023.4,   12.7,    0.4,27,    4.7,   17.81,    8.4,,  62,NNE,간여암,Ganyoam,961,2018,2
 24,    7.2,   13.0,    5.1,   17.15,   37.6,   11.4, 1005.7,   14.8,    2.2,28,    4.6,   18.35,    7.0,   13.9,  70,WNW,간여암,Ganyoam,961,2018,2
,,,,,,,,,,월,,,,,,,간여암,Ganyoam,961,2018,2
