wh_max_hh,wh_max_,tw,wp_,ls,gt,ta,pa,ta_,wh_sig,tm,wp,ls_,ta__,ws,tw_,gt_wd,stn_ko,stn_en,stn_id,year,month
 04,    1.3,   12.0,    5.1,    8.59,   14.7,    6.3, 1027.7,   10.4,    0.5,01,    4.2,   12.15,    2.1,    9.4,  49,NW,서수도,Seosudo,955,2016,12
 10,    0.5,   11.8,    5.7,    8.69,    9.5,    4.9, 1032.0,    8.0,    0.1,02,    4.4,   12.34,    1.5,    2.6,  58,NW,서수도,Seosudo,955,2016,12
 10,    0.5,   11.7,    4.9,    8.73,    6.0,    7.0, 1027.2,    9.8,    0.1,03,    4.2,   12.22,    4.7,    2.1,  70,ENE,서수도,Seosudo,955,2016,12
 10,    0.5,   11.7,    5.2,    8.67,    6.6,    7.9, 1018.9,   10.3,    0.1,04,    4.2,   11.95,    6.1,    3.6,  76,ESE,서수도,Seosudo,955,2016,12
 23,    1.8,   11.7,    5.0,    8.68,   16.9,    8.3, 1018.6,   12.3,    0.4,05,    4.1,   11.66,    2.5,    7.8,  73,W,서수도,Seosudo,955,2016,12
,,,,,   14.9,    1.3, 1027.3),    4.5,,06,,,   -0.9,    6.1,,WNW,서수도,Seosudo,955,2016,12
 05,    0.7,   11.1,    5.5,    8.71,   13.3,    4.5, 1021.7,    7.5,    0.2,07,    4.5,   11.13,    0.9,    5.4,  65,ESE,서수도,Seosudo,955,2016,12
 01,    0.7,   10.9,    5.5,    8.61,   15.0,    5.6, 1018.3,    8.8,    0.2,08,    4.3,   10.93,    2.7,    4.4,  70,SE,서수도,Seosudo,955,2016,12
 04,    1.0,   10.7,    4.7,    8.38,   15.2,    3.4, 1021.3,   10.0,    0.5,09,    4.0,   10.51,   -0.4,    9.1,  58,NW,서수도,Seosudo,955,2016,12
 02,    0.8,   10.4,    4.6,    8.53,   12.0,    0.7, 1028.0,    3.2,    0.3,10,    3.9,   11.08,   -1.7,    6.0,  48,NW,서수도,Seosudo,955,2016,12
 04>,    0.6>,   10.2,    5.3>,    8.71>,   11.0,    1.9, 1029.0,    5.2,    0.1>,11,    4.1>,   11.72>,   -0.8,    3.4,  42,NW,서수도,Seosudo,955,2016,12
 11,    0.5,   10.2,    5.3,    8.70,    8.5,    4.5, 1024.4,    7.2,    0.1,12,    4.2,   12.26,    1.6,    4.2,  48,N,서수도,Seosudo,955,2016,12
 19,    1.2,   10.2,    5.4,    8.65,   13.9,    4.4, 1020.3,    7.1,    0.2,13,    4.2,   12.57,    1.4,    6.7,  62,NW,서수도,Seosudo,955,2016,12
 03,    1.1,    9.9,    5.1,    8.45,   12.6,    0.1, 1021.4,    2.1,    0.4,14,    4.1,   12.57,   -1.6,    7.8,  61,NW,서수도,Seosudo,955,2016,12
 20,    1.1,    9.6,    4.9,    8.54,   14.7,   -2.4, 1025.1,   -0.4,    0.4,15,    4.0,   12.81,   -4.3,    8.6,  51,NW,서수도,Seosudo,955,2016,12
 04,    0.7,    9.3,    5.4,    8.61,   11.3,   -0.9, 1028.5,    4.4,    0.2,16,    4.2,   12.89,   -4.8,    5.0,  57,NW,서수도,Seosudo,955,2016,12
 02,    0.9,    9.2,    5.9,    8.78,   12.1,    8.3, 1028.5,    9.8,    0.3,17,    4.3,   12.77,    4.3,    6.6,  63,SW,서수도,Seosudo,955,2016,12
 10,    0.5,    9.3,    6.1,    8.71,    9.7,    7.5, 1028.9,    9.3,    0.2,18,    4.5,   12.38,    6.3,    6.3,  72,ESE,서수도,Seosudo,955,2016,12
 07,    0.3,    9.2,    5.0,    8.58,   10.5,    8.2, 1024.3,   11.1,    0.1,19,    4.4,   11.93,    6.2,    4.5,  79,ENE,서수도,Seosudo,955,2016,12
 14,    0.4,    9.3,    5.9,    8.57,    7.0,    7.7, 1027.5,    9.0,    0.1,20,    4.4,   11.43,    6.7,    3.2,  82,NNE,서수도,Seosudo,955,2016,12
 21,    0.4,    9.2,    5.4,    8.67,   13.9,    8.9, 1020.7,   11.8,    0.1,21,    4.2,   10.89,    6.9,    6.0,  83,ENE,서수도,Seosudo,955,2016,12
 14,    1.5,    9.2],    5.0,    8.41,   18.1,    6.4, 1010.2,   13.9,    0.6,22,    4.3,   10.02,    2.7,   10.3,  83,SSE,서수도,Seosudo,955,2016,12
 02>,    1.5>,    8.8],    5.3>,    8.28>,   16.7,   -0.5,,    5.8,,23,    4.4>,    9.94>,   -2.2,    9.2,  71],WSW,서수도,Seosudo,955,2016,12
 01,    0.5,    8.6,    5.2,    8.73,    9.0,   -1.2, 1031.2,    0.7,    0.2,24,    4.6,   10.76,   -3.1,    3.6,  64,NNW,서수도,Seosudo,955,2016,12
 06>,    0.4>,    8.4,    5.2>,    8.58>,    9.7,    2.4, 1030.4,    6.0>,    0.1>,25,    4.4>,   10.98>,   -1.2>,    3.9,  71,N,서수도,Seosudo,955,2016,12
 21,    0.5,    8.4,    6.0,    8.53,   11.9,    4.0, 1022.1,    5.5,    0.1,26,    4.3,   11.10,    1.9,    4.4,  68,NW,서수도,Seosudo,955,2016,12
 18,    1.4,    8.0,    5.1,    8.26,   15.5,   -0.9, 1024.3,    3.1,    0.5,27,    4.2,   11.08,   -3.9,    9.6,  57,NW,서수도,Seosudo,955,2016,12
 01>,    0.5>,    7.8,    5.2>,    8.70>,   10.6,   -1.8, 1030.8,    2.2>,    0.2>,28,    4.3>,   12.11>,   -4.9>,    3.8,  54,NW,서수도,Seosudo,955,2016,12
 07,    1.1,    7.7,    4.7,    8.57,   15.9,   -1.7, 1031.4,    3.3,    0.4,29,    4.0,   11.90,   -4.1,    8.5,  57,WNW,서수도,Seosudo,955,2016,12
 02,    0.5,    7.5,    5.3,    8.68,    8.9,   -0.2, 1033.0,    4.0,    0.1,30,    4.2,   12.38,   -4.3,    3.1,  60,NW,서수도,Seosudo,955,2016,12
 09,    0.4,    7.7,    5.5,    8.73,    6.3,    4.6, 1029.9,    6.9,    0.1,31,    4.4,   12.35,    1.9,    3.2,  75,SW,서수도,Seosudo,955,2016,12
,    0.8,    9.7,    5.3,    8.60,,    3.5, 1025.4,    6.9,    0.2,월,    4.3,   11.69,    0.7,    5.8,  64,,서수도,Seosudo,955,2016,12
