wh_max_hh,wh_max_,tw,wp_,ls,gt,ta,pa,ta_,wh_sig,tm,wp,ls_,ta__,ws,tw_,gt_wd,stn_ko,stn_en,stn_id,year,month
 05,    3.2,   14.1,    5.4,   16.94,   26.7,    5.8, 1019.7,    8.2,    1.8,23,    5.0,   17.37,    4.0,   16.2,  57,NNW,간여암,Ganyoam,961,2016,12
 19,    2.0,   15.4,    7.2,   16.86,   17.0,    5.6, 1028.0,    8.8,    1.1,24,    6.0,   17.39,    3.1,    5.2,  56,N,간여암,Ganyoam,961,2016,12
 02,    2.0,   15.6,    8.1,   16.77,   10.7,    9.9, 1028.0,   13.2,    0.8,25,    6.4,   17.42,    7.0,    6.0,  65,NE,간여암,Ganyoam,961,2016,12
 18,    2.0,   15.5,    5.4,   16.97,   15.4,   10.6, 1017.6,   12.8,    0.8,26,    4.6,   17.74,    7.8,   10.0,  81,NNW,간여암,Ganyoam,961,2016,12
 15,    2.2,   14.5,    5.4,   16.90,   23.5,    5.3, 1019.9,   10.4,    1.2,27,    4.8,   17.90,    1.6,   16.5,  54,NNW,간여암,Ganyoam,961,2016,12
 09,    1.5,   14.9,    5.4,   16.81,   21.0,    4.9, 1027.5,    8.3,    0.8,28,    4.9,   17.96,    1.3,    8.5,  49,NNW,간여암,Ganyoam,961,2016,12
 14,    2.2,   15.5,    4.8,   16.66,   21.0,    3.7, 1028.1,    6.7,    0.9,29,    4.4,   17.91,    1.9,   13.4,  48,NNW,간여암,Ganyoam,961,2016,12
 01,    1.5,   16.0,    4.9,   16.64,   17.4,    4.7, 1030.9,    7.5,    0.6,30,    4.5,   17.94,    1.9,    5.2,  42,NNW,간여암,Ganyoam,961,2016,12
 01,    0.7,   14.3,    4.9,   16.64,   14.2,    6.8, 1029.7,    9.1,    0.3,31,    4.5,   18.00,    4.4,    7.1,  56,NNW,간여암,Ganyoam,961,2016,12
,    2.2,   14.4,    5.3,   16.84,,    9.0, 1023.3,   12.3,    0.9,월,    4.6,   17.89,    6.2,    8.6,  59,,간여암,Ganyoam,961,2016,12
