wh_max_hh,wh_max_,tw,wp_,ls,gt,ta,pa,ta_,wh_sig,tm,wp,ls_,ta__,ws,tw_,gt_wd,stn_ko,stn_en,stn_id,year,month
 05,    0.4,   16.1,    6.6,   15.28,   15.1,   16.5, 1017.2,   18.2,    0.1>,01,    5.8,   16.45,   14.4,    7.2,  88,W,지귀도,Jigwido,960,2017,5
 18,    1.0,   16.5,    6.1,   15.32,   12.3,   16.9, 1021.4,   18.6,    0.3,02,    5.6,   16.28,   15.8,    6.8,  82,E,지귀도,Jigwido,960,2017,5
 01>,    0.9>,   16.3,    5.9>,   15.29>,   10.0>,   17.5), 1021.0,   19.2>,    0.4>,03,    5.6>,   16.06>,   15.9>,    6.2>,  86,E>,지귀도,Jigwido,960,2017,5
 04,    0.8,   16.2,    7.4,   15.26,    9.6,   18.3, 1016.5,   20.4,    0.4,04,    6.5,   15.90,   16.4,    5.6,  83,ESE,지귀도,Jigwido,960,2017,5
 10,    0.7,   16.1,    7.6,   15.25,   10.4,   17.7, 1014.2,   19.8,    0.4,05,    6.6,   15.88,   15.8,    4.4,  98,WNW,지귀도,Jigwido,960,2017,5
 01,    0.5,   16.3,    7.6,   15.23,   16.4,   18.4, 1016.9,   22.7,    0.2,06,    6.8,   15.87,   16.1,    4.0,  66,ENE,지귀도,Jigwido,960,2017,5
 03,    0.2,   16.6,    7.5,   15.22,   15.1,   18.3, 1017.3,   24.7,    0.1,07,    6.5,   15.99,   15.2,    4.3,  54,WNW,지귀도,Jigwido,960,2017,5
,,   16.5,    7.6,   15.23,    6.4,   16.9, 1016.1,   20.0,    0.1,08,    6.7,   16.14,   14.2,    1.6,  59,SSW,지귀도,Jigwido,960,2017,5
 14,    2.0,   16.6,    7.2,   15.27,   13.5,   15.3, 1010.0,   17.8,    0.7,09,    6.2,   16.22,   13.6,    7.2,  90,WNW,지귀도,Jigwido,960,2017,5
 02,    0.8,   16.1,    7.1,   15.16,   18.7,   15.9, 1012.7,   18.1,    0.3,10,    6.2,   16.30,   14.3,   10.5,  84,WNW,지귀도,Jigwido,960,2017,5
 14,    0.4,   16.1,    6.4,   15.18,   11.2,   18.7, 1014.9,   21.6,    0.1,11,    5.8,   16.37,   15.5,    5.8,  86,W,지귀도,Jigwido,960,2017,5
 24,    0.9,   16.2,    6.6,   15.23,   13.2,   17.7, 1010.1,   22.8,    0.2>,12,    5.6,   16.40,   15.8,    6.0,  92,ENE,지귀도,Jigwido,960,2017,5
 01,    0.9,   16.3,    6.3,   15.23,   13.8,   17.1, 1009.2,   20.6,    0.3,13,    5.7,   16.32,   14.8,    4.8,  90,WNW,지귀도,Jigwido,960,2017,5
 03,    0.3,   16.2,    6.7,   15.21,   12.8,   17.7, 1013.0,   21.9,,14,    6.3,   16.25,   14.3,    2.3,  77,WNW,지귀도,Jigwido,960,2017,5
 08,    0.2,   16.5,    7.3,   15.22,    7.3,   18.0, 1015.1,   21.1,    0.1,15,    6.3,   16.19,   15.4,    2.1,  62,SSW,지귀도,Jigwido,960,2017,5
,,   16.5,    7.8,   15.21,    6.9,   18.0, 1012.1,   21.3,    0.1,16,    6.8,   16.13,   14.8,    2.3,  68,WSW,지귀도,Jigwido,960,2017,5
,,   16.5,    7.5,   15.23,   10.5,   18.4, 1012.3,   23.5,    0.1,17,    6.8,   16.04,   14.8,    3.5,  66,SSE,지귀도,Jigwido,960,2017,5
,,   16.6,    7.8,   15.24,    5.6,   18.7, 1017.0,   23.7,    0.1>,18,    6.8,   15.90,   15.0,    1.9,  67,NNE,지귀도,Jigwido,960,2017,5
,,   16.6,    8.1,   15.21,    6.1,   18.9, 1018.1,   23.0,    0.0,19,    7.4,   15.81,   15.3,    2.2,  63,WNW,지귀도,Jigwido,960,2017,5
,,   16.8,    7.9,   15.23,    5.8,   18.9, 1017.1,   23.4,    0.1,20,    7.1,   15.80,   15.8,    1.7,  76,SSW,지귀도,Jigwido,960,2017,5
 24,    0.4,   16.7,    7.4,   15.25,    5.3,   19.5, 1015.8,   21.9,    0.1,21,    6.5,   15.88,   17.2,    2.8,  79,NE,지귀도,Jigwido,960,2017,5
 14,    0.5,   16.5,    6.9,   15.28,    6.4,   19.4, 1014.7,   23.4,    0.2,22,    6.1,   16.00,   16.5,    3.2,  81,ESE,지귀도,Jigwido,960,2017,5
 12,    0.4,   16.7,    7.4,   15.27,    4.7,   20.0, 1011.7,   23.1,    0.2,23,    6.5,   16.25,   17.1,    2.2,  86,NNE,지귀도,Jigwido,960,2017,5
 01,    0.4,   17.0,    7.0,   15.26,    5.8,   19.5, 1008.5,   21.6,    0.2,24,    6.6,   16.55,   18.2,    1.7,  94,SSE,지귀도,Jigwido,960,2017,5
 01>,    0.3>,   16.9,    7.5,   15.24,   11.5,   20.9, 1007.3,   24.2,    0.1>,25,    7.0,   16.73,   17.6,    2.2,  73,WNW,지귀도,Jigwido,960,2017,5
 13,    0.3,   17.4,    7.5,   15.22,   14.1,   19.1, 1008.7,   22.1,,26,    6.4,   16.80,   16.7,    6.1,  43,SSE,지귀도,Jigwido,960,2017,5
 01,    0.3,   18.0,    7.4,   15.22,    8.6,   17.9, 1013.7,   21.7,    0.2,27,    6.9,   16.79,   13.9,    2.9,  61,NNW,지귀도,Jigwido,960,2017,5
 01,    0.3,   17.8,    7.8,   15.21,    7.7,   18.9, 1015.2,   22.5,    0.1>,28,    7.0,   16.67,   15.7,    2.8,  71,WNW,지귀도,Jigwido,960,2017,5
 02,    0.3,   18.0,    7.8,   15.20,    9.5,   20.5, 1014.2,   23.9,    0.1>,29,    7.1,   16.59,   18.0,    3.9,  76,WNW,지귀도,Jigwido,960,2017,5
 21,    0.2,   17.8,    8.3,   15.22,   10.0,   20.5, 1011.2,   24.4,    0.1,30,    7.7,   16.49,   18.5,    4.0,  79,WNW,지귀도,Jigwido,960,2017,5
 16,    0.2,   17.4,    7.9,   15.23,    7.5,   21.3, 1004.7,   23.6,    0.1,31,    7.0,   16.26,   19.5,    3.4,  92,SW,지귀도,Jigwido,960,2017,5
,    0.5,   16.7,    7.3,   15.24,,   18.4, 1013.8,   21.8,    0.2,월,    6.5,   16.24,   15.9,    4.1,  77,,지귀도,Jigwido,960,2017,5
