wh_max_hh,wh_max_,tw,wp_,ls,gt,ta,pa,ta_,wh_sig,tm,wp,ls_,ta__,ws,tw_,gt_wd,stn_ko,stn_en,stn_id,year,month
 05,    0.6,   10.3,    4.8,    8.35,   11.6,    0.3, 1031.2,    3.7,    0.2,01,    4.1,   11.65,   -3.3,    4.9,  54,NW,서수도,Seosudo,955,2017,12
 11,    0.6,   10.3,    5.3,    8.48,   10.9,    4.6, 1028.1,    8.0,    0.1,02,    4.2,   12.34,    1.1,    6.4,  64,SE,서수도,Seosudo,955,2017,12
 07,    0.8,   10.6,    5.5,    8.55,   13.6,    8.6], 1023.2,   11.3,    0.2,03,    4.3,   12.67,    6.4,    4.8,  73,SE,서수도,Seosudo,955,2017,12
 16,    1.3,   10.4,    5.0,    8.43,   17.2,    0.1, 1023.9,    7.0,    0.5,04,    4.1,   12.68,   -3.7,    9.6,  56,WNW,서수도,Seosudo,955,2017,12
 04,    1.3,    9.9,    5.5,    8.35,   18.8,   -2.3, 1023.4,    1.1,    0.3,05,    4.2,   12.75,   -4.6,    6.0,  54,NW,서수도,Seosudo,955,2017,12
 14,    0.6,    9.9,    6.4,    8.66,   13.7,    3.5, 1022.2,    8.2,    0.2,06,    4.6,   13.07,   -1.2,    6.4,  75,SSE,서수도,Seosudo,955,2017,12
 22,    1.0,    9.8,    5.4,    8.58,   16.4,    2.2, 1023.2,    8.4,    0.3,07,    4.2,   12.60,   -1.2,    7.0,  60,NW,서수도,Seosudo,955,2017,12
 05,    1.0,    9.4,    5.2,    8.30,   15.1,   -1.7, 1024.7,    0.7,    0.3,08,    4.2,   11.94,   -3.7,    6.0,  54,NW,서수도,Seosudo,955,2017,12
 11,    0.4,    9.2,    5.9,    8.42,    7.4,    1.9, 1020.5,    4.4,    0.1,09,    4.7,   11.51,   -0.9,    3.6,  63,ESE,서수도,Seosudo,955,2017,12
 23,    1.4,    9.1,    5.1,    8.37,   19.3,    4.1, 1014.9,    9.0,    0.4,10,    4.2,   10.70,   -0.9,    9.3,  69,WNW,서수도,Seosudo,955,2017,12
 09,    1.5,    8.2,    4.9,    8.15,   17.3,   -4.7, 1024.4,   -0.1,    0.6,11,    4.3,   10.56,   -7.7,   10.6,  55,WNW,서수도,Seosudo,955,2017,12
 07,    0.9,    7.5,    4.7,    8.26,   14.9,   -6.4, 1030.8,   -4.3,    0.3,12,    4.0,   10.48,   -8.3,    7.7,  54,NW,서수도,Seosudo,955,2017,12
 11,    0.8,    7.2,    4.5,    8.31,   12.5,   -5.7, 1033.1,   -3.3,    0.3,13,    4.0,   10.60,   -7.6,    6.7,  47,NW,서수도,Seosudo,955,2017,12
 05,    0.3,    7.2,    5.0,    8.45,    9.2,   -4.4, 1032.4,   -1.8,    0.1,14,    4.2,   10.94,   -7.2,    3.5,  49,NNW,서수도,Seosudo,955,2017,12
 20,    0.6,    7.3,    5.4,    8.50,   12.7,   -0.1, 1027.3,    5.4,    0.1,15,    4.1,   11.30,   -2.9,    4.6,  61,NW,서수도,Seosudo,955,2017,12
 02,    1.1,    7.0,    4.9,    8.23,   16.5,   -3.5, 1028.4,    0.5,    0.4,16,    4.0,   11.38,   -5.4,    9.0,  49,WNW,서수도,Seosudo,955,2017,12
 06,    1.0,    6.6,    5.8,    8.36,   15.0,   -4.3, 1031.2,   -1.2,    0.2,17,    4.5,   11.86,   -6.9,    5.5,  52,NW,서수도,Seosudo,955,2017,12
 20,    1.0,    6.6,    5.2,    8.65,   16.2,    2.8, 1026.7,    7.0,    0.3,18,    4.5,   12.25,   -3.2,    7.3,  72,NW,서수도,Seosudo,955,2017,12
 07,    1.0,    6.6,    5.4,    8.39,   15.4,   -2.1, 1032.4,    1.6,    0.3,19,    4.2,   11.93,   -4.0,    7.1,  54,NW,서수도,Seosudo,955,2017,12
 21,    0.6,    6.5,    5.1,    8.58,   15.0,   -0.3, 1030.9,    5.0,    0.2,20,    4.2,   12.24,   -4.4,    6.4,  77,SE,서수도,Seosudo,955,2017,12
 23>,    0.4>,    6.5,    5.4>,    8.73>,    7.3>,    1.6, 1031.6,    4.8>,    0.1>,21,    4.6>,   12.13>,   -1.8>,    3.2>,  71,SSE>,서수도,Seosudo,955,2017,12
 22,    0.5,    6.5,    5.3,    8.55,   11.1,    5.1, 1026.0,    8.2,    0.1,22,    4.2,   11.88,    1.4,    6.9,  80,SSE,서수도,Seosudo,955,2017,12
 01,    0.4,    6.5,    5.3,    8.50,    9.1,    4.6, 1022.9,    8.0,    0.1,23,    4.4,   11.69,    2.3,    2.4,  93,SE,서수도,Seosudo,955,2017,12
 21>,    1.2>,    6.5],    6.2>,    8.45>,   16.5>,, 1014.3],    6.0>,    0.3>,24,    4.2>,   11.01>,    0.8>,    8.4>,  78],W>,서수도,Seosudo,955,2017,12
 06,    1.0,    6.2,    4.8,    8.22,   17.6,   -0.5, 1023.9,    1.7,    0.3,25,    4.1,   10.86,   -2.5,    7.3,  53,WNW,서수도,Seosudo,955,2017,12
 13,    1.1,    5.8,    4.8,    8.38,   16.0,   -1.8, 1026.6,    2.4,    0.4,26,    4.3,   10.62,   -5.3,    8.2,  48,WNW,서수도,Seosudo,955,2017,12
 01,    0.8,    5.5,    4.9,    8.18,   12.4,   -4.5, 1031.1,   -2.0,    0.2,27,    4.1,   10.53,   -6.6,    5.7,  39,WNW,서수도,Seosudo,955,2017,12
 07,    0.3,    5.4,    5.0,    8.45,    6.6,   -0.3, 1030.4,    2.8,    0.1,28,    4.2,   10.65,   -2.8,    2.7,  52,ENE,서수도,Seosudo,955,2017,12
 09,    0.3,    5.6,    4.9,    8.39,    6.7,    3.1, 1027.5,    4.5,    0.1,29,    4.2,   10.82,    2.0,    2.7,  79,SSE,서수도,Seosudo,955,2017,12
 06,    0.4,    5.6,    5.6,    8.42,    8.4,    2.1, 1025.2,    4.4,    0.1,30,    4.2,   11.35,    0.5,    3.3,  85,NW,서수도,Seosudo,955,2017,12
