wh_max_hh,wh_max_,tw,wp_,ls,gt,ta,pa,ta_,wh_sig,tm,wp,ls_,ta__,ws,tw_,gt_wd,stn_ko,stn_en,stn_id,year,month
,,,,,   12.7,   16.7,  998.7,   20.9,,01,,,   14.7,    5.5,  95,NW,십이동파,Sibidongpa,957,2017,6
,,,,,   11.9>,   16.1, 1003.0,   17.9>,,02,,,   15.1>,    5.8>,  73,NW>,십이동파,Sibidongpa,957,2017,6
 18,    0.8,   13.9,    4.9,   11.19,   10.3,   15.6, 1007.2,   17.3,    0.3,03,    4.4,   12.86,   14.3,    4.9,  80,NNE,십이동파,Sibidongpa,957,2017,6
 07,    0.7,   13.7,    5.0,   11.12,   12.3,   16.9, 1009.9,   20.9,    0.3,04,    4.6,   12.77,   14.7,    4.4,  73,NNE,십이동파,Sibidongpa,957,2017,6
 15,    0.4,   13.8,    5.6,   11.15,   11.4,   18.7, 1012.9,   22.2,    0.1,05,    4.8,   12.77,   16.2,    3.0,  64,SSE,십이동파,Sibidongpa,957,2017,6
 24,    1.4,   14.3,    5.3,   11.21,   18.3,   17.9, 1008.9,   21.0,    0.2,06,    4.7,   13.09,   14.7,    8.3,  80,ESE,십이동파,Sibidongpa,957,2017,6
 02,    2.0,   15.1,    5.5,   11.07,   15.4,   16.3, 1004.1,   18.8,    0.9,07,    4.8,   13.33,   14.7,    8.9,  97,SSE,십이동파,Sibidongpa,957,2017,6
 01,    1.4,   14.8,    5.1,   11.09,    8.2,   16.9, 1009.0,   19.4,    0.6,08,    4.7,   13.45,   15.0,    3.9,  97,S,십이동파,Sibidongpa,957,2017,6
 24,    2.2,   15.5,    4.7,   11.20,   13.9,   17.8, 1006.3,   19.6,    0.7,09,    4.3,   13.72,   16.4,    8.3,  94,SSW,십이동파,Sibidongpa,957,2017,6
 01,    2.3,   15.3,    4.9,   11.19,   10.8,   17.8, 1005.1,   22.3,    0.7,10,    4.6,   13.82,   14.9,    4.0,  84,S,십이동파,Sibidongpa,957,2017,6
 01,    1.1,   15.3,    4.5,   11.27,   11.7,   17.8, 1006.1,   20.3,    0.3,11,    4.2,   13.90,   16.3,    5.0,  69,N,십이동파,Sibidongpa,957,2017,6
 01,    0.5,   15.7,    5.5,   11.36,    6.6,   18.5, 1011.7,   23.6,    0.2,12,    4.9,   13.98,   16.2,    3.2,  78,SSE,십이동파,Sibidongpa,957,2017,6
 03,    0.5,   15.8,    5.4,   11.35,    8.0,   18.4, 1012.7,   22.8,    0.2,13,    4.9,   13.93,   16.7,    2.8,  80,N,십이동파,Sibidongpa,957,2017,6
 02,    0.4,   15.7,    5.2,   11.23,    6.5,   17.8, 1010.0,   19.8,    0.2,14,    4.8,   13.70,   16.3,    3.4,  94,WNW,십이동파,Sibidongpa,957,2017,6
 15,    1.2,   16.3,    5.0,   11.23,    7.9,   18.7, 1007.4,   20.5,    0.4,15,    4.3,   13.51,   17.1,    4.4,  98,SSW,십이동파,Sibidongpa,957,2017,6
 05,    1.2,   16.4,    4.7,   11.31,    9.5,   19.6, 1007.8,   22.0,    0.6,16,    4.4,   13.37,   18.1,    6.3,  92,SW,십이동파,Sibidongpa,957,2017,6
 06,    1.6,   15.8,    4.5,   11.32,    8.9,   19.6, 1008.8,   22.1,    0.6,17,    4.3,   13.25,   18.5,    3.8,  95,S,십이동파,Sibidongpa,957,2017,6
 01,    0.6,   15.7,    4.7,   11.21,    7.1,   20.0, 1008.8,   23.4,    0.2,18,    4.3,   12.99,   17.9,    2.3,  95,WNW,십이동파,Sibidongpa,957,2017,6
 20,    0.6,   15.5,    4.8,   11.16,    4.4,   20.9, 1007.6,   25.6,    0.2,19,    4.4,   12.86,   17.9,    1.7,  86,WNW,십이동파,Sibidongpa,957,2017,6
 01,    0.5,   15.5,    5.5,   11.15,   10.2,   21.7, 1002.9,   25.3,    0.2,20,    4.8,   13.25,   20.0,    3.5,  73,NNE,십이동파,Sibidongpa,957,2017,6
 22,    0.7,   15.3,    6.5,   11.16,    8.7,   21.1, 1004.7,   24.5,    0.2,21,    5.4,   13.21,   19.6,    2.9,  90,NE,십이동파,Sibidongpa,957,2017,6
 01,    0.5,   16.7,    5.7,   11.10,    7.1,   20.7, 1007.1,   25.1,    0.3,22,    5.0,   13.65,   18.8,    2.5,  97,N,십이동파,Sibidongpa,957,2017,6
 01,    0.4,   16.0,    5.4,   11.14,    7.5,   20.2, 1004.6,   23.3,    0.2,23,    4.8,   14.05,   18.3,    3.3,  94,N,십이동파,Sibidongpa,957,2017,6
 04,    0.5,   17.5,    5.2,   11.21,    9.3,   21.4, 1001.2,   25.8,    0.2,24,    4.8,   14.42,   18.8,    2.2,  83,NNE,십이동파,Sibidongpa,957,2017,6
 03,    0.6,   17.2,    5.1,   11.29,    4.1,   21.6, 1000.7,   25.0,    0.2,25,    4.7,   14.62,   19.9,    1.4,  89,WNW,십이동파,Sibidongpa,957,2017,6
 04,    0.7,   17.1,    5.3,   11.39,   11.5,   21.5, 1004.4,   24.6,    0.2,26,    4.9,   14.66,   19.6,    3.4,  92,SE,십이동파,Sibidongpa,957,2017,6
 05,    0.6,   17.1,    5.7,   11.43,    6.7,   21.9, 1007.8,   26.0,    0.2,27,    5.0,   14.53,   20.4,    3.1,  92,SE,십이동파,Sibidongpa,957,2017,6
 08,    0.8,   17.4,    5.0,   11.41,    5.8,   21.7, 1010.3,   26.2,    0.3,28,    4.6,   14.31,   19.9,    2.6,  95,S,십이동파,Sibidongpa,957,2017,6
 16,    0.8,   17.6,    4.8,   11.36,    5.0,   22.2, 1009.3,   25.8,    0.3,29,    4.6,   14.02,   20.4,    2.5,  97,N,십이동파,Sibidongpa,957,2017,6
 05>,    0.8>,   17.4,    4.8>,   11.37>,    4.3>,   22.0, 1006.7,   24.4>,    0.2>,30,    4.6>,   13.58>,   20.6>,    1.5>,  96,ENE>,십이동파,Sibidongpa,957,2017,6
,    0.9,   15.8,    5.2,   11.24,,   19.3, 1006.9,   22.5,    0.3,월,    4.7,   13.63,   17.4,    4.0,  87,,십이동파,Sibidongpa,957,2017,6
