wh_max,wh_max_hh,wh_max_,tw,hm,wp_,ls,gt,ta,pa,wh_sig_,ta_,wh_sig,tw__,tm,wp,ls_,ta__,ws,tw_,gt_wd,stn_ko,stn_en,stn_id,year,month
,12.0,1.1,10.8,,4.6,8.13,15.4,   -1.0,1029.6,,0.8,0.4,,30,4.0,10.68,-2.9,9.6,44,WNW,서수도,Seosudo,955,2017,11
,,0.8,14.5,,5.3,8.52,,    7.5,1023.4,,10.9,0.2,,월,4.2,11.64,4.7,6.3,59,,서수도,Seosudo,955,2017,11
, 05,    0.6,   10.3,,    4.8,    8.35,   11.6,    0.3, 1031.2,,    3.7,    0.2,,01,    4.1,   11.65,   -3.3,    4.9,  54,NW,서수도,Seosudo,955,2017,12
, 11,    0.6,   10.3,,    5.3,    8.48,   10.9,    4.6, 1028.1,,    8.0,    0.1,,02,    4.2,   12.34,    1.1,    6.4,  64,SE,서수도,Seosudo,955,2017,12
, 07,    0.8,   10.6,,    5.5,    8.55,   13.6,    8.6], 1023.2,,   11.3,    0.2,,03,    4.3,   12.67,    6.4,    4.8,  73,SE,서수도,Seosudo,955,2017,12
, 16,    1.3,   10.4,,    5.0,    8.43,   17.2,    0.1, 1023.9,,    7.0,    0.5,,04,    4.1,   12.68,   -3.7,    9.6,  56,WNW,서수도,Seosudo,955,2017,12
, 04,    1.3,    9.9,,    5.5,    8.35,   18.8,   -2.3, 1023.4,,    1.1,    0.3,,05,    4.2,   12.75,   -4.6,    6.0,  54,NW,서수도,Seosudo,955,2017,12
, 14,    0.6,    9.9,,    6.4,    8.66,   13.7,    3.5, 1022.2,,    8.2,    0.2,,06,    4.6,   13.07,   -1.2,    6.4,  75,SSE,서수도,Seosudo,955,2017,12
, 22,    1.0,    9.8,,    5.4,    8.58,   16.4,    2.2, 1023.2,,    8.4,    0.3,,07,    4.2,   12.60,   -1.2,    7.0,  60,NW,서수도,Seosudo,955,2017,12
, 05,    1.0,    9.4,,    5.2,    8.30,   15.1,   -1.7, 1024.7,,    0.7,    0.3,,08,    4.2,   11.94,   -3.7,    6.0,  54,NW,서수도,Seosudo,955,2017,12
, 11,    0.4,    9.2,,    5.9,    8.42,    7.4,    1.9, 1020.5,,    4.4,    0.1,,09,    4.7,   11.51,   -0.9,    3.6,  63,ESE,서수도,Seosudo,955,2017,12
, 23,    1.4,    9.1,,    5.1,    8.37,   19.3,    4.1, 1014.9,,    9.0,    0.4,,10,    4.2,   10.70,   -0.9,    9.3,  69,WNW,서수도,Seosudo,955,2017,12
, 09,    1.5,    8.2,,    4.9,    8.15,   17.3,   -4.7, 1024.4,,   -0.1,    0.6,,11,    4.3,   10.56,   -7.7,   10.6,  55,WNW,서수도,Seosudo,955,2017,12
, 07,    0.9,    7.5,,    4.7,    8.26,   14.9,   -6.4, 1030.8,,   -4.3,    0.3,,12,    4.0,   10.48,   -8.3,    7.7,  54,NW,서수도,Seosudo,955,2017,12
, 11,    0.8,    7.2,,    4.5,    8.31,   12.5,   -5.7, 1033.1,,   -3.3,    0.3,,13,    4.0,   10.60,   -7.6,    6.7,  47,NW,서수도,Seosudo,955,2017,12
, 05,    0.3,    7.2,,    5.0,    8.45,    9.2,   -4.4, 1032.4,,   -1.8,    0.1,,14,    4.2,   10.94,   -7.2,    3.5,  49,NNW,서수도,Seosudo,955,2017,12
, 20,    0.6,    7.3,,    5.4,    8.50,   12.7,   -0.1, 1027.3,,    5.4,    0.1,,15,    4.1,   11.30,   -2.9,    4.6,  61,NW,서수도,Seosudo,955,2017,12
, 02,    1.1,    7.0,,    4.9,    8.23,   16.5,   -3.5, 1028.4,,    0.5,    0.4,,16,    4.0,   11.38,   -5.4,    9.0,  49,WNW,서수도,Seosudo,955,2017,12
, 06,    1.0,    6.6,,    5.8,    8.36,   15.0,   -4.3, 1031.2,,   -1.2,    0.2,,17,    4.5,   11.86,   -6.9,    5.5,  52,NW,서수도,Seosudo,955,2017,12
, 20,    1.0,    6.6,,    5.2,    8.65,   16.2,    2.8, 1026.7,,    7.0,    0.3,,18,    4.5,   12.25,   -3.2,    7.3,  72,NW,서수도,Seosudo,955,2017,12
, 07,    1.0,    6.6,,    5.4,    8.39,   15.4,   -2.1, 1032.4,,    1.6,    0.3,,19,    4.2,   11.93,   -4.0,    7.1,  54,NW,서수도,Seosudo,955,2017,12
, 21,    0.6,    6.5,,    5.1,    8.58,   15.0,   -0.3, 1030.9,,    5.0,    0.2,,20,    4.2,   12.24,   -4.4,    6.4,  77,SE,서수도,Seosudo,955,2017,12
, 23>,    0.4>,    6.5,,    5.4>,    8.73>,    7.3>,    1.6, 1031.6,,    4.8>,    0.1>,,21,    4.6>,   12.13>,   -1.8>,    3.2>,  71,SSE>,서수도,Seosudo,955,2017,12
, 22,    0.5,    6.5,,    5.3,    8.55,   11.1,    5.1, 1026.0,,    8.2,    0.1,,22,    4.2,   11.88,    1.4,    6.9,  80,SSE,서수도,Seosudo,955,2017,12
, 01,    0.4,    6.5,,    5.3,    8.50,    9.1,    4.6, 1022.9,,    8.0,    0.1,,23,    4.4,   11.69,    2.3,    2.4,  93,SE,서수도,Seosudo,955,2017,12
, 21>,    1.2>,    6.5],,    6.2>,    8.45>,   16.5>,, 1014.3],,    6.0>,    0.3>,,24,    4.2>,   11.01>,    0.8>,    8.4>,  78],W>,서수도,Seosudo,955,2017,12
, 06,    1.0,    6.2,,    4.8,    8.22,   17.6,   -0.5, 1023.9,,    1.7,    0.3,,25,    4.1,   10.86,   -2.5,    7.3,  53,WNW,서수도,Seosudo,955,2017,12
, 13,    1.1,    5.8,,    4.8,    8.38,   16.0,   -1.8, 1026.6,,    2.4,    0.4,,26,    4.3,   10.62,   -5.3,    8.2,  48,WNW,서수도,Seosudo,955,2017,12
, 01,    0.8,    5.5,,    4.9,    8.18,   12.4,   -4.5, 1031.1,,   -2.0,    0.2,,27,    4.1,   10.53,   -6.6,    5.7,  39,WNW,서수도,Seosudo,955,2017,12
, 07,    0.3,    5.4,,    5.0,    8.45,    6.6,   -0.3, 1030.4,,    2.8,    0.1,,28,    4.2,   10.65,   -2.8,    2.7,  52,ENE,서수도,Seosudo,955,2017,12
, 09,    0.3,    5.6,,    4.9,    8.39,    6.7,    3.1, 1027.5,,    4.5,    0.1,,29,    4.2,   10.82,    2.0,    2.7,  79,SSE,서수도,Seosudo,955,2017,12
, 06,    0.4,    5.6,,    5.6,    8.42,    8.4,    2.1, 1025.2,,    4.4,    0.1,,30,    4.2,   11.35,    0.5,    3.3,  85,NW,서수도,Seosudo,955,2017,12
, 05,    1.1,    5.6,,    4.7,    8.36,   12.0,    1.6, 1024.4,,    3.0,    0.3,,31,    3.9,   11.79,    0.0,    7.1,  56,WNW,서수도,Seosudo,955,2017,12
,,    0.8,    7.6,,    5.2,    8.42,,    0.1, 1026.3,,    3.7,    0.2,,월,    4.2,   11.57,   -2.6,    6.1,  62,,서수도,Seosudo,955,2017,12
, 01,    0.3,5.6,,    5.0,    8.55,    5.4,1.8,1028.2,,    5.0,    0.1,,01,    4.4,   12.51,    0.0,    1.8,45,NNW,서수도,Seosudo,955,2018,1
, 21,    0.8,5.6,,    4.8,    8.67,   13.0,0.4,1029.7,,    4.2,    0.1,,02,    4.0,   12.90,   -3.6,    5.4,50,NW,서수도,Seosudo,955,2018,1
, 04,    0.8,5.4,,    4.8,    8.49,   12.4,-3.2,1031.7,,   -1.1,    0.3,,03,    3.9,   12.83,   -4.9,    7.8,53,NW,서수도,Seosudo,955,2018,1
, 03,    0.4,5.3,,    5.3,    8.53,   10.5,-3.9,1028.2,,   -1.9,    0.1,,04,    4.3,   12.82,   -6.0,    3.9,51,NW,서수도,Seosudo,955,2018,1
, 23,    0.7,5.2,,    5.4,    8.52,   10.8,-1.4,1021.9,,    1.1,    0.1,,05,    4.2,   12.49,   -3.1,    4.2,61,WNW,서수도,Seosudo,955,2018,1
, 01,    0.5,5.2,,    6.1,    8.46,   11.7,-0.3,1024.5,,    1.9,    0.2,,06,    4.4,   12.22,   -1.8,    4.5,51,NW,서수도,Seosudo,955,2018,1
, 12,    0.3,5.0,,    5.9,    8.55,    7.7,0.4,1022.0,,    2.4,    0.0,,07,    4.3,   12.07,   -1.5,    2.6,57,NE,서수도,Seosudo,955,2018,1
, 23,    1.8,5.1,,    5.6,    8.44,   20.5,1.5,1011.9,,    3.9,    0.3,,08,    4.3,   11.31,   -2.0,    5.8,65,WSW,서수도,Seosudo,955,2018,1
, 01,    1.5,4.6,,    6.3,    8.03,   18.3,-2.7,1014.2,,    0.6,    0.4,,09,    4.5,   10.50,   -4.7,    7.3,68,WSW,서수도,Seosudo,955,2018,1
, 15,    1.1,4.4,,    5.6,    8.03,   16.9,-5.6,1019.5,,   -3.2,    0.4,,10,    4.3,    9.96,   -8.1,    9.6,58,WNW,서수도,Seosudo,955,2018,1
, 10,    1.0,3.8,,    4.6,    8.17,   16.9,-9.3,1027.7,,   -6.9,    0.5,,11,    4.2,   10.24,  -11.0,    9.1,60,WNW,서수도,Seosudo,955,2018,1
, 01,    0.7,3.5,,    5.1,    8.33,   11.9,-8.4,1032.3,,   -3.7,    0.2,,12,    4.4,   10.52,  -11.6,    3.4,57,WNW,서수도,Seosudo,955,2018,1
, 11,    0.4,3.6,,    6.1,    8.44,    8.3,-2.5,1032.1,,    0.9,    0.1,,13,    4.8,   10.85,   -6.0,    4.7,82,ENE,서수도,Seosudo,955,2018,1
, 08,    0.3,3.7,,    5.4,    8.57,   11.1,1.6,1028.5,,    5.1,    0.1,,14,    4.6,   11.34,   -2.0,    5.4,74,ESE,서수도,Seosudo,955,2018,1
, 02,    0.4,3.8,,    6.3,    8.43,   11.0,3.6,1024.1,,    6.8,    0.2,,15,    4.8,   11.32,    2.1,    3.9,82,S,서수도,Seosudo,955,2018,1
, 20>,    0.3>,3.9,,    5.4>,    8.37>,    8.8>,3.1,1018.6,,    5.0>,    0.1>,,16,    4.4>,   11.90>,    1.5>,    2.9>,77,N>,서수도,Seosudo,955,2018,1
, 08,    0.2,4.0,,    5.9,    8.61,    6.5,3.4,1018.7,,    4.9,    0.0,,17,    4.3,   12.16,    2.1,    2.6,81,N,서수도,Seosudo,955,2018,1
, 13,    0.3,4.0,,    4.9,    8.56,    8.3,2.1,1024.4,,    5.0,    0.1,,18,    4.1,   12.02,    0.6,    4.6,73,NW,서수도,Seosudo,955,2018,1
, 14,    0.3,4.1,,    6.6,    8.56,    7.2,1.8,1025.0,,    3.6,    0.1,,19,    4.2,   12.23,    0.3,    2.9,49,NW,서수도,Seosudo,955,2018,1
, 10,    0.3,4.1,,    4.9,    8.59,    9.1,3.0,1023.3,,    5.0,    0.1,,20,    4.1,   12.25,    1.3,    5.2,76,NW,서수도,Seosudo,955,2018,1
, 13,    0.4,4.1,,    5.4,    8.53,    7.0,1.0,1024.1,,    2.3,    0.1,,21,    4.2,   12.01,   -0.6,    3.1,44,NW,서수도,Seosudo,955,2018,1
, 21,    1.0,4.0,,    5.3,    8.54,   16.4,0.5,1016.5,,    5.4,    0.2,,22,    4.2,   11.74,   -4.2,    6.1,64,S,서수도,Seosudo,955,2018,1
, 08,    1.3,3.7,,    5.2,    8.20,   18.4,-9.9,1025.0,,   -3.9,    0.5,,23,    4.2,   11.24,  -11.8,   10.5,51,WNW,서수도,Seosudo,955,2018,1
, 11>,    1.1>,2.9,,    4.6>,    8.39>,   21.0>,-12.0,1029.9,,  -10.0>,    0.4>,,24,    4.0>,   11.12>,  -13.5>,   11.0>,50,NW>,서수도,Seosudo,955,2018,1
, 24>,    1.2>,2.4,,    5.1>,    8.27>,   17.1>,-12.0,1031.2,,   -9.8>,    0.4>,,25,    4.1>,   10.58>,  -13.7>,    9.0>,50,NW>,서수도,Seosudo,955,2018,1
, 02,    1.2,1.8,,    4.7,    7.94,   16.6,-12.9,1030.8,,  -10.8,    0.4,,26,    4.1,   10.30,  -14.8,    9.1,51,NW,서수도,Seosudo,955,2018,1
, 03,    0.4,1.7,,    6.2,    8.35,    7.5,-8.5,1029.8,,   -4.7,    0.1,,27,    4.6,   10.88,  -11.8,    3.5,48,ENE,서수도,Seosudo,955,2018,1
, 18,    1.0,1.7,,    4.8,    8.28,   14.8,-4.5,1023.6,,   -2.6,    0.2,,28,    4.0,   11.20,   -6.0,    5.9,43,WNW,서수도,Seosudo,955,2018,1
, 05,    0.8,1.7,,    5.3,    8.14,   13.1,-6.8,1024.8,,   -4.4,    0.2,,29,    4.1,   11.36,   -8.8,    7.4,48,NW,서수도,Seosudo,955,2018,1
, 19,    0.6,1.7,,    5.5,    8.40,   10.4,-2.5,1026.1,,    2.2,    0.2,,30,    4.6,   12.36,   -7.6,    4.3,63,SSW,서수도,Seosudo,955,2018,1
, 06,    0.6,1.9,,    5.3,    8.57,   11.1,-0.9,1028.3,,    2.2,    0.2,,31,    4.5,   12.70,   -2.1,    4.6,52,WNW,서수도,Seosudo,955,2018,1
,,    0.7,3.8,,    5.4,    8.40,,-2.7,1025.1,,    0.1,    0.2,,월,    4.3,   11.61,   -4.9,    5.6,59,,서수도,Seosudo,955,2018,1
,14.0,0.3,1.9,,4.9,8.54,9.2,-2.6,1030.2,,-0.2,0.0,,01,4.0,12.86,-4.9,    4.1,46,NW,서수도,Seosudo,955,2018,2
,24.0,0.6,2.0,,5.3,8.59,13.7,-1.6,1029.2,,1.1,0.1,,02,4.1,12.85,-3.1,    4.4,59,WNW,서수도,Seosudo,955,2018,2
,5.0,1.4,1.9,,5.2,8.32,15.4,-6.4,1029.2,,-2.2,0.6,,03,4.2,12.53,-7.9,   10.8,55,W,서수도,Seosudo,955,2018,2
,23.0,1.3,1.6,,4.9,8.22,14.4,-7.8,1029.3,,-5.3,0.4,,04,4.0,12.23,-10.3,    8.5,51,WNW,서수도,Seosudo,955,2018,2
,10.0,1.1,1.2,,4.8,8.33,15.5,-7.6,1027.2,,-6.0,0.4,,05,3.9,11.78,-8.9,    9.2,47,WNW,서수도,Seosudo,955,2018,2
,23.0,1.0,0.8,,4.7,8.22,15.4,-8.6,1026.4,,-6.6,0.4,,06,4.0,11.26,-10.4,    8.9,49,WNW,서수도,Seosudo,955,2018,2
,1.0,0.5,0.9,,5.5,8.4,10.6,-6.2,1027.3,,-3.0,0.1,,07,4.4,11.05,-8.9,    2.4,51,WNW,서수도,Seosudo,955,2018,2
,11.0,0.2,1.0,,5.7,8.38,5.5,-3.0,1025.4,,-0.7,0.0,,08,4.4,10.51,-5.2,    2.1,60,ENE,서수도,Seosudo,955,2018,2
,11.0,0.2,1.1,,5.5,8.44,7.3,0.8,1022.9,,3.8,0.0,,09,4.6,10.1,-2.6,    4.1,63,S,서수도,Seosudo,955,2018,2
,15.0,0.9,1.2,,4.9,8.28,14.1,-0.7,1022.7,,3.2,0.3,,10,4.2,9.83,-4.5,    7.8,61,W,서수도,Seosudo,955,2018,2
,23.0,0.6,1.0,,5.8,8.19,15.1,-5.2,1023.0,,-2.5,0.2,,11,4.6,10.26,-6.8,    5.1,59,WNW,서수도,Seosudo,955,2018,2
,2.0,1.0,0.8,,5.7,8.07,15.8,-4.6,1022.8,,-2.1,0.3,,12,4.6,10.54,-6.2,    5.2,57,WNW,서수도,Seosudo,955,2018,2
,24.0,0.7,0.9,,5.5,8.37,14.9,0.3,1022.1,,3.7,0.3,,13,4.6,11.31,-3.9,    7.1,63,SSE,서수도,Seosudo,955,2018,2
,11.0,0.9,1.1,,6.1,8.53,17.0,2.3,1017.4,,5.8,0.3,,14,4.5,11.5,-0.8,    9.4,72,S,서수도,Seosudo,955,2018,2
,7.0,0.8,1.2,,4.7,8.3,13.4,-1.5,1023.2,,0.4,0.2,,15,4.0,11.67,-3.5,    7.1,46,NW,서수도,Seosudo,955,2018,2
,22.0,0.8,1.2,,4.8,8.48,14.7,-1.1,1019.9,,1.9,0.1,,16,4.0,12.08,-3.3,    4.2,54,W,서수도,Seosudo,955,2018,2
,2.0,0.9,1.2,,4.8,8.34,15.2,-2.5,1026.0,,0.1,0.3,,17,4.0,12.0,-4.5,    6.8,42,W,서수도,Seosudo,955,2018,2
,9.0,0.4,1.2,,4.9,8.51,8.2,-1.1,1027.1,,0.7,0.0,,18,4.1,12.31,-2.9,    3.1,43,NW,서수도,Seosudo,955,2018,2
,8.0,0.3,1.3,,5.8,8.52,6.1,0.6,1025.0,,1.7,0.0,,19,4.1,12.17,-0.4,    2.3>,77,NW,서수도,Seosudo,955,2018,2
,24.0,0.7,1.4,,5.1,8.43,11.5,0.5,1024.5,,2.5,0.1,,20,4.0,11.98,-0.6,    4.5,65,WNW,서수도,Seosudo,955,2018,2
,1.0,0.6,1.4,,4.7,8.38,11.0,-0.9,1025.2,,0.8,0.2,,21,3.8,11.6,-2.6,    6.7,45,WNW,서수도,Seosudo,955,2018,2
,15.0,0.6,1.4,,5.8,8.51,17.5,1.8,1021.5,,4.3,0.2,,22,4.3,11.38,-0.5,    7.3,75,SSE,서수도,Seosudo,955,2018,2
,1.0,0.9,1.5,,5.5,8.48,15.9,3.5,1021.3,,6.2,0.2,,23,4.5,11.08,1.0,    5.5,88,S,서수도,Seosudo,955,2018,2
,13.0,0.4,1.6,,4.7,8.36,8.5,0.5,1028.6,,3.3,0.1,,24,4.3,10.65,-0.7,    4.6,65,WNW,서수도,Seosudo,955,2018,2
,2.0,0.3,1.6,,4.8,8.38,7.6,0.2,1026.4,,1.5,0.1,,25,4.1,10.63,-0.9,    3.8,60,SW,서수도,Seosudo,955,2018,2
,2.0,0.3,1.7,,5.3,8.37,6.3,1.0,1025.4,,3.2,0.1,,26,4.2,10.98,-0.8,    2.0,60,WNW,서수도,Seosudo,955,2018,2
,18.0,0.3,1.7,,5.0,8.43,6.1,2.9,1023.4,,5.6,0.1,,27,4.5,11.51,0.7,    2.4,72,NNE,서수도,Seosudo,955,2018,2
,7.0,0.3,1.8,,5.7,8.38,14.6,3.8,1010.5,,6.8,0.1,,28,4.3,12.11,1.5,    6.7,77,NNW,서수도,Seosudo,955,2018,2
,,0.7,1.3,,5.2,8.38,,-1.5,1024.4,,1.0,0.2,,월,4.2,11.46,-3.6,    5.6,59,,서수도,Seosudo,955,2018,2
, 08,    1.2,    1.8,,    5.1,    8.12,   18.8,   -0.5, 1013.2,,    4.5,    0.5,,01,    4.2,   12.12,   -2.8,   10.6,  64,W,서수도,Seosudo,955,2018,3
, 02,    0.8,    1.8,,    5.1,    8.45,   14.0,   -1.3, 1019.2,,    0.9,    0.2,,02,    4.2,   12.70,   -3.9,    3.0,  46,NW,서수도,Seosudo,955,2018,3
, 09,    0.3,    2.0,,    5.5,    8.63,    8.1,    4.4, 1014.7,,    9.5,    0.1,,03,    4.3,   12.74,    0.5,    2.3,  55,ENE,서수도,Seosudo,955,2018,3
, 23,    1.1,    2.1,,    5.9,    8.47,   23.0,    6.9, 1013.2,,   10.1,    0.1,,04,    4.1,   12.43,    4.2,    6.4,  91,N,서수도,Seosudo,955,2018,3
, 04,    0.8,    2.3,,    5.4,    8.25,   21.2,    4.8, 1018.5,,    8.2,    0.2,,05,    4.1,   11.97,    2.6,    9.5,  70,ENE,서수도,Seosudo,955,2018,3
, 12,    0.4,    2.4,,    5.4,    8.62,    7.7,    2.3, 1030.4,,    4.2,    0.1,,06,    4.5,   12.16,    0.9,    4.1,  69,NW,서수도,Seosudo,955,2018,3
, 10,    0.3,    2.5,,    7.8,    8.54,    9.9,    4.3, 1027.6,,    7.8,    0.0,,07,    4.4,   11.75,    1.9,    3.6,  70,ENE,서수도,Seosudo,955,2018,3
, 19,    0.7,    2.6,,    6.2,    8.23,   10.6,    2.8, 1021.0,,    4.0,    0.2>,,08,    4.1,   11.12,    2.1,    5.9,  84,W,서수도,Seosudo,955,2018,3
, 01,    0.5,    2.7,,    5.1,    8.34,    8.1,    2.4, 1024.2,,    3.6,    0.2,,09,    4.3,   10.59,    1.6,    3.7,  78,NW,서수도,Seosudo,955,2018,3
, 19>,    0.3>,    2.8,,    4.9>,    8.46>,    8.7>,    3.0, 1024.8,,    4.6>,    0.1>,,10,    4.3>,   10.37>,    1.4>,    4.9>,  84,S>,서수도,Seosudo,955,2018,3
, 01,    0.3,    2.9,,    4.8,    8.34,    5.0,    1.8, 1026.4,,    4.1,    0.1,,11,    4.3,    9.69,   -1.9,    1.9,  93,SSE,서수도,Seosudo,955,2018,3
, 12,    0.2,    3.1,,    4.7,    8.42,    6.2,    4.4, 1022.8,,    8.6,    0.0,,12,    4.2,   10.08,   -1.3,    2.5,  82,SSE,서수도,Seosudo,955,2018,3
, 19,    0.4,    3.4,,    4.8,    8.40,   10.8,    7.9, 1018.8,,   10.6,    0.1,,13,    4.3,   10.50,    4.7,    5.2,  80,SSE,서수도,Seosudo,955,2018,3
, 11,    0.3,    3.6,,    5.1,    8.44,   11.3,   11.2, 1019.0,,   15.5,    0.1,,14,    4.3,   11.02,    7.0,    4.9,  80,SE,서수도,Seosudo,955,2018,3
, 08,    0.4,    3.8,,    5.3,    8.44,   11.8,    7.7, 1014.3,,   12.8,    0.1,,15,    4.2,   11.43,    4.0,    5.6,  94,NW,서수도,Seosudo,955,2018,3
, 01,    0.6,    4.0,,    5.3,    8.39,   11.6,    6.1, 1024.9,,    8.5,    0.2,,16,    4.4,   11.61,    4.2,    5.7,  62,NNW,서수도,Seosudo,955,2018,3
, 07,    0.3,    4.0,,    5.0,    8.65,    7.1,    4.2, 1027.9,,    7.1,    0.1,,17,    4.3,   12.07,    2.3,    3.2,  71,ENE,서수도,Seosudo,955,2018,3
, 06,    0.2,    4.1,,    5.0,    8.39,    8.7,    4.7, 1022.0,,    6.8,    0.0,,18,    4.2,   11.99,    3.2,    2.4,  84,NNW,서수도,Seosudo,955,2018,3
, 14,    0.6,    4.1,,    5.7,    8.30,   13.3,    7.2, 1016.4,,   10.1,    0.1,,19,    4.1,   11.89,    4.8,    6.6,  75,NNE,서수도,Seosudo,955,2018,3
, 20>,    0.7>,    4.0),,    5.9>,    8.99>,   17.0>,    5.2), 1023.1),,    7.6>,    0.2>,,20,    4.0>,   12.64>,    2.6>,    7.9>,  54),N>,서수도,Seosudo,955,2018,3
, 01,    0.5,    4.0,,    5.2,    8.63,   13.3,    2.2, 1018.6,,    4.8,    0.1,,21,    4.0,   12.49,    0.5,    6.8,  66,N,서수도,Seosudo,955,2018,3
, 10,    0.6,    4.1,,    5.1,    8.35,    8.2,    3.5, 1016.0,,    5.0,    0.1,,22,    4.0,   11.83,    1.5,    4.6,  77,SSW,서수도,Seosudo,955,2018,3
, 10,    0.3,    4.2,,    5.2,    8.49,    5.2,    3.9, 1020.6,,    7.8,    0.1,,23,    4.2,   11.80,    2.7,    2.2,  84,SSE,서수도,Seosudo,955,2018,3
, 14,    0.4,    4.4,,    5.3,    8.53,    7.5,    4.6, 1023.2,,    6.7,    0.1,,24,    4.1,   11.55,    3.1,    3.2,  90,S,서수도,Seosudo,955,2018,3
, 14,    0.3,    4.5,,    5.4,    8.42,    6.1,    3.2, 1025.6,,    4.8,    0.0,,25,    3.9,   10.97,    2.0,    1.9,  96,SSE,서수도,Seosudo,955,2018,3
, 13,    0.2,    4.6,,    4.4,    8.39,    5.4,    3.2, 1022.7,,    5.2,    0.0,,26,    3.9,   10.73,    1.9,    1.9,  97,SE,서수도,Seosudo,955,2018,3
, 10,    0.3,    4.7,,    5.4,    8.39,   11.4,    7.8, 1018.1,,   11.5,    0.1,,27,    4.1,   10.90,    2.3,    4.4,  87,S,서수도,Seosudo,955,2018,3
, 07,    0.4,    4.9,,    5.2,    8.43,   11.3,    9.8, 1017.2,,   13.2,    0.1,,28,    4.2,   11.41,    6.6,    3.9,  86,SSE,서수도,Seosudo,955,2018,3
, 06,    0.4,    5.1,,    5.2,    8.45,    7.7,    9.2, 1020.7,,   13.3,    0.1,,29,    4.5,   11.82,    6.3,    2.2,  92,NW,서수도,Seosudo,955,2018,3
, 19,    0.4,    5.2,,    5.7,    8.59,    7.5,    9.0, 1023.9,,   15.1,    0.1,,30,    4.3,   12.21,    6.2,    3.2,  79,ENE,서수도,Seosudo,955,2018,3
, 17,    0.3,    5.3,,    5.7,    8.56,    6.0,    9.1, 1020.9,,   13.0,    0.1,,31,    4.3,   12.33,    5.6,    2.8,  79,S,서수도,Seosudo,955,2018,3
,,    0.5,    3.6,,    5.3,    8.45,,    5.0, 1021.0,,    8.0,    0.1,,월,    4.2,   11.58,    2.5,    4.4,  78,,서수도,Seosudo,955,2018,3
, 19,    0.4,5.4,,    4.8,    8.51,    8.1,10.8,1016.9,,   13.7,    0.1,,01,    4.0,   12.33,    7.8,    3.5,86,SE,서수도,Seosudo,955,2018,4
, 11>,    0.4>,5.5,,    5.7>,    8.45>,    9.1>,12.7,1016.0,,   17.1>,    0.1>,,02,    4.2>,   12.39>,    8.5>,    3.6>,86,S>,서수도,Seosudo,955,2018,4
, 11,    0.4,5.7,,    4.8,    8.55,   12.9,11.8,1017.2,,   16.5,    0.1,,03,    4.2,   12.38,    7.7,    3.7,92,SSE,서수도,Seosudo,955,2018,4
, 10,    0.3,5.8,,    5.1,    8.46,   11.0,10.2,1018.1,,   13.6,    0.1,,04,    4.2,   12.04,    6.2,    4.6,80,WNW,서수도,Seosudo,955,2018,4
, 10,    0.3,6.0,,    5.3,    8.60,   13.1,7.5,1015.9,,   10.1,    0.0,,05,    4.2,   11.94,    6.7,    6.6,92,ENE,서수도,Seosudo,955,2018,4
, 17,    1.3,6.0,,    5.2,    8.36,   16.5,5.2,1012.5,,    7.2,    0.4,,06,    4.2,   11.42,    3.5,    8.8,75,SW,서수도,Seosudo,955,2018,4
, 08,    1.2,6.1,,    5.3,    8.12,   15.1,4.5,1015.2,,    5.7,    0.6,,07,    4.3,   10.65,    3.2,   11.0,51,W,서수도,Seosudo,955,2018,4
, 01,    0.9,6.1,,    5.3,    8.57,   18.2,5.3,1015.0,,    9.6,    0.2,,08,    4.4,   10.78,    2.9,    7.0,66,SSE,서수도,Seosudo,955,2018,4
, 12,    0.3,6.1,,    6.9,    8.39,    6.8,5.9,1018.3,,   11.6,    0.1,,09,    5.1,    9.94,    0.9,    2.1,71,N,서수도,Seosudo,955,2018,4
, 21,    1.4,6.5,,    5.3,    8.63,   26.5,11.9,1010.0,,   14.9,    0.3,,10,    4.5,   10.16,    8.4,   11.1,69,SSE,서수도,Seosudo,955,2018,4
, 01,    0.8,6.8,,    5.0,    8.28,   17.0,8.0,1012.3,,   10.4,    0.2,,11,    4.2,   10.08,    6.7,    5.2,77,S,서수도,Seosudo,955,2018,4
, 18,    0.4,7.0,,    5.0,    8.45,    8.7,8.7,1019.3,,   12.9,    0.1,,12,    4.3,   10.94,    6.7,    3.8,71,SSW,서수도,Seosudo,955,2018,4
, 07,    0.4,7.1,,    5.5,    8.57,    7.9,11.7,1022.4,,   17.3,    0.1,,13,    4.2,   11.46,    7.0,    3.0,50,ENE,서수도,Seosudo,955,2018,4
, 20,    0.4,7.2,,    5.5,    8.44,   10.9,8.1,1010.6,,   13.8,    0.1,,14,    4.1,   11.54,    6.7,    5.6,83,W,서수도,Seosudo,955,2018,4
, 20,    0.9,7.2,,    4.9,    8.30,   10.0,7.7,1013.9,,    9.8,    0.2,,15,    4.0,   11.83,    6.3,    5.5,81,WSW,서수도,Seosudo,955,2018,4
, 20,    0.5,7.3,,    5.4,    8.51,    7.6,8.3,1020.6,,   11.4,    0.1,,16,    4.4,   12.16,    6.8,    3.1,72,WSW,서수도,Seosudo,955,2018,4
, 10,    0.4,7.4,,    5.8,    8.58,    5.2,8.3,1020.9,,   10.7,    0.0,,17,    4.2,   12.52,    6.7,    2.0,70,WSW,서수도,Seosudo,955,2018,4
