TM_KST,STN_ID,STN_KO,LON_deg,LAT_deg,WH_m,WD_deg,WS_m/s,WS_GST,TW_C,TA_C,PA_hPa,HM_%
201909051400,21229,울릉도,131.11440000,37.45540000,0.8,188,2.8,3.6,25.1,24.7,1012.9,96.0
201909051400,22101,덕적도,126.01880000,37.23610000,0.3,126,2.2,3.1,24.4,23.6,1011.9,89.0
201909051400,22102,칠발도,125.77690000,34.79330000,0.7,334,6.7,8.8,19.7,21.0,1011.4,96.0
201909051400,22103,거문도,127.50140000,34.00140000,1.0,117,4.2,4.9,25.4,26.9,1013.4,92.0
201909051400,22104,거제도,128.90000000,34.76670000,0.8,86,4.0,4.8,26.0,25.6,1012.4,94.0
201909051400,22105,동해,130.00000000,37.54420000,0.8,179,2.6,3.4,25.2,24.7,1012.4,91.0
201909051400,22106,포항,129.78330000,36.35000000,0.7,164,4.1,4.8,26.0,26.5,1012.8,87.0
201909051400,22107,마라도,126.03330000,33.08330000,1.2,122,5.2,6.3,27.4,27.4,1010.2,84.0
201909051400,22108,외연도,125.75000000,36.25000000,0.9,306,8.5,10.0,26.3,21.4,1012.3,88.0
201909051400,22183,신안,126.24170000,34.73330000,0.2,201,5.6,6.9,22.5,25.9,1010.4,82.0
201909051400,22184,추자도,126.14110000,33.79361000,0.9,105,3.9,5.3,26.3,27.1,1010.6,86.0
201909051400,22185,인천,125.42890000,37.09170000,0.7,136,5.8,7.7,23.3,22.2,1010.7,93.0
201909051400,22186,부안,125.81390000,35.65860000,0.7,295,6.1,7.8,25.4,23.2,1011.8,93.0
201909051400,22187,서귀포,127.02280000,33.12810000,1.5,138,6.1,7.8,27.1,28.1,1011.1,87.0
201909051400,22188,통영,128.22500000,34.39170000,0.9,88,4.9,5.9,25.7,25.8,1012.1,94.0
201909051400,22189,울산,129.84140000,35.34530000,1.0,183,3.4,4.0,26.3,27.6,1012.3,91.0
201909051400,22190,울진,129.87440000,36.90690000,0.6,174,3.9,5.0,25.5,26.0,1012.9,94.0
201909051400,22457,제주항,126.49200000,33.52520000,0.4,-99,-99.0,-99.0,26.3,-99.0,-99.0,-99.0
201909051400,22454,장안,129.28750000,35.29700000,0.4,-99,-99.0,-99.0,24.2,-99.0,-99.0,-99.0
201909051400,22451,연곡,128.88600000,37.86680000,0.8,-99,-99.0,-99.0,25.7,-99.0,-99.0,-99.0
201909051400,22468,추자도,126.27830000,33.97270000,0.3,-99,-99.0,-99.0,22.7,-99.0,-99.0,-99.0
201909051400,22444,신진도,126.12600000,36.60470000,0.4,-99,-99.0,-99.0,21.5,-99.0,-99.0,-99.0
201909051400,22490,월포,129.40180000,36.21670000,0.7,-99,-99.0,-99.0,25.2,-99.0,-99.0,-99.0
201909051400,22491,김녕,126.76330000,33.58150000,0.2,-99,-99.0,-99.0,21.7,-99.0,-99.0,-99.0
201909051400,22488,안면도,126.29670000,36.53630000,0.4,-99,-99.0,-99.0,25.3,-99.0,-99.0,-99.0
201909051400,22489,대치마도,126.03220000,35.01750000,0.6,-99,-99.0,-99.0,23.2,-99.0,-99.0,-99.0
201909051400,22461,이작도,126.20670000,37.16470000,0.2,-99,-99.0,-99.0,24.2,-99.0,-99.0,-99.0
201909051400,22472,자월도,126.15700000,37.30400000,0.2,-99,-99.0,-99.0,24.4,-99.0,-99.0,-99.0
201909051400,22455,해금강,128.69070000,34.73630000,0.7,-99,-99.0,-99.0,24.8,-99.0,-99.0,-99.0
201909051400,22485,소매물도,128.53830000,34.62100000,0.6,-99,-99.0,-99.0,25.0,-99.0,-99.0,-99.0
201909051400,22465,후포,129.48800000,36.71950000,0.9,-99,-99.0,-99.0,24.9,-99.0,-99.0,-99.0
201909051400,22464,울릉읍,130.90030000,37.47170000,0.7,-99,-99.0,-99.0,26.8,-99.0,-99.0,-99.0
201909051400,22442,혈암,130.85430000,37.54120000,0.4,-99,-99.0,-99.0,26.5,-99.0,-99.0,-99.0
201909051400,22443,구암,130.80420000,37.47920000,0.4,-99,-99.0,-99.0,26.7,-99.0,-99.0,-99.0
201909051400,22466,금오도,127.77620000,34.56670000,0.3,-99,-99.0,-99.0,24.2,-99.0,-99.0,-99.0
201909051400,22478,고흥,127.17800000,34.37530000,0.4,-99,-99.0,-99.0,23.5,-99.0,-99.0,-99.0
201909051400,22477,노화도,126.49130000,34.24150000,0.2,-99,-99.0,-99.0,20.8,-99.0,-99.0,-99.0
201909051400,22456,청산도,126.74300000,34.13770000,0.5,-99,-99.0,-99.0,21.4,-99.0,-99.0,-99.0
201909051400,22481,맹골수도,125.95430000,34.22600000,0.7,-99,-99.0,-99.0,19.0,-99.0,-99.0,-99.0
201909051400,22449,진도,126.05570000,34.44270000,0.3,-99,-99.0,-99.0,19.0,-99.0,-99.0,-99.0
201909051400,22475,영광,126.17650000,35.43550000,0.7,-99,-99.0,-99.0,24.2,-99.0,-99.0,-99.0
201909051400,22474,군산,126.42550000,35.88780000,0.4,-99,-99.0,-99.0,25.5,-99.0,-99.0,-99.0
201909051400,22471,토성,128.57550000,38.27630000,0.9,-99,-99.0,-99.0,24.6,-99.0,-99.0,-99.0
201909051400,22445,삽시도,126.33820000,36.37120000,0.2,-99,-99.0,-99.0,24.3,-99.0,-99.0,-99.0
201909051400,22476,가파도,126.26380000,33.16220000,1.0,-99,-99.0,-99.0,24.7,-99.0,-99.0,-99.0
201909051400,22469,우도,126.96680000,33.52200000,0.7,-99,-99.0,-99.0,21.0,-99.0,-99.0,-99.0
201909051400,22458,중문,126.39220000,33.22520000,1.2,-99,-99.0,-99.0,26.1,-99.0,-99.0,-99.0
201909051400,22492,비안도,126.35230000,35.74030000,0.4,-99,-99.0,-99.0,24.6,-99.0,-99.0,-99.0
201909051400,22486,협재,126.20920000,33.40120000,0.3,-99,-99.0,-99.0,25.8,-99.0,-99.0,-99.0
201909051400,22483,간절곶,129.37520000,35.36620000,0.5,-99,-99.0,-99.0,24.9,-99.0,-99.0,-99.0
201909051400,22484,잠도,128.68080000,35.05830000,0.2,-99,-99.0,-99.0,23.7,-99.0,-99.0,-99.0
201909051400,22441,독도,131.86970000,37.23700000,0.4,-99,-99.0,-99.0,24.1,-99.0,-99.0,-99.0
201909051400,22493,자은,125.86820000,34.91920000,0.6,-99,-99.0,-99.0,21.9,-99.0,-99.0,-99.0
