TM_KST,STN_ID,STN_KO,LON_deg,LAT_deg,WH_m,WD_deg,WS_m/s,WS_GST,TW_C,TA_C,PA_hPa,HM_%
201504131400,21229,울릉도,131.11440000,37.45540000,2.5,81,8.9,12.2,11.0,11.2,1020.0,74.0
201504131400,22101,덕적도,126.01880000,37.23610000,0.4,70,5.3,6.5,6.9,10.4,1017.3,63.0
201504131400,22102,칠발도,125.77690000,34.79330000,0.5,19,3.1,3.7,10.3,10.1,1015.8,89.0
201504131400,22103,거문도,127.50140000,34.00140000,1.6,7,6.4,8.6,12.6,12.0,1014.7,81.0
201504131400,22104,거제도,128.90000000,34.76670000,3.2,75,12.6,17.5,13.4,12.0,1014.0,88.0
201504131400,22105,동해,130.00000000,37.54420000,1.9,46,7.1,8.8,11.1,10.3,1020.3,86.0
201504131400,22106,포항,129.78330000,36.35000000,3.0,53,14.2,15.5,13.6,11.1,1017.1,85.0
201504131400,22107,마라도,126.03330000,33.08330000,1.4,17,2.7,5.1,13.2,15.5,1015.2,75.0
201504131400,22108,외연도,125.75000000,36.25000000,0.4,253,2.6,3.2,7.6,9.1,1017.3,81.0
201504131400,22183,신안,126.24170000,34.73330000,0.1,21,1.5,3.1,11.3,11.4,1016.4,86.0
201504131400,22184,추자도,126.14110000,33.79361000,1.3,98,4.2,5.7,11.8,12.1,1018.5,83.0
201504131400,22459,북항,129.12820000,35.09450000,2.8,-99,-99.0,-99.0,13.3,-99.0,-99.0,-99.0
201504131400,22457,제주항,126.49400000,33.52570000,1.2,-99,-99.0,-99.0,13.6,-99.0,-99.0,-99.0
201504131400,22454,장안,129.28830000,35.29730000,2.3,-99,-99.0,-99.0,13.9,-99.0,-99.0,-99.0
201504131400,22451,연곡,128.88600000,37.86670000,1.7,-99,-99.0,-99.0,6.4,-99.0,-99.0,-99.0
201504131400,22460,남항,128.95530000,35.02180000,1.2,-99,-99.0,-99.0,13.5,-99.0,-99.0,-99.0
201504131400,22468,추자도,126.27850000,33.97350000,0.4,-99,-99.0,-99.0,12.4,-99.0,-99.0,-99.0
201504131400,22448,하납덕도,126.20750000,34.76650000,0.1,-99,-99.0,-99.0,12.1,-99.0,-99.0,-99.0
201504131400,22444,신진도,126.12620000,36.60520000,0.3,-99,-99.0,-99.0,6.8,-99.0,-99.0,-99.0
201504131400,22461,이작도,126.20630000,37.16430000,0.2,-99,-99.0,-99.0,7.1,-99.0,-99.0,-99.0
201504131400,22455,해금강,128.69120000,34.73530000,2.5,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
201504131400,22485,소매물도,128.53770000,34.62130000,0.8,-99,-99.0,-99.0,13.2,-99.0,-99.0,-99.0
201504131400,22450,두미도,128.17470000,34.74430000,0.5,-99,-99.0,-99.0,12.0,-99.0,-99.0,-99.0
