TM_KST,STN_ID,STN_KO,LON_deg,LAT_deg,WH_m,WD_deg,WS_m/s,WS_GST,TW_C,TA_C,PA_hPa,HM_%
202006281400,21229,울릉도,131.11440000,37.45540000,0.6,83,3.5,4.3,22.1,21.7,1003.5,93.0
202006281400,22101,덕적도,126.01880000,37.23610000,0.1,270,2.8,3.4,18.2,19.3,1005.6,96.0
202006281400,22102,칠발도,125.77690000,34.79330000,0.8,307,2.3,3.1,17.6,19.8,1005.9,94.0
202006281400,22103,거문도,127.50140000,34.00140000,0.8,255,4.7,5.8,21.3,21.7,1006.3,96.0
202006281400,22104,거제도,128.90000000,34.76670000,0.9,202,3.6,4.8,23.6,-99.0,1003.6,-99.0
202006281400,22105,동해,130.00000000,37.54420000,0.7,6,3.9,4.8,23.0,22.9,1003.8,88.0
202006281400,22106,포항,129.78330000,36.35000000,0.8,28,4.7,6.8,22.4,22.6,1004.0,95.0
202006281400,22107,마라도,126.03330000,33.08330000,0.9,328,6.2,7.7,23.0,22.6,1005.7,85.0
202006281400,22108,외연도,125.75000000,36.25000000,0.4,342,3.7,5.0,20.8,21.1,1005.7,91.0
202006281400,22183,신안,126.24170000,34.73330000,0.1,19,2.2,2.7,20.7,21.5,1005.6,87.0
202006281400,22184,추자도,126.14110000,33.79361000,0.8,337,5.5,6.5,21.7,19.1,1005.5,89.0
202006281400,22185,인천,125.42890000,37.09170000,0.4,263,3.1,3.9,20.0,19.0,1006.2,89.0
202006281400,22186,부안,125.81390000,35.65860000,0.4,356,4.9,5.9,22.0,21.7,1009.1,87.0
202006281400,22187,서귀포,127.02280000,33.12810000,1.1,238,3.7,4.6,24.6,25.6,1005.2,83.0
202006281400,22188,통영,128.22500000,34.39170000,0.8,216,2.2,3.2,22.5,23.3,1003.7,83.0
202006281400,22189,울산,129.84140000,35.34530000,0.7,43,4.5,5.6,22.9,24.1,1003.7,83.0
202006281400,22190,울진,129.87440000,36.90690000,0.8,0,0.0,0.0,21.9,24.6,1004.0,90.0
202006281400,22191,서해170,124.05694000,36.13333000,0.5,7,2.2,3.5,22.5,21.0,1006.4,88.0
202006281400,22192,서해206,123.26250000,34.00000000,0.7,70,2.7,3.0,23.1,22.6,1006.3,90.0
202006281400,22297,가거도,125.21472200,34.02750000,0.8,345,3.0,4.3,21.1,21.5,1006.1,90.0
202006281400,22298,홍도,125.24555600,34.74666700,0.7,33,1.0,1.5,18.4,20.9,1006.1,38.0
202006281400,22457,제주항,126.49330000,33.52550000,0.3,-99,-99.0,-99.0,19.2,-99.0,-99.0,-99.0
202006281400,22454,장안,129.28850000,35.29720000,0.2,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
202006281400,22451,연곡,128.88580000,37.86700000,0.6,-99,-99.0,-99.0,19.1,-99.0,-99.0,-99.0
202006281400,22468,추자도,126.27900000,33.97280000,0.6,-99,-99.0,-99.0,20.0,-99.0,-99.0,-99.0
202006281400,22444,신진도,126.12630000,36.60530000,0.2,-99,-99.0,-99.0,19.6,-99.0,-99.0,-99.0
202006281400,22490,월포,129.40180000,36.21650000,0.5,-99,-99.0,-99.0,21.7,-99.0,-99.0,-99.0
202006281400,22491,김녕,126.76320000,33.58150000,0.3,-99,-99.0,-99.0,20.5,-99.0,-99.0,-99.0
202006281400,22488,안면도,126.29820000,36.53670000,0.2,-99,-99.0,-99.0,20.2,-99.0,-99.0,-99.0
202006281400,22489,대치마도,126.03180000,35.01730000,0.2,-99,-99.0,-99.0,20.4,-99.0,-99.0,-99.0
202006281400,22461,이작도,126.20650000,37.16450000,0.1,-99,-99.0,-99.0,16.7,-99.0,-99.0,-99.0
202006281400,22472,자월도,126.15780000,37.30430000,0.2,-99,-99.0,-99.0,18.7,-99.0,-99.0,-99.0
202006281400,22455,해금강,128.69120000,34.73520000,0.7,-99,-99.0,-99.0,19.1,-99.0,-99.0,-99.0
202006281400,22485,소매물도,128.53830000,34.62070000,0.6,-99,-99.0,-99.0,19.2,-99.0,-99.0,-99.0
202006281400,22465,후포,129.48800000,36.71900000,0.6,-99,-99.0,-99.0,19.6,-99.0,-99.0,-99.0
202006281400,22464,울릉읍,130.90020000,37.47130000,0.4,-99,-99.0,-99.0,22.5,-99.0,-99.0,-99.0
202006281400,22442,혈암,130.85400000,37.54120000,0.4,-99,-99.0,-99.0,22.1,-99.0,-99.0,-99.0
202006281400,22443,구암,130.80450000,37.47870000,0.3,-99,-99.0,-99.0,23.6,-99.0,-99.0,-99.0
202006281400,22466,금오도,127.77620000,34.56680000,0.2,-99,-99.0,-99.0,22.4,-99.0,-99.0,-99.0
202006281400,22478,고흥,127.17820000,34.37530000,0.3,-99,-99.0,-99.0,20.8,-99.0,-99.0,-99.0
202006281400,22477,노화도,126.49170000,34.24130000,0.2,-99,-99.0,-99.0,18.8,-99.0,-99.0,-99.0
202006281400,22456,청산도,126.74350000,34.13800000,0.3,-99,-99.0,-99.0,17.5,-99.0,-99.0,-99.0
202006281400,22481,맹골수도,125.95450000,34.22650000,0.4,-99,-99.0,-99.0,15.3,-99.0,-99.0,-99.0
202006281400,22449,진도,126.05550000,34.44180000,0.2,-99,-99.0,-99.0,17.5,-99.0,-99.0,-99.0
