TM_KST,STN_ID,STN_KO,LON_deg,LAT_deg,WH_m,WD_deg,WS_m/s,WS_GST,TW_C,TA_C,PA_hPa,HM_%
201610291400,21229,울릉도,131.11440000,37.45540000,2.6,60,5.9,9.2,20.5,12.0,1023.7,61.0
201610291400,22101,덕적도,126.01880000,37.23610000,1.2,7,9.3,12.0,19.0,10.8,1026.8,49.0
201610291400,22102,칠발도,125.77690000,34.79330000,2.9,4,10.9,14.6,17.6,12.6,1025.6,55.0
201610291400,22103,거문도,127.50140000,34.00140000,0.8,348,3.6,5.2,20.3,16.2,1022.4,64.0
201610291400,22104,거제도,128.90000000,34.76670000,1.8,62,9.0,13.5,21.1,17.4,1021.8,72.0
201610291400,22105,동해,130.00000000,37.54420000,2.6,90,3.1,5.6,20.4,12.8,1024.2,57.0
201610291400,22106,포항,129.78330000,36.35000000,3.1,82,7.7,11.3,20.4,14.8,1022.8,62.0
201610291400,22107,마라도,126.03330000,33.08330000,2.8,356,11.7,15.4,23.2,19.0,1023.8,67.0
201610291400,22108,외연도,125.75000000,36.25000000,2.3,360,9.3,12.8,17.0,10.7,1026.5,50.0
201610291400,22183,신안,126.24170000,34.73330000,0.7,9,10.2,13.3,18.8,13.2,1024.7,60.0
201610291400,22184,추자도,126.14110000,33.79361000,1.6,10,8.7,11.4,20.1,15.0,1024.4,58.0
201610291400,22185,인천,125.42890000,37.09170000,1.6,359,10.9,13.7,17.9,10.1,1027.1,44.0
201610291400,22186,부안,125.81390000,35.65860000,2.7,4,10.3,14.1,17.0,12.3,1028.1,54.0
201610291400,22187,서귀포,127.02280000,33.12810000,1.6,11,10.3,14.0,24.0,16.4,1022.3,59.0
201610291400,22188,통영,128.22500000,34.39170000,0.8,50,4.2,6.4,20.6,16.8,1022.2,64.0
201610291400,22189,울산,129.84140000,35.34530000,2.7,62,8.4,12.1,21.3,17.0,1022.3,64.0
201610291400,22190,울진,129.87440000,36.90690000,3.1,77,6.9,9.8,20.8,13.9,1023.4,64.0
201610291400,22459,북항,129.12830000,35.09500000,1.5,-99,-99.0,-99.0,21.7,-99.0,-99.0,-99.0
201610291400,22457,제주항,126.49370000,33.52500000,1.6,-99,-99.0,-99.0,20.9,-99.0,-99.0,-99.0
201610291400,22454,장안,129.28850000,35.29730000,1.1,-99,-99.0,-99.0,20.1,-99.0,-99.0,-99.0
201610291400,22451,연곡,128.88580000,37.86700000,1.5,-99,-99.0,-99.0,17.0,-99.0,-99.0,-99.0
201610291400,22460,남항,128.95600000,35.02270000,0.6,-99,-99.0,-99.0,23.8,-99.0,-99.0,-99.0
201610291400,22468,추자도,126.27850000,33.97320000,1.1,-99,-99.0,-99.0,17.4,-99.0,-99.0,-99.0
201610291400,22444,신진도,126.12600000,36.60480000,1.3,-99,-99.0,-99.0,17.3,-99.0,-99.0,-99.0
201610291400,22490,월포,129.40170000,36.21650000,1.6,-99,-99.0,-99.0,19.5,-99.0,-99.0,-99.0
201610291400,22491,김녕,126.76430000,33.58180000,1.6,-99,-99.0,-99.0,21.4,-99.0,-99.0,-99.0
201610291400,22488,안면도,126.29820000,36.53700000,0.5,-99,-99.0,-99.0,17.6,-99.0,-99.0,-99.0
201610291400,22489,대치마도,126.03180000,35.01750000,1.8,-99,-99.0,-99.0,18.2,-99.0,-99.0,-99.0
201610291400,22461,이작도,126.20670000,37.16530000,0.6,-99,-99.0,-99.0,19.4,-99.0,-99.0,-99.0
201610291400,22472,자월도,126.15800000,37.30450000,1.1,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
201610291400,22455,해금강,128.69000000,34.73570000,1.3,-99,-99.0,-99.0,21.4,-99.0,-99.0,-99.0
201610291400,22485,소매물도,128.53850000,34.62120000,0.4,-99,-99.0,-99.0,20.3,-99.0,-99.0,-99.0
201610291400,22450,두미도,128.17520000,34.74430000,0.3,-99,-99.0,-99.0,21.0,-99.0,-99.0,-99.0
201610291400,22465,후포,129.48800000,36.71950000,2.3,-99,-99.0,-99.0,20.4,-99.0,-99.0,-99.0
201610291400,22441,독도,131.87170000,37.23850000,1.9,-99,-99.0,-99.0,19.0,-99.0,-99.0,-99.0
201610291400,22464,울릉읍,130.90050000,37.47120000,1.0,-99,-99.0,-99.0,20.9,-99.0,-99.0,-99.0
201610291400,22466,금오도,127.77670000,34.56650000,0.3,-99,-99.0,-99.0,20.0,-99.0,-99.0,-99.0
201610291400,22478,고흥,127.17850000,34.37530000,0.4,-99,-99.0,-99.0,20.0,-99.0,-99.0,-99.0
201610291400,22477,노화도,126.49170000,34.24120000,0.5,-99,-99.0,-99.0,18.9,-99.0,-99.0,-99.0
201610291400,22456,청산도,126.74430000,34.13730000,0.3,-99,-99.0,-99.0,19.4,-99.0,-99.0,-99.0
201610291400,22481,맹골수도,125.95480000,34.22620000,0.7,-99,-99.0,-99.0,18.1,-99.0,-99.0,-99.0
201610291400,22449,진도,126.05620000,34.44170000,1.1,-99,-99.0,-99.0,18.8,-99.0,-99.0,-99.0
201610291400,22475,영광,126.17630000,35.43580000,2.0,-99,-99.0,-99.0,18.3,-99.0,-99.0,-99.0
201610291400,22474,군산,126.42570000,35.88800000,1.3,-99,-99.0,-99.0,18.9,-99.0,-99.0,-99.0
201610291400,22471,토성,128.57530000,38.27670000,2.0,-99,-99.0,-99.0,14.7,-99.0,-99.0,-99.0
201610291400,22473,서천,126.33300000,36.16700000,1.3,-99,-99.0,-99.0,17.4,-99.0,-99.0,-99.0
201610291400,22445,삽시도,126.33800000,36.37130000,1.0,-99,-99.0,-99.0,18.1,-99.0,-99.0,-99.0
201610291400,22476,가파도,126.26400000,33.16250000,1.2,-99,-99.0,-99.0,23.4,-99.0,-99.0,-99.0
201610291400,22469,우도,126.96700000,33.52180000,0.8,-99,-99.0,-99.0,20.6,-99.0,-99.0,-99.0
201610291400,22458,중문,126.39280000,33.22520000,0.4,-99,-99.0,-99.0,22.2,-99.0,-99.0,-99.0
201610291400,22492,비안도,126.35280000,35.74080000,1.7,-99,-99.0,-99.0,20.9,-99.0,-99.0,-99.0
201610291400,22486,협재,126.20930000,33.40000000,1.3,-99,-99.0,-99.0,19.9,-99.0,-99.0,-99.0
201610291400,22483,간절곶,129.37520000,35.36650000,1.5,-99,-99.0,-99.0,20.1,-99.0,-99.0,-99.0
201610291400,22484,잠도,128.68120000,35.05800000,0.2,-99,-99.0,-99.0,20.7,-99.0,-99.0,-99.0
201610291400,22493,자은,125.86980000,34.92000000,3.1,-99,-99.0,-99.0,19.1,-99.0,-99.0,-99.0
201610291400,22494,낙월,126.21070000,35.20070000,1.3,-99,-99.0,-99.0,16.9,-99.0,-99.0,-99.0
201610291400,22495,신산,126.90550000,33.37720000,0.7,-99,-99.0,-99.0,21.5,-99.0,-99.0,-99.0
201610291400,22487,천수만,126.43970000,36.46730000,0.4,-99,-99.0,-99.0,17.4,-99.0,-99.0,-99.0
201610291400,22447,옥도,126.05550000,34.69320000,0.6,-99,-99.0,-99.0,19.1,-99.0,-99.0,-99.0
201610291400,22453,구룡포,129.58600000,35.99800000,2.0,-99,-99.0,-99.0,21.0,-99.0,-99.0,-99.0
201610291400,22467,한산도,128.49670000,34.70250000,0.6,-99,-99.0,-99.0,20.3,-99.0,-99.0,-99.0
201610291400,22470,풍도,126.37520000,37.11800000,0.3,-99,-99.0,-99.0,19.9,-99.0,-99.0,-99.0
