TM_KST,STN_ID,STN_KO,LON_deg,LAT_deg,WH_m,WD_deg,WS_m/s,WS_GST,TW_C,TA_C,PA_hPa,HM_%
202510211400,21229,울릉도,131.11440000,37.45540000,1.6,95,7.4,10.8,20.5,14.8,1027.8,58.0
202510211330,22101,덕적도,126.01880000,37.23610000,0.9,1,7.2,10.1,21.6,11.7,1029.6,57.0
202510211400,22102,칠발도,125.77690000,34.79330000,2.2,8,10.1,13.7,20.2,15.3,1027.4,68.0
202510211400,22103,거문도,127.50140000,34.00140000,1.3,15,7.9,10.2,25.5,19.1,1024.2,77.0
202510211400,22104,거제도,128.90000000,34.76670000,1.8,15,7.9,10.5,23.0,19.1,1024.3,76.0
202510211400,22105,동해,130.00000000,37.54420000,1.7,112,6.4,8.3,20.5,14.8,1027.6,74.0
202510211400,22107,마라도,126.03330000,33.08330000,2.5,23,9.5,12.0,26.8,19.1,1028.2,73.0
202510211400,22108,외연도,125.75000000,36.25000000,-99.0,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
202510211400,22183,신안,126.24166667,34.73333333,0.6,348,10.1,10.1,21.2,15.8,1026.5,73.0
202510211400,22184,추자도,126.14110000,33.79361000,2.0,2,11.0,14.6,25.2,17.7,1025.1,82.0
202510211400,22185,인천,125.42890000,37.09170000,1.4,334,7.6,10.6,20.1,11.9,1030.2,55.0
202510211400,22186,부안,125.81390000,35.65860000,1.9,3,9.6,12.5,19.8,14.1,1028.2,62.0
202510211330,22187,서귀포,127.02280000,33.12810000,2.2,21,9.9,13.1,26.9,21.7,1022.9,68.0
202510211400,22188,통영,128.22500000,34.39170000,1.2,32,8.3,10.5,24.8,18.5,1024.3,71.0
202510211400,22189,울산,129.84140000,35.34530000,2.6,87,9.8,15.3,25.8,19.8,1024.2,72.0
202510211400,22190,울진,129.87440000,36.90690000,2.4,92,8.3,10.7,20.6,14.8,1027.2,82.0
202510211400,22191,서해170,124.05694000,36.13333000,2.2,30,11.8,16.1,20.2,12.4,1031.0,65.0
202510211400,22192,서해206,123.26250000,34.00000000,2.7,49,14.0,16.3,20.1,15.1,1029.0,73.0
202510211400,22193,서해143,124.01670000,37.50000000,1.9,335,12.1,15.1,17.8,10.6,1032.2,58.0
202510211400,22297,가거도,125.21472200,34.02750000,3.1,354,12.1,16.2,22.7,16.9,1026.4,-99.0
202510211400,22298,홍도,125.24555600,34.74666700,2.7,351,10.6,14.3,18.7,14.9,1027.8,65.0
202510211400,22299,서해190,124.13000000,35.00000000,2.5,14,11.5,15.3,19.0,14.1,1029.4,71.0
202510211400,22300,남해239,124.73000000,32.83000000,2.4,359,12.6,15.5,23.0,17.5,1025.6,75.0
202510211400,22301,남해465,126.40000000,31.66666700,3.1,36,13.7,17.2,27.8,23.6,1021.5,73.0
202510211400,22302,동해78,130.51666700,36.96666700,1.7,74,7.8,10.2,22.0,15.3,1027.6,73.0
202510211400,22303,풍도,126.41000000,37.15833000,0.3,353,4.9,6.8,21.1,12.4,1029.0,76.0
202510211400,22304,남해244,127.27222000,32.72222000,2.2,22,12.2,14.7,26.7,22.6,1021.8,69.0
202510211400,22305,동해57,129.60000000,38.36666700,1.0,54,6.0,7.8,19.9,12.5,1028.9,80.0
202510211400,22309,남해111,128.37500000,33.77500000,2.0,57,9.8,12.5,25.7,20.8,1022.7,69.0
202510211400,22310,고성,128.63916700,38.31722000,1.4,91,2.9,4.6,18.7,11.4,1029.8,86.0
202510211400,22311,삼척,129.31805000,37.46389000,1.6,336,4.2,8.1,19.1,14.1,1028.4,83.0
202510211400,22446,내파수도,126.24000000,36.45139000,1.0,7,5.9,7.2,19.2,13.2,1028.8,67.0
202510211400,22485,소매물도,128.53800000,34.62138889,0.6,355,5.9,6.1,22.2,17.9,1024.3,75.0
202510211400,22493,자은,125.86806000,34.91917000,2.0,344,8.9,10.1,20.3,15.2,1027.3,66.0
202510211400,22510,위도동부,126.35861100,35.64297000,1.3,358,7.9,8.0,20.3,14.8,1027.6,62.0
202510211400,22512,지심도,128.77500000,34.82777778,1.3,0,0.0,0.0,22.8,18.8,1024.6,74.0
202510211400,22513,이수도,128.75833333,34.97166667,1.1,358,2.9,4.0,22.3,18.5,1024.8,72.0
202510211400,22522,연평도,125.64833333,37.61944444,0.6,359,6.7,7.5,19.3,12.3,1029.9,50.0
202510211400,22523,죽변,129.45944000,37.10278000,1.8,93,6.7,8.1,18.7,14.8,1027.8,82.0
202510211400,22454,장안,129.28900000,35.29720000,1.3,-99,-99.0,-99.0,23.4,-99.0,-99.0,-99.0
202510211400,22451,연곡,128.88570000,37.86720000,1.4,-99,-99.0,-99.0,18.4,-99.0,-99.0,-99.0
202510211400,22468,추자도,126.27950000,33.97250000,1.0,-99,-99.0,-99.0,21.8,-99.0,-99.0,-99.0
202510211400,22444,신진도,126.12620000,36.60500000,0.8,-99,-99.0,-99.0,18.7,-99.0,-99.0,-99.0
202510211400,22490,월포,129.40080000,36.21650000,1.5,-99,-99.0,-99.0,23.4,-99.0,-99.0,-99.0
202510211400,22491,김녕,126.76470000,33.58220000,2.1,-99,-99.0,-99.0,24.1,-99.0,-99.0,-99.0
202510211400,22488,안면도,126.29750000,36.53720000,0.6,-99,-99.0,-99.0,19.8,-99.0,-99.0,-99.0
202510211400,22489,대치마도,126.03120000,35.01700000,1.1,-99,-99.0,-99.0,20.0,-99.0,-99.0,-99.0
202510211400,22461,이작도,126.20700000,37.16600000,0.4,-99,-99.0,-99.0,20.7,-99.0,-99.0,-99.0
202510211400,22472,자월도,126.15800000,37.30450000,0.7,-99,-99.0,-99.0,20.4,-99.0,-99.0,-99.0
